case_name,speed_target_rpm,iq_target_a,load_torque_nm,mean_speed_rpm,mean_id_a,mean_iq_ref_a,mean_iq_a,mean_phase_current_rms_a,mean_p_elec_w,mean_p_dc_w,mean_ibus_a,mean_abs_ibus_a,mean_p_mech_shaft_w,mean_p_cu_w,mean_p_fric_w,mean_p_drive_loss_w,motor_efficiency_pct,efficiency_pct,speed_error_pct,iq_error_a,is_valid,drive_efficiency
case061_2500rpm_0.5A,2500,0.5,0.0734068351576563,2499.93407635937,0.000268125210012939,0.500774451955717,0.50224363542586,0.8698149246789,26.3107975226896,28.9011843772014,0.444633605803099,0.788005993611895,19.2173577399102,0.484247750944423,6.85353048315916,2.59038685451179,73.0398146363208,66.4933225195772,-0.00263694562530188,0.00224363542586048,1,0.95
case062_2500rpm_1A,2500,1,0.172993609095228,2499.933865741,0.000268466940467691,1.00132077216859,1.00278825813521,1.0633828523195,52.6207284430193,55.9831945300217,0.861279915846487,1.03016071820586,45.288422876087,0.723757717143113,6.85352932834522,3.3624660870024,86.0657467429929,80.8964605472818,-0.0026453703601489,0.00278825813520567,1,0.95
case063_2500rpm_2A,2500,2,0.37216715697037,2499.93819240194,0.00028491292848973,2.00225146906821,2.00388139928283,1.62143538983445,105.721300487896,111.405154085369,1.71392544746721,1.74798180992693,97.4307250106027,1.68272519561702,6.85355305131143,5.68385359747295,92.1580840956054,87.456209553772,-0.00247230392248045,0.0038813992828266,1,0.95
case064_2500rpm_3A,2500,3,0.571340704845513,2499.93393279412,0.00028541265027484,3.00346218602812,3.00487887056814,2.26350272384999,159.454290573012,167.863136111753,2.58250978633467,2.58721331185618,149.572693908844,3.27926070398989,6.85352969599541,8.40884553874159,93.8028656183174,89.1039553849792,-0.00264268823500294,0.00487887056813818,1,0.95
case065_2500rpm_4A,2500,4,0.770514252720655,2499.93934603056,0.00030192989445376,4.00447779048287,4.00621617535224,2.93666735663728,213.851166720872,225.107999558071,3.46319999320109,3.46362956837458,201.715265601427,5.51980090542312,6.85355937663323,11.2568328371991,94.3250713542822,89.6082173878458,-0.00242615877765548,0.00621617535224228,1,0.95
case066_2500rpm_5A,2500,5,0.969687800595798,2499.93493470754,0.000370751723154052,5.0057433528911,5.00720065534775,3.62135337975642,268.862126166972,283.012764386286,4.35404252901979,4.35404252901979,253.857065466644,8.39374390270194,6.85353518945639,14.1506382193143,94.4190500483473,89.69809754593,-0.00260261169823476,0.00720065534775127,1,0.95
case067_2500rpm_6A,2500,6,1.16886134847094,2499.93823462486,0.00029390466721539,6.00668061367599,6.00803795207779,4.31250178956736,324.499023537597,341.57791951326,5.25504491558862,5.25504491558862,305.999625192339,11.9034397619981,6.85355328281879,17.0788959756634,94.2990896725719,89.5841351889432,-0.00247061500556434,0.00803795207778801,1,0.95
case068_2500rpm_7A,2500,7,1.36803489634608,2499.9415195449,0.000235739590059653,7.00791196339004,7.00973371703149,5.00978278702743,380.847599813974,400.892210330498,6.16757246662306,6.16757246662306,358.142320424944,16.0639259830243,6.85357129397523,20.0446105165245,94.0382243710817,89.3363131525277,-0.0023392182039354,0.00973371703148906,1,0.95
case069_2500rpm_8A,2500,8,1.56720844422123,2499.93193366729,0.000688508844560198,8.00933032064784,8.01019275199161,5.70686156537233,437.734329896172,460.772978838076,7.08881505904732,7.08881505904732,410.283040361857,20.8453205262936,6.85351873485,23.038648941904,93.7287784714472,89.0423395478748,-0.00272265330858812,0.0101927519916121,1,0.95
case070_2500rpm_9A,2500,9,1.76638199209637,2499.94144807651,0.000503507474989467,9.00994855372953,9.01073644688459,6.40612732883612,495.265604910747,521.332215695523,8.02049562608497,8.02049562608497,462.426893502974,26.2666710294547,6.85357090211512,26.0666107847762,93.3694746652777,88.7010009320138,-0.00234207693941296,0.0107364468845947,1,0.95
case071_2500rpm_10A,2500,10,1.96555553997151,2499.92937720003,0.00071111699507701,10.0120620440244,10.0126594964725,7.10766579770721,553.550012711181,582.684223906506,8.96437267548472,8.96437267548472,514.566700582659,32.3346303244686,6.85350471783855,29.134211195325,92.9575808448473,88.309701802605,-0.00282491199881104,0.0126594964725015,1,0.95
case072_2500rpm_12A,2500,12,2.3639026357218,2499.90948556726,0.00203224430441307,12.0151223360262,12.013086649647,8.50927875497791,671.772114749883,707.128541841981,10.8789006437228,10.8789006437228,618.84585624486,46.3446283463943,6.85339565327224,35.3564270920987,92.1213969227157,87.5153270765799,-0.00362057730959397,0.0130866496470414,1,0.95
case073_2500rpm_14A,2500,14,2.76224973147208,2499.9015185224,0.00360119234157672,14.0157264433174,14.0088176405992,9.90827558274542,792.112910567167,833.803063754913,12.8277394423833,12.8277394423833,723.126801687214,62.8362207113739,6.85335197071182,41.6901531877453,91.2908743236418,86.7263306074597,-0.0039392591038126,0.00881764059923107,1,0.95
case074_2500rpm_16A,2500,16,3.16059682722237,2499.9270576821,0.00112156540168696,16.0230447688572,16.0227472535637,11.3305688356366,915.861935818967,964.065195598914,14.8317722399833,14.8317722399833,827.418172222611,82.17076477853,6.8534920000235,48.2032597799466,90.3431117576396,85.8259561697575,-0.00291769271610495,0.0227472535636721,1,0.95
case075_2500rpm_18A,2500,18,3.55894392297265,2498.99455989809,0.0105716493170996,18.6220958684374,17.940375488537,12.7961588257713,1035.20789675571,1089.69252290075,16.7645003523192,16.7645003523192,931.354621028621,104.802862728427,6.84838011153491,54.4846261450382,89.9678821952034,85.4694880854432,-0.0402176040762751,-0.0596245114630385,1,0.95
case076_2500rpm_20A,2500,20,3.95729101872294,2478.62203727168,-0.00222475737120314,25.4455629437983,20.0238458987492,14.2275138446352,1157.37878394648,1218.29345678577,18.7429762582425,18.7429762582425,1027.15719834104,129.560297235053,6.73717532350229,60.9146728392877,88.7485767484523,84.3111479110297,-0.855118509132796,0.0238458987491654,1,0.95
