cycle,frame_index,src,dst,cmd,position_raw,speed_raw,torque_raw,error_code,temperature,position_rad,speed_rad,torque_nm
20917,20916,0x04,0xFE,0x02,-1826,2454,58,0x0000,120,-0.175020291,1.498130770,0.008926528
20918,20917,0x04,0xFE,0x02,-1813,2476,-16,0x0000,120,-0.173773913,1.511558709,-0.002365148
20919,20918,0x04,0xFE,0x02,-1793,2504,2,0x0000,120,-0.171856407,1.528648814,0.000381476
20920,20919,0x04,0xFE,0x02,-1780,2520,29,0x0000,120,-0.170610029,1.538414588,0.004501411
20921,20920,0x04,0xFE,0x02,-1760,2530,36,0x0000,120,-0.168692524,1.544518196,0.005569543
20922,20921,0x04,0xFE,0x02,-1748,2528,-1,0x0000,120,-0.167542021,1.543297475,-0.000076295
20923,20922,0x04,0xFE,0x02,-1728,2528,48,0x0000,120,-0.165624515,1.543297475,0.007400626
20924,20923,0x04,0xFE,0x02,-1715,2538,41,0x0000,120,-0.164378137,1.549401083,0.006332494
20925,20924,0x04,0xFE,0x02,-1695,2566,65,0x0000,120,-0.162460632,1.566491188,0.009994659
20926,20925,0x04,0xFE,0x02,-1682,2577,19,0x0000,120,-0.161214253,1.573205158,0.002975509
20927,20926,0x04,0xFE,0x02,-1661,2594,41,0x0000,120,-0.159200873,1.583581292,0.006332494
20928,20927,0x04,0xFE,0x02,-1648,2591,24,0x0000,120,-0.157954494,1.581750210,0.003738460
20929,20928,0x04,0xFE,0x02,-1628,2592,23,0x0000,120,-0.156036989,1.582360571,0.003585870
20930,20929,0x04,0xFE,0x02,-1615,2598,29,0x0000,120,-0.154790611,1.586022736,0.004501411
20931,20930,0x04,0xFE,0x02,-1595,2621,58,0x0000,120,-0.152873106,1.600061036,0.008926528
20932,20931,0x04,0xFE,0x02,-1581,2639,4,0x0000,120,-0.151530852,1.611047532,0.000686656
20933,20932,0x04,0xFE,0x02,-1560,2662,11,0x0000,120,-0.149517471,1.625085832,0.001754788
20934,20933,0x04,0xFE,0x02,-1546,2671,14,0x0000,120,-0.148175218,1.630579080,0.002212558
20935,20934,0x04,0xFE,0x02,-1526,2668,29,0x0000,120,-0.146257712,1.628747997,0.004501411
20936,20935,0x04,0xFE,0x02,-1512,2666,12,0x0000,120,-0.144915459,1.627527276,0.001907378
20937,20936,0x04,0xFE,0x02,-1492,2679,32,0x0000,120,-0.142997954,1.635461967,0.004959182
20938,20937,0x04,0xFE,0x02,-1478,2689,21,0x0000,120,-0.141655700,1.641565576,0.003280690
20939,20938,0x04,0xFE,0x02,-1456,2710,7,0x0000,120,-0.139546444,1.654383154,0.001144427
20940,20939,0x04,0xFE,0x02,-1442,2716,23,0x0000,120,-0.138204190,1.658045319,0.003585870
20941,20940,0x04,0xFE,0x02,-1422,2718,44,0x0000,120,-0.136286685,1.659266041,0.006790265
20942,20941,0x04,0xFE,0x02,-1408,2712,17,0x0000,120,-0.134944432,1.655603876,0.002670329
20943,20942,0x04,0xFE,0x02,-1387,2724,60,0x0000,120,-0.132931051,1.662928206,0.009231708
20944,20943,0x04,0xFE,0x02,-1373,2739,22,0x0000,120,-0.131588797,1.672083619,0.003433280
20945,20944,0x04,0xFE,0x02,-1351,2771,33,0x0000,120,-0.129479542,1.691615167,0.005111772
20946,20945,0x04,0xFE,0x02,-1336,2780,9,0x0000,120,-0.128041413,1.697108415,0.001449607
20947,20946,0x04,0xFE,0x02,-1315,2781,39,0x0000,120,-0.126028032,1.697718776,0.006027314
20948,20947,0x04,0xFE,0x02,-1301,2779,27,0x0000,120,-0.124685778,1.696498054,0.004196231
20949,20948,0x04,0xFE,0x02,-1280,2780,26,0x0000,120,-0.122672398,1.697108415,0.004043641
20950,20949,0x04,0xFE,0x02,-1265,2794,24,0x0000,120,-0.121234269,1.705653468,0.003738460
20951,20950,0x04,0xFE,0x02,-1243,2818,30,0x0000,120,-0.119125013,1.720302129,0.004654002
20952,20951,0x04,0xFE,0x02,-1229,2826,6,0x0000,120,-0.117782760,1.725185016,0.000991836
20953,20952,0x04,0xFE,0x02,-1207,2827,18,0x0000,120,-0.115673504,1.725795377,0.002822919
20954,20953,0x04,0xFE,0x02,-1193,2824,11,0x0000,120,-0.114331250,1.723964294,0.001754788
20955,20954,0x04,0xFE,0x02,-1171,2818,32,0x0000,120,-0.112221994,1.720302129,0.004959182
20956,20955,0x04,0xFE,0x02,-1157,2831,12,0x0000,120,-0.110879741,1.728236820,0.001907378
20957,20956,0x04,0xFE,0x02,-1134,2859,-18,0x0000,120,-0.108674610,1.745326925,-0.002670329
20958,20957,0x04,0xFE,0x02,-1119,2873,8,0x0000,120,-0.107236481,1.753871977,0.001297017
20959,20958,0x04,0xFE,0x02,-1097,2880,8,0x0000,120,-0.105127225,1.758144503,0.001297017
20960,20959,0x04,0xFE,0x02,-1083,2872,-50,0x0000,120,-0.103784971,1.753261616,-0.007553216
20961,20960,0x04,0xFE,0x02,-1061,2873,23,0x0000,120,-0.101675716,1.753871977,0.003585870
20962,20961,0x04,0xFE,0x02,-1046,2883,5,0x0000,120,-0.100237587,1.759975586,0.000839246
20963,20962,0x04,0xFE,0x02,-1023,2903,-12,0x0000,120,-0.098032456,1.772182803,-0.001754788
20964,20963,0x04,0xFE,0x02,-1008,2904,-6,0x0000,120,-0.096594327,1.772793164,-0.000839246
20965,20964,0x04,0xFE,0x02,-986,2905,20,0x0000,120,-0.094485071,1.773403525,0.003128099
20966,20965,0x04,0xFE,0x02,-971,2907,-50,0x0000,120,-0.093046942,1.774624247,-0.007553216
20967,20966,0x04,0xFE,0x02,-949,2897,40,0x0000,120,-0.090937686,1.768520638,0.006179904
20968,20967,0x04,0xFE,0x02,-934,2908,6,0x0000,120,-0.089499557,1.775234607,0.000991836
20969,20968,0x04,0xFE,0x02,-912,2928,-34,0x0000,120,-0.087390301,1.787441825,-0.005111772
20970,20969,0x04,0xFE,0x02,-896,2937,7,0x0000,120,-0.085856297,1.792935073,0.001144427
20971,20970,0x04,0xFE,0x02,-874,2943,8,0x0000,120,-0.083747042,1.796597238,0.001297017
20972,20971,0x04,0xFE,0x02,-859,2932,-52,0x0000,120,-0.082308913,1.789883268,-0.007858396
20973,20972,0x04,0xFE,0x02,-837,2926,31,0x0000,120,-0.080199657,1.786221103,0.004806592
20974,20973,0x04,0xFE,0x02,-822,2940,26,0x0000,120,-0.078761528,1.794766155,0.004043641
20975,20974,0x04,0xFE,0x02,-799,2953,3,0x0000,120,-0.076556397,1.802700847,0.000534066
20976,20975,0x04,0xFE,0x02,-783,2963,6,0x0000,120,-0.075022393,1.808804456,0.000991836
20977,20976,0x04,0xFE,0x02,-761,2956,14,0x0000,120,-0.072913137,1.804531930,0.002212558
20978,20977,0x04,0xFE,0x02,-746,2955,-34,0x0000,120,-0.071475008,1.803921569,-0.005111772
20979,20978,0x04,0xFE,0x02,-723,2953,20,0x0000,120,-0.069269877,1.802700847,0.003128099
20980,20979,0x04,0xFE,0x02,-708,2968,22,0x0000,120,-0.067831748,1.811856260,0.003433280
20981,20980,0x04,0xFE,0x02,-684,2997,-13,0x0000,120,-0.065530742,1.829556725,-0.001907378
20982,20981,0x04,0xFE,0x02,-669,3001,12,0x0000,120,-0.064092613,1.831998169,0.001907378
20983,20982,0x04,0xFE,0x02,-646,3001,28,0x0000,120,-0.061887482,1.831998169,0.004348821
20984,20983,0x04,0xFE,0x02,-631,2993,-23,0x0000,120,-0.060449353,1.827115282,-0.003433280
20985,20984,0x04,0xFE,0x02,-608,2993,29,0x0000,120,-0.058244222,1.827115282,0.004501411
20986,20985,0x04,0xFE,0x02,-593,3007,0,0x0000,120,-0.056806093,1.835660334,0.000076295
20987,20986,0x04,0xFE,0x02,-569,3023,-10,0x0000,120,-0.054505087,1.845426108,-0.001449607
20988,20987,0x04,0xFE,0x02,-554,3029,13,0x0000,120,-0.053066958,1.849088273,0.002059968
20989,20988,0x04,0xFE,0x02,-531,3019,-5,0x0000,120,-0.050861827,1.842984665,-0.000686656
20990,20989,0x04,0xFE,0x02,-515,3013,5,0x0000,120,-0.049327822,1.839322499,0.000839246
20991,20990,0x04,0xFE,0x02,-492,3019,18,0x0000,120,-0.047122691,1.842984665,0.002822919
20992,20991,0x04,0xFE,0x02,-477,3033,26,0x0000,120,-0.045684562,1.851529717,0.004043641
20993,20992,0x04,0xFE,0x02,-453,3046,2,0x0000,120,-0.043383556,1.859464408,0.000381476
20994,20993,0x04,0xFE,0x02,-437,3053,0,0x0000,120,-0.041849552,1.863736934,0.000076295
20995,20994,0x04,0xFE,0x02,-414,3038,-3,0x0000,120,-0.039644421,1.854581521,-0.000381476
20996,20995,0x04,0xFE,0x02,-399,3035,3,0x0000,120,-0.038206292,1.852750439,0.000534066
20997,20996,0x04,0xFE,0x02,-376,3044,0,0x0000,120,-0.036001161,1.858243687,0.000076295
20998,20997,0x04,0xFE,0x02,-360,3056,0,0x0000,120,-0.034467157,1.865568017,0.000076295
20999,20998,0x04,0xFE,0x02,-336,3062,0,0x0000,120,-0.032166150,1.869230182,0.000076295
21000,20999,0x04,0xFE,0x02,-321,3057,-54,0x0000,120,-0.030728022,1.866178378,-0.008163577
21001,21000,0x04,0xFE,0x02,-298,3041,-17,0x0000,120,-0.028522890,1.856412604,-0.002517739
21002,21001,0x04,0xFE,0x02,-282,3037,13,0x0000,120,-0.026988886,1.853971160,0.002059968
21003,21002,0x04,0xFE,0x02,-259,3053,23,0x0000,120,-0.024783755,1.863736934,0.003585870
21004,21003,0x04,0xFE,0x02,-243,3061,-55,0x0000,120,-0.023249751,1.868619821,-0.008316167
21005,21004,0x04,0xFE,0x02,-219,3073,14,0x0000,120,-0.020948745,1.875944152,0.002212558
21006,21005,0x04,0xFE,0x02,-204,3065,-4,0x0000,120,-0.019510616,1.871061265,-0.000534066
21007,21006,0x04,0xFE,0x02,-181,3046,5,0x0000,120,-0.017305485,1.859464408,0.000839246
21008,21007,0x04,0xFE,0x02,-166,3042,0,0x0000,120,-0.015867356,1.857022965,0.000076295
21009,21008,0x04,0xFE,0x02,-142,3058,-52,0x0000,120,-0.013566350,1.866788739,-0.007858396
21010,21009,0x04,0xFE,0x02,-126,3070,10,0x0000,120,-0.012032345,1.874113069,0.001602197
21011,21010,0x04,0xFE,0x02,-103,3068,3,0x0000,120,-0.009827214,1.872892348,0.000534066
21012,21011,0x04,0xFE,0x02,-87,3063,14,0x0000,120,-0.008293210,1.869840543,0.002212558
21013,21012,0x04,0xFE,0x02,-64,3046,22,0x0000,120,-0.006088079,1.859464408,0.003433280
21014,21013,0x04,0xFE,0x02,-48,3053,23,0x0000,120,-0.004554075,1.863736934,0.003585870
21015,21014,0x04,0xFE,0x02,-24,3074,17,0x0000,120,-0.002253069,1.876554513,0.002670329
21016,21015,0x04,0xFE,0x02,-8,3086,1,0x0000,120,-0.000719064,1.883878843,0.000228885
21017,21016,0x04,0xFE,0x02,14,3080,21,0x0000,120,0.001390191,1.880216678,0.003280690
21018,21017,0x04,0xFE,0x02,29,3065,0,0x0000,120,0.002828320,1.871061265,0.000076295
21019,21018,0x04,0xFE,0x02,53,3062,16,0x0000,120,0.005129327,1.869230182,0.002517739
21020,21019,0x04,0xFE,0x02,68,3065,9,0x0000,120,0.006567455,1.871061265,0.001449607
21021,21020,0x04,0xFE,0x02,92,3082,14,0x0000,120,0.008868462,1.881437400,0.002212558
21022,21021,0x04,0xFE,0x02,108,3082,9,0x0000,120,0.010402466,1.881437400,0.001449607
21023,21022,0x04,0xFE,0x02,131,3066,-33,0x0000,120,0.012607597,1.871671626,-0.004959182
21024,21023,0x04,0xFE,0x02,146,3055,7,0x0000,120,0.014045726,1.864957656,0.001144427
21025,21024,0x04,0xFE,0x02,170,3054,12,0x0000,120,0.016346732,1.864347295,0.001907378
21026,21025,0x04,0xFE,0x02,185,3065,-26,0x0000,120,0.017784861,1.871061265,-0.003891051
21027,21026,0x04,0xFE,0x02,209,3084,-22,0x0000,120,0.020085867,1.882658122,-0.003280690
21028,21027,0x04,0xFE,0x02,225,3079,11,0x0000,120,0.021619872,1.879606317,0.001754788
21029,21028,0x04,0xFE,0x02,248,3066,-96,0x0000,120,0.023825003,1.871671626,-0.014572366
21030,21029,0x04,0xFE,0x02,264,3057,-5,0x0000,120,0.025359007,1.866178378,-0.000686656
21031,21030,0x04,0xFE,0x02,287,3063,7,0x0000,120,0.027564138,1.869840543,0.001144427
21032,21031,0x04,0xFE,0x02,303,3070,3,0x0000,120,0.029098142,1.874113069,0.000534066
21033,21032,0x04,0xFE,0x02,327,3076,3,0x0000,120,0.031399148,1.877775235,0.000534066
21034,21033,0x04,0xFE,0x02,342,3069,4,0x0000,120,0.032837277,1.873502708,0.000686656
21035,21034,0x04,0xFE,0x02,365,3057,-26,0x0000,120,0.035042408,1.866178378,-0.003891051
21036,21035,0x04,0xFE,0x02,380,3047,8,0x0000,120,0.036480537,1.860074769,0.001297017
21037,21036,0x04,0xFE,0x02,404,3052,3,0x0000,120,0.038781544,1.863126574,0.000534066
21038,21037,0x04,0xFE,0x02,420,3066,-10,0x0000,120,0.040315548,1.871671626,-0.001449607
21039,21038,0x04,0xFE,0x02,443,3075,7,0x0000,120,0.042520679,1.877164874,0.001144427
21040,21039,0x04,0xFE,0x02,459,3068,-84,0x0000,120,0.044054683,1.872892348,-0.012741283
21041,21040,0x04,0xFE,0x02,482,3046,-18,0x0000,120,0.046259814,1.859464408,-0.002670329
21042,21041,0x04,0xFE,0x02,497,3034,-5,0x0000,120,0.047697943,1.852140078,-0.000686656
21043,21042,0x04,0xFE,0x02,520,3049,-1,0x0000,120,0.049903074,1.861295491,-0.000076295
21044,21043,0x04,0xFE,0x02,536,3053,-12,0x0000,120,0.051437078,1.863736934,-0.001754788
21045,21044,0x04,0xFE,0x02,559,3041,5,0x0000,120,0.053642209,1.856412604,0.000839246
21046,21045,0x04,0xFE,0x02,574,3025,-16,0x0000,120,0.055080338,1.846646830,-0.002365148
21047,21046,0x04,0xFE,0x02,597,3010,0,0x0000,120,0.057285469,1.837491417,0.000076295
21048,21047,0x04,0xFE,0x02,612,3007,4,0x0000,120,0.058723598,1.835660334,0.000686656
21049,21048,0x04,0xFE,0x02,636,3022,32,0x0000,120,0.061024604,1.844815747,0.004959182
21050,21049,0x04,0xFE,0x02,651,3022,-62,0x0000,120,0.062462733,1.844815747,-0.009384298
21051,21050,0x04,0xFE,0x02,674,3016,3,0x0000,120,0.064667864,1.841153582,0.000534066
21052,21051,0x04,0xFE,0x02,689,3009,16,0x0000,120,0.066105993,1.836881056,0.002517739
21053,21052,0x04,0xFE,0x02,712,2990,0,0x0000,120,0.068311124,1.825284199,0.000076295
21054,21053,0x04,0xFE,0x02,727,2990,-6,0x0000,120,0.069749253,1.825284199,-0.000839246
21055,21054,0x04,0xFE,0x02,750,3001,9,0x0000,120,0.071954384,1.831998169,0.001449607
21056,21055,0x04,0xFE,0x02,765,3005,-55,0x0000,120,0.073392513,1.834439612,-0.008316167
21057,21056,0x04,0xFE,0x02,788,2992,-6,0x0000,120,0.075597644,1.826504921,-0.000839246
21058,21057,0x04,0xFE,0x02,803,2981,-6,0x0000,120,0.077035773,1.819790951,-0.000839246
21059,21058,0x04,0xFE,0x02,825,2965,-8,0x0000,120,0.079145029,1.810025177,-0.001144427
21060,21059,0x04,0xFE,0x02,840,2968,-24,0x0000,120,0.080583158,1.811856260,-0.003585870
21061,21060,0x04,0xFE,0x02,863,2979,-17,0x0000,120,0.082788289,1.818570230,-0.002517739
21062,21061,0x04,0xFE,0x02,879,2985,-1,0x0000,120,0.084322293,1.822232395,-0.000076295
21063,21062,0x04,0xFE,0x02,901,2972,-23,0x0000,120,0.086431549,1.814297704,-0.003433280
21064,21063,0x04,0xFE,0x02,916,2953,-36,0x0000,120,0.087869678,1.802700847,-0.005416953
21065,21064,0x04,0xFE,0x02,938,2943,0,0x0000,120,0.089978934,1.796597238,0.000076295
21066,21065,0x04,0xFE,0x02,953,2946,-30,0x0000,120,0.091417062,1.798428321,-0.004501411
21067,21066,0x04,0xFE,0x02,976,2942,-45,0x0000,120,0.093622194,1.795986877,-0.006790265
21068,21067,0x04,0xFE,0x02,991,2947,-38,0x0000,120,0.095060322,1.799038682,-0.005722133
21069,21068,0x04,0xFE,0x02,1013,2928,-125,0x0000,120,0.097169578,1.787441825,-0.018997482
21070,21069,0x04,0xFE,0x02,1027,2917,-108,0x0000,120,0.098511832,1.780727855,-0.016403449
21071,21070,0x04,0xFE,0x02,1049,2905,0,0x0000,120,0.100621088,1.773403525,0.000076295
21072,21071,0x04,0xFE,0x02,1064,2908,1,0x0000,120,0.102059217,1.775234607,0.000228885
21073,21072,0x04,0xFE,0x02,1087,2919,-88,0x0000,120,0.104264348,1.781948577,-0.013351644
21074,21073,0x04,0xFE,0x02,1101,2918,0,0x0000,120,0.105606601,1.781338216,0.000076295
21075,21074,0x04,0xFE,0x02,1123,2895,-80,0x0000,120,0.107715857,1.767299916,-0.012130922
21076,21075,0x04,0xFE,0x02,1138,2882,21,0x0000,120,0.109153986,1.759365225,0.003280690
21077,21076,0x04,0xFE,0x02,1159,2863,-7,0x0000,120,0.111167367,1.747768368,-0.000991836
21078,21077,0x04,0xFE,0x02,1174,2865,-97,0x0000,120,0.112605495,1.748989090,-0.014724956
21079,21078,0x04,0xFE,0x02,1195,2862,-113,0x0000,120,0.114618876,1.747158007,-0.017166400
21080,21079,0x04,0xFE,0x02,1210,2853,0,0x0000,120,0.116057005,1.741664759,0.000076295
21081,21080,0x04,0xFE,0x02,1231,2838,-145,0x0000,120,0.118070385,1.732509346,-0.022049287
21082,21081,0x04,0xFE,0x02,1245,2825,-63,0x0000,120,0.119412639,1.724574655,-0.009536889
21083,21082,0x04,0xFE,0x02,1266,2804,1,0x0000,120,0.121426020,1.711757076,0.000228885
21084,21083,0x04,0xFE,0x02,1281,2800,-5,0x0000,120,0.122864148,1.709315633,-0.000686656
21085,21084,0x04,0xFE,0x02,1302,2812,-1,0x0000,120,0.124877529,1.716639963,-0.000076295
21086,21085,0x04,0xFE,0x02,1317,2819,-68,0x0000,120,0.126315658,1.720912490,-0.010299840
21087,21086,0x04,0xFE,0x02,1338,2804,-38,0x0000,120,0.128329038,1.711757076,-0.005722133
21088,21087,0x04,0xFE,0x02,1352,2795,33,0x0000,120,0.129671292,1.706263828,0.005111772
21089,21088,0x04,0xFE,0x02,1372,2764,-12,0x0000,120,0.131588797,1.687342641,-0.001754788
21090,21089,0x04,0xFE,0x02,1387,2766,0,0x0000,120,0.133026926,1.688563363,0.000076295
21091,21090,0x04,0xFE,0x02,1408,2759,-91,0x0000,120,0.135040307,1.684290837,-0.013809415
21092,21091,0x04,0xFE,0x02,1422,2767,8,0x0000,120,0.136382560,1.689173724,0.001297017
21093,21092,0x04,0xFE,0x02,1443,2751,-8,0x0000,120,0.138395941,1.679407950,-0.001144427
21094,21093,0x04,0xFE,0x02,1456,2735,-28,0x0000,120,0.139642319,1.669642176,-0.004196231
21095,21094,0x04,0xFE,0x02,1476,2712,-9,0x0000,120,0.141559825,1.655603876,-0.001297017
21096,21095,0x04,0xFE,0x02,1490,2700,0,0x0000,120,0.142902078,1.648279545,0.000076295
21097,21096,0x04,0xFE,0x02,1510,2700,-36,0x0000,120,0.144819584,1.648279545,-0.005416953
21098,21097,0x04,0xFE,0x02,1525,2712,18,0x0000,120,0.146257712,1.655603876,0.002822919
21099,21098,0x04,0xFE,0x02,1545,2713,-1,0x0000,120,0.148175218,1.656214237,-0.000076295
21100,21099,0x04,0xFE,0x02,1559,2705,-8,0x0000,120,0.149517471,1.651331350,-0.001144427
21101,21100,0x04,0xFE,0x02,1579,2682,-41,0x0000,120,0.151434977,1.637293050,-0.006179904
21102,21101,0x04,0xFE,0x02,1592,2663,-12,0x0000,120,0.152681355,1.625696193,-0.001754788
21103,21102,0x04,0xFE,0x02,1612,2653,-5,0x0000,120,0.154598860,1.619592584,-0.000686656
21104,21103,0x04,0xFE,0x02,1626,2657,-12,0x0000,120,0.155941114,1.622034028,-0.001754788
21105,21104,0x04,0xFE,0x02,1646,2656,-18,0x0000,120,0.157858619,1.621423667,-0.002670329
21106,21105,0x04,0xFE,0x02,1659,2648,-66,0x0000,120,0.159104998,1.616540780,-0.009994659
21107,21106,0x04,0xFE,0x02,1679,2618,-1,0x0000,120,0.161022503,1.598229953,-0.000076295
21108,21107,0x04,0xFE,0x02,1692,2606,-31,0x0000,120,0.162268881,1.590905623,-0.004654002
21109,21108,0x04,0xFE,0x02,1711,2586,-6,0x0000,120,0.164090511,1.578698405,-0.000839246
21110,21109,0x04,0xFE,0x02,1724,2578,-8,0x0000,120,0.165336890,1.573815518,-0.001144427
21111,21110,0x04,0xFE,0x02,1744,2584,14,0x0000,120,0.167254395,1.577477684,0.002212558
21112,21111,0x04,0xFE,0x02,1757,2581,-9,0x0000,120,0.168500773,1.575646601,-0.001297017
21113,21112,0x04,0xFE,0x02,1777,2570,0,0x0000,120,0.170418279,1.568932631,0.000076295
21114,21113,0x04,0xFE,0x02,1789,2556,0,0x0000,120,0.171568782,1.560387579,0.000076295
21115,21114,0x04,0xFE,0x02,1808,2529,-125,0x0000,120,0.173390412,1.543907836,-0.018997482
21116,21115,0x04,0xFE,0x02,1820,2510,-10,0x0000,120,0.174540915,1.532310979,-0.001449607
21117,21116,0x04,0xFE,0x02,1840,2508,-26,0x0000,120,0.176458420,1.531090257,-0.003891051
21118,21117,0x04,0xFE,0x02,1852,2507,-149,0x0000,120,0.177608923,1.530479896,-0.022659648
21119,21118,0x04,0xFE,0x02,1871,2508,-50,0x0000,120,0.179430553,1.531090257,-0.007553216
21120,21119,0x04,0xFE,0x02,1884,2489,-2,0x0000,120,0.180676932,1.519493400,-0.000228885
21121,21120,0x04,0xFE,0x02,1902,2469,-59,0x0000,120,0.182402686,1.507286183,-0.008926528
21122,21121,0x04,0xFE,0x02,1914,2450,-18,0x0000,120,0.183553189,1.495689326,-0.002670329
21123,21122,0x04,0xFE,0x02,1932,2430,-11,0x0000,120,0.185278944,1.483482109,-0.001602197
21124,21123,0x04,0xFE,0x02,1945,2424,-11,0x0000,120,0.186525323,1.479819944,-0.001602197
21125,21124,0x04,0xFE,0x02,1963,2426,-17,0x0000,120,0.188251077,1.481040665,-0.002517739
21126,21125,0x04,0xFE,0x02,1976,2433,-25,0x0000,120,0.189497456,1.485313191,-0.003738460
21127,21126,0x04,0xFE,0x02,1994,2421,-72,0x0000,120,0.191223210,1.477988861,-0.010910201
21128,21127,0x04,0xFE,0x02,2006,2411,-140,0x0000,120,0.192373714,1.471885252,-0.021286336
21129,21128,0x04,0xFE,0x02,2024,2380,-43,0x0000,120,0.194099468,1.452964065,-0.006485084
21130,21129,0x04,0xFE,0x02,2035,2362,-12,0x0000,120,0.195154096,1.441977569,-0.001754788
21131,21130,0x04,0xFE,0x02,2053,2341,2,0x0000,120,0.196879851,1.429159991,0.000381476
21132,21131,0x04,0xFE,0x02,2065,2339,-108,0x0000,120,0.198030354,1.427939269,-0.016403449
21133,21132,0x04,0xFE,0x02,2082,2338,-177,0x0000,120,0.199660233,1.427328908,-0.026932174
21134,21133,0x04,0xFE,0x02,2094,2327,1,0x0000,120,0.200810737,1.420614939,0.000228885
21135,21134,0x04,0xFE,0x02,2111,2306,-42,0x0000,120,0.202440616,1.407797360,-0.006332494
21136,21135,0x04,0xFE,0x02,2122,2287,7,0x0000,120,0.203495244,1.396200504,0.001144427
21137,21136,0x04,0xFE,0x02,2139,2254,-12,0x0000,120,0.205125123,1.376058595,-0.001754788
21138,21137,0x04,0xFE,0x02,2150,2240,-5,0x0000,120,0.206179751,1.367513542,-0.000686656
21139,21138,0x04,0xFE,0x02,2167,2230,0,0x0000,120,0.207809631,1.361409934,0.000076295
21140,21139,0x04,0xFE,0x02,2178,2232,4,0x0000,120,0.208864259,1.362630655,0.000686656
21141,21140,0x04,0xFE,0x02,2195,2225,-21,0x0000,120,0.210494138,1.358358129,-0.003128099
21142,21141,0x04,0xFE,0x02,2207,2222,-22,0x0000,120,0.211644641,1.356527047,-0.003280690
21143,21142,0x04,0xFE,0x02,2223,2202,-46,0x0000,120,0.213178645,1.344319829,-0.006942855
21144,21143,0x04,0xFE,0x02,2234,2185,4,0x0000,120,0.214233273,1.333943694,0.000686656
21145,21144,0x04,0xFE,0x02,2250,2155,-4,0x0000,120,0.215767278,1.315632868,-0.000534066
21146,21145,0x04,0xFE,0x02,2260,2137,-10,0x0000,120,0.216726030,1.304646372,-0.001449607
21147,21146,0x04,0xFE,0x02,2276,2119,-1,0x0000,120,0.218260034,1.293659876,-0.000076295
21148,21147,0x04,0xFE,0x02,2287,2118,-32,0x0000,120,0.219314662,1.293049516,-0.004806592
21149,21148,0x04,0xFE,0x02,2303,2108,16,0x0000,120,0.220848666,1.286945907,0.002517739
21150,21149,0x04,0xFE,0x02,2313,2100,0,0x0000,120,0.221807419,1.282063020,0.000076295
21151,21150,0x04,0xFE,0x02,2329,2081,-24,0x0000,120,0.223341423,1.270466163,-0.003585870
21152,21151,0x04,0xFE,0x02,2339,2064,-75,0x0000,120,0.224300176,1.260090028,-0.011367971
21153,21152,0x04,0xFE,0x02,2354,2039,-18,0x0000,120,0.225738305,1.244831006,-0.002670329
21154,21153,0x04,0xFE,0x02,2364,2019,-5,0x0000,120,0.226697057,1.232623789,-0.000686656
21155,21154,0x04,0xFE,0x02,2379,2007,0,0x0000,120,0.228135186,1.225299458,0.000076295
21156,21155,0x04,0xFE,0x02,2389,2002,-4,0x0000,120,0.229093939,1.222247654,-0.000534066
21157,21156,0x04,0xFE,0x02,2404,1991,-15,0x0000,120,0.230532068,1.215533684,-0.002212558
21158,21157,0x04,0xFE,0x02,2414,1997,-9,0x0000,120,0.231490821,1.219195850,-0.001297017
21159,21158,0x04,0xFE,0x02,2429,1984,-82,0x0000,120,0.232928949,1.211261158,-0.012436103
21160,21159,0x04,0xFE,0x02,2439,1970,-40,0x0000,120,0.233887702,1.202716106,-0.006027314
21161,21160,0x04,0xFE,0x02,2453,1949,-54,0x0000,120,0.235229956,1.189898528,-0.008163577
21162,21161,0x04,0xFE,0x02,2463,1929,-9,0x0000,120,0.236188708,1.177691310,-0.001297017
21163,21162,0x04,0xFE,0x02,2476,1894,-74,0x0000,120,0.237435087,1.156328679,-0.011215381
21164,21163,0x04,0xFE,0x02,2486,1883,-4,0x0000,120,0.238393839,1.149614710,-0.000534066
21165,21164,0x04,0xFE,0x02,2500,1868,-5,0x0000,120,0.239736093,1.140459297,-0.000686656
21166,21165,0x04,0xFE,0x02,2509,1860,-36,0x0000,120,0.240598970,1.135576410,-0.005416953
21167,21166,0x04,0xFE,0x02,2523,1847,12,0x0000,120,0.241941224,1.127641718,0.001907378
21168,21167,0x04,0xFE,0x02,2532,1839,5,0x0000,120,0.242804101,1.122758831,0.000839246
21169,21168,0x04,0xFE,0x02,2546,1820,-41,0x0000,120,0.244146355,1.111161975,-0.006179904
21170,21169,0x04,0xFE,0x02,2555,1803,-50,0x0000,120,0.245009233,1.100785840,-0.007553216
21171,21170,0x04,0xFE,0x02,2567,1774,-21,0x0000,120,0.246159736,1.083085374,-0.003128099
21172,21171,0x04,0xFE,0x02,2576,1752,8,0x0000,120,0.247022613,1.069657435,0.001297017
21173,21172,0x04,0xFE,0x02,2589,1721,0,0x0000,120,0.248268991,1.050736248,0.000076295
21174,21173,0x04,0xFE,0x02,2597,1711,-3,0x0000,120,0.249035994,1.044632639,-0.000381476
21175,21174,0x04,0xFE,0x02,2610,1697,0,0x0000,120,0.250282372,1.036087587,0.000076295
21176,21175,0x04,0xFE,0x02,2618,1693,0,0x0000,120,0.251049374,1.033646143,0.000076295
21177,21176,0x04,0xFE,0x02,2631,1688,5,0x0000,120,0.252295752,1.030594339,0.000839246
