time,cmd_raw,pos_ref,vel_ref,acc_ref,acc_unsat,acc_sat_flag,axis_raw,axis_mf_noff,axis_mf_vff,speed_cmd_raw,speed_cmd_mf_noff,speed_cmd_mf_vff
0.2404,6.28318530717959,6.28317008840988,0.00104828010802798,-0.0720504106157594,-0.0720504106157604,0,6.28317787142837,6.28316884077334,6.28317315504201,0.00163501791091817,0.000295233866425578,0.000386484294896288
0.2405,6.28318530717959,6.2831701925223,0.00104112412283231,-0.0715598519566789,-0.0715598519566795,0,6.28317787262285,6.2831689348347,6.28317321207187,0.00163520709692353,0.000297265120371395,0.00038963201135209
0.2406,6.28318530717959,6.28317029592398,0.00103401686056791,-0.071072622644002,-0.071072622644003,0,6.28317787584608,6.28316902809444,6.28317326887976,0.00163494441703654,0.000299319165891573,0.000392722445933008
0.2407,6.28318530717959,6.28317039861978,0.00102695799055018,-0.0705887001773223,-0.0705887001773223,0,6.28317788107182,6.28316912056518,6.28317332547225,0.001634235591808,0.000301394263655849,0.000395754853874696
0.2408,6.28318530717959,6.2831705006145,0.00101994718433032,-0.0701080621986084,-0.0701080621986079,0,6.28317788827359,6.28316921225939,6.28317338185574,0.0016330863929627,0.000303488696795834,0.000398728519993497
0.2409,6.28318530717959,6.28317060191291,0.0010129841156803,-0.0696306865001625,-0.0696306865001614,0,6.28317789742471,6.28316930318943,6.28317343803649,0.00163150264105557,0.000305600770319049,0.000401642758280774
0.241,6.28318530717959,6.28317070251976,0.00100606846057756,-0.0691565510273977,-0.0691565510273973,0,6.28317790849831,6.2831693933675,6.2831734940206,0.00162949020332321,0.00030772881208553,0.000404496911887595
0.2411,6.28318530717959,6.28317080243975,0.000999199897189908,-0.0686856338765352,-0.0686856338765343,0,6.28317792146731,6.28316948280568,6.28317354981403,0.00162705499153531,0.000309871171831225,0.000407290352523691
0.2412,6.28318530717959,6.28317090167756,0.000992378105861686,-0.068217913282223,-0.0682179132822228,0,6.28317793630445,6.28316957151592,6.28317360542256,0.00162420295965079,0.000312026222144596,0.000410022480834258
0.2413,6.28318530717959,6.28317100023784,0.00098560276909812,-0.0677533676356548,-0.0677533676356542,0,6.2831779529823,6.28316965951003,6.28317366085185,0.00162094010205999,0.000314192358466619,0.000412692725798335
0.2414,6.28318530717959,6.28317109812519,0.000978873571551415,-0.0672919754670536,-0.0672919754670526,0,6.28317797147327,6.28316974679966,6.28317371610741,0.00161727245104542,0.000316367998700142,0.000415300544128944
0.2415,6.28318530717959,6.28317119534421,0.000972190200006552,-0.0668337154486275,-0.0668337154486278,0,6.28317799174961,6.28316983339637,6.28317377119457,0.00161320607482859,0.000318551584381813,0.000417845421040171
0.2416,6.28318530717959,6.28317129189945,0.000965552343365794,-0.066378566407581,-0.0663785664075813,0,6.28317801378343,6.28316991931154,6.28317382611856,0.00160874707503085,0.00032074157931483,0.000420326869059743
0.2417,6.28318530717959,6.28317138779542,0.000958959692635942,-0.0659265072985231,-0.0659265072985235,0,6.2831780375467,6.28317000455645,6.28317388088442,0.00160390158530613,0.000322936470936189,0.000422744428406932
0.2418,6.28318530717959,6.28317148303661,0.000952411940912757,-0.0654775172318476,-0.0654775172318473,0,6.28317806301128,6.28317008914221,6.28317393549708,0.00159867576880177,0.00032513476992604,0.000425097666586329
0.2419,6.28318530717959,6.28317157762749,0.000945908783367639,-0.0650315754511827,-0.0650315754511824,0,6.28317809014889,6.28317017307981,6.28317398996132,0.00159307581601001,0.000327335010012371,0.000427386177593245
0.242,6.28318530717959,6.28317167157248,0.000939449917233995,-0.0645886613364352,-0.0645886613364352,0,6.28317811893117,6.28317025638012,6.28317404428177,0.00158710794301008,0.000329535748556965,0.00042960958248604
0.2421,6.28318530717959,6.28317176487599,0.000933035041792812,-0.0641487544118325,-0.0641487544118323,0,6.28317814932964,6.28317033905385,6.28317409846292,0.0015807783893197,0.000331735566360082,0.000431767529176371
0.2422,6.28318530717959,6.28317185754237,0.000926663858358438,-0.0637118343437438,-0.0637118343437442,0,6.28317818131575,6.28317042111156,6.28317415250913,0.00157409341594185,0.000333933067465136,0.000433859690852417
0.2423,6.28318530717959,6.28317194957598,0.000920336070266098,-0.0632778809233942,-0.0632778809233938,0,6.28317821486086,6.28317050256372,6.28317420642462,0.00156705930321626,0.000336126880135302,0.000435885767528951
0.2424,6.28318530717959,6.28317204098112,0.000914051382857076,-0.0628468740902202,-0.0628468740902206,0,6.28317824993625,6.28317058342062,6.28317426021348,0.00155968234886619,0.000338315655486268,0.000437845484274642
0.2425,6.28318530717959,6.28317213176207,0.000907809503466132,-0.0624187939094476,-0.0624187939094477,0,6.28317828651317,6.28317066369243,6.28317431387964,0.00155196886643587,0.000340498068658162,0.00043973859178543
0.2426,6.28318530717959,6.28317222192308,0.000901610141407598,-0.0619936205853335,-0.0619936205853336,0,6.28317832456278,6.28317074338918,6.28317436742694,0.00154392518275134,0.000342672818229586,0.000441564865784665
0.2427,6.28318530717959,6.28317231146838,0.000895453007962701,-0.0615713344489762,-0.0615713344489766,0,6.28317836405622,6.28317082252077,6.28317442085905,0.00153555763655321,0.000344838626998902,0.000443324107205744
0.2428,6.28318530717959,6.28317240040216,0.000889337816365041,-0.0611519159765994,-0.0611519159765993,0,6.28317840496458,6.28317090109696,6.28317447417953,0.00152687257615277,0.000346994241007628,0.000445016141005672
0.2429,6.28318530717959,6.28317248872859,0.000883264281788829,-0.0607353457621142,-0.0607353457621137,0,6.28317844725893,6.28317097912737,6.2831745273918,0.0015178763580648,0.000349138430321719,0.000446640816739257
0.243,6.28318530717959,6.2831725764518,0.00087723212133477,-0.0603216045405933,-0.0603216045405928,0,6.28317849091032,6.28317105662149,6.28317458049917,0.0015085753446637,0.000351269988640929,0.000448198007959033
0.2431,6.28318530717959,6.28317266357591,0.00087124105401767,-0.0599106731709949,-0.0599106731709946,0,6.28317853588978,6.28317113358867,6.2831746335048,0.0014989759026209,0.000353387733494128,0.000449687612007547
0.2432,6.28318530717959,6.28317275010499,0.000865290800753231,-0.0595025326443916,-0.0595025326443919,0,6.28317858216836,6.28317121003812,6.28317468641175,0.00148908440114704,0.000355490506043982,0.000451109549418191
0.2433,6.28318530717959,6.2831728360431,0.000859381084345538,-0.0590971640769306,-0.0590971640769308,0,6.28317862971709,6.28317128597892,6.28317473922295,0.00147890720984336,0.000357577171086957,0.000452463763707368
0.2434,6.28318530717959,6.28317292139426,0.000853511629474239,-0.0586945487129941,-0.0586945487129942,0,6.28317867850703,6.28317136142002,6.28317479194119,0.00146845069772516,0.000359646617248634,0.000453750221556994
0.2435,6.28318530717959,6.28317300616248,0.000847682162681912,-0.0582946679232685,-0.0582946679232682,0,6.28317872850924,6.28317143637023,6.28317484456917,0.00145772123048728,0.000361697757179032,0.000454968912215903
0.2436,6.28318530717959,6.28317309035172,0.000841892412361123,-0.0578975032078854,-0.0578975032078857,0,6.28317877969483,6.28317151083822,6.28317489710944,0.00144672516952752,0.000363729526380687,0.000456119846900942
0.2437,6.28318530717959,6.28317317396593,0.000836142108742686,-0.057503036184378,-0.0575030361843775,0,6.28317883203494,6.28317158483254,6.28317494956447,0.0014354688699934,0.000365740884575892,0.000457203058589909
0.2438,6.28318530717959,6.28317325700903,0.000830430983883086,-0.0571112485959991,-0.0571112485959987,0,6.28317888550075,6.2831716583616,6.28317500193658,0.0014239586790243,0.000367730814925416,0.000458218602204301
0.2439,6.28318530717959,6.2831733394849,0.000824758771651597,-0.0567221223148832,-0.0567221223148836,0,6.28317894006348,6.28317173143366,6.283175054228,0.00141220093438423,0.000369698324028505,0.000459166553815147
0.244,6.28318530717959,6.28317342139742,0.000819125207719102,-0.0563356393249532,-0.0563356393249535,0,6.28317899569443,6.28317180405688,6.28317510644083,0.00140020196250858,0.000371642442118202,0.000460047010631825
0.2441,6.28318530717959,6.28317350275043,0.000813530029544554,-0.0559517817454776,-0.0559517817454775,0,6.28317905236496,6.28317187623926,6.28317515857708,0.0013879680771369,0.000373562222475385,0.000460860090207247
0.2442,6.28318530717959,6.28317358354772,0.000807972976364681,-0.0555705317987359,-0.0555705317987363,0,6.28317911004648,6.28317194798868,6.28317521063863,0.00137550557775034,0.000375456742014728,0.000461605930818199
0.2443,6.28318530717959,6.2831736637931,0.000802453789180299,-0.0551918718438133,-0.0551918718438131,0,6.28317916871052,6.28317201931288,6.28317526262727,0.00136282074781376,0.000377325101089383,0.000462284690670377
0.2444,6.28318530717959,6.28317374349032,0.000796972210745371,-0.0548157843492842,-0.0548157843492845,0,6.28317922832865,6.2831720902195,6.28317531454467,0.00134991985321315,0.000379166422709694,0.000462896547692119
0.2445,6.28318530717959,6.28317382264312,0.000791527985555204,-0.0544422519016682,-0.0544422519016682,0,6.28317928887257,6.283172160716,6.28317536639241,0.00133680914127906,0.000380979853519804,0.000463441699131967
0.2446,6.28318530717959,6.28317390125521,0.000786120859834335,-0.0540712572086939,-0.0540712572086936,0,6.28317935031405,6.28317223080976,6.28317541817195,0.00132349483863804,0.000382764562625727,0.000463920361155907
0.2447,6.28318530717959,6.28317397933027,0.000780750581525597,-0.0537027830873748,-0.0537027830873751,0,6.283179412625,6.28317230050799,6.28317546988466,0.00130998315004072,0.000384519742767275,0.000464332769227081
0.2448,6.28318530717959,6.28317405687196,0.000775416900277341,-0.053336812482561,-0.0533368124825614,0,6.28317947577741,6.2831723698178,6.28317552153182,0.00129628025718992,0.000386244609146133,0.000464679176921079
0.2449,6.28318530717959,6.28317413388392,0.00077011956743286,-0.0529733284448106,-0.052973328444811,0,6.2831795397434,6.28317243874617,6.28317557311458,0.0012823923167874,0.000387938399425859,0.000464959855915368
0.245,6.28318530717959,6.28317421036975,0.00076485833601897,-0.0526123141388957,-0.0526123141388962,0,6.28317960449523,6.28317250729992,6.28317562463403,0.00126832545975259,0.000389600374317847,0.000465175095782552
0.2451,6.28318530717959,6.28317428633305,0.000759632960734257,-0.0522537528471301,-0.0522537528471303,0,6.28317967000527,6.2831725754858,6.28317567609114,0.00125408578926941,0.000391229816995362,0.000465325203587974
0.2452,6.28318530717959,6.28317436177737,0.000754443197938003,-0.0518976279625461,-0.0518976279625458,0,6.28317973624603,6.28317264331038,6.2831757274868,0.00123967937980963,0.000392826032898224,0.000465410503683325
0.2453,6.28318530717959,6.28317443670625,0.000749288805638775,-0.0515439229922744,-0.051543922992274,0,6.28317980319017,6.28317271078014,6.2831757788218,0.00122511227576565,0.000394388349928125,0.000465431337109272
0.2454,6.28318530717959,6.2831745111232,0.000744169543483698,-0.0511926215507753,-0.0511926215507752,0,6.2831798708105,6.28317277790142,6.28317583009685,0.00121039049027856,0.000395916117667346,0.000465388061194083
0.2455,6.28318530717959,6.28317458503172,0.000739085172747371,-0.0508437073632698,-0.0508437073632696,0,6.28317993907997,6.28317284468045,6.28317588131256,0.00119552000348029,0.000397408708550685,0.000465281049737874
0.2456,6.28318530717959,6.28317465843526,0.000734035456320459,-0.0504971642691164,-0.050497164269116,0,6.28318000797171,6.28317291112332,6.28317593246947,0.0011805067621029,0.000398865516107567,0.000465110692415229
0.2457,6.28318530717959,6.28317473133728,0.00072902015869946,-0.0501529762099928,-0.0501529762099923,0,6.283180077459,6.28317297723601,6.28317598356801,0.00116535667752544,0.000400285956133971,0.000464877394374332
0.2458,6.28318530717959,6.28317480374118,0.00072403904597511,-0.0498111272435008,-0.0498111272435006,0,6.28318014751529,6.28317304302439,6.28317603460855,0.00115007562479732,0.000401669465520502,0.000464581575639408
0.2459,6.28318530717959,6.28317487565037,0.000719091885822483,-0.049471601526271,-0.0494716015262706,0,6.28318021811421,6.28317310849417,6.28317608559136,0.0011346694416617,0.000403015503424321,0.000464223671882105
0.246,6.28318530717959,6.28317494706822,0.000714178447489216,-0.0491343833326644,-0.0491343833326641,0,6.28318028922958,6.28317317365099,6.28317613651663,0.00111914392738359,0.000404323549706574,0.000463804132651837
0.2461,6.28318530717959,6.28317501799807,0.000709298501785936,-0.0487994570328018,-0.0487994570328021,0,6.28318036083539,6.28317323850034,6.2831761873845,0.00110350484118725,0.000405593105713678,0.000463323421952165
0.2462,6.28318530717959,6.28317508844325,0.000704451821075309,-0.0484668071062684,-0.0484668071062688,0,6.28318043290582,6.2831733030476,6.283176238195,0.00108775790186558,0.000406823693496036,0.000462782017643894
0.2463,6.28318530717959,6.28317515840707,0.000699638179261768,-0.0481364181354111,-0.0481364181354115,0,6.28318050541526,6.28317336729804,6.28317628894809,0.00107190878621755,0.000408014856198681,0.000462180411044151
0.2464,6.28318530717959,6.2831752278928,0.000694857351780884,-0.0478082748088407,-0.0478082748088403,0,6.28318057833828,6.28317343125681,6.28317633964367,0.00105596312826689,0.000409166157670634,0.000461519107111083
0.2465,6.28318530717959,6.28317529690371,0.000690109115588902,-0.0474823619198259,-0.0474823619198257,0,6.28318065164967,6.28317349492894,6.28317639028155,0.00103992651789489,0.00041027718226958,0.000460798623456786
0.2466,6.28318530717959,6.28317536544304,0.000685393249152934,-0.0471586643596711,-0.0471586643596711,0,6.28318072532443,6.28317355831935,6.28317644086148,0.00102380450044971,0.000411347534471233,0.000460019490532821
0.2467,6.28318530717959,6.28317543351399,0.000680709532440301,-0.0468371671263326,-0.0468371671263328,0,6.28318079933775,6.28317362143286,6.28317649138314,0.00100760257537919,0.000412376839259972,0.00045918225064295
0.2468,6.28318530717959,6.28317550111977,0.00067605774690903,-0.0465178553127137,-0.0465178553127137,0,6.28318087366507,6.28317368427415,6.28317654184614,0.000991326195058864,0.000413364741347559,0.000458287458128955
0.2469,6.28318530717959,6.28317556826354,0.000671437675497497,-0.0462007141153293,-0.0462007141153292,0,6.28318094828202,6.28317374684781,6.28317659225002,0.000974980764401381,0.000414310905563784,0.000457335679555606
0.247,6.28318530717959,6.28317563494845,0.000666849102613717,-0.0458857288377951,-0.045885728837795,0,6.28318102316447,6.28317380915832,6.28317664259426,0.000958571639879855,0.000415215016075178,0.000456327492137377
0.2471,6.28318530717959,6.28317570117763,0.000662291814126816,-0.0455728848690144,-0.0455728848690142,0,6.28318109828853,6.28317387121005,6.28317669287827,0.000942104128355963,0.000416076776775658,0.000455263484511208
0.2472,6.28318530717959,6.28317576695419,0.000657765597356102,-0.0452621677071382,-0.045262167707138,0,6.28318117363051,6.28317393300724,6.28317674310142,0.000925583486298659,0.000416895910505241,0.00045414425574897
0.2473,6.28318530717959,6.28317583228121,0.000653270241061825,-0.0449535629427704,-0.0449535629427702,0,6.28318124916698,6.28317399455407,6.28317679326299,0.00090901491919821,0.000417672159636008,0.000452970415348224
0.2474,6.28318530717959,6.28317589716176,0.000648805535435058,-0.0446470562676712,-0.0446470562676717,0,6.28318132487476,6.28317405585456,6.28317684336222,0.000892403580589593,0.000418405285095501,0.000451742583026786
0.2475,6.28318530717959,6.28317596159889,0.000644371272088239,-0.0443426334681852,-0.0443426334681857,0,6.28318140073088,6.28317411691267,6.28317689339829,0.000875754571466535,0.000419095066562043,0.000450461388127299
0.2476,6.28318530717959,6.28317602559562,0.000639967244045353,-0.0440402804288611,-0.0440402804288609,0,6.28318147671264,6.28317417773223,6.28317694337031,0.00085907293930491,0.000419741302074096,0.000449127469216781
0.2477,6.28318530717959,6.28317608915494,0.000635593245733266,-0.0437399831208719,-0.0437399831208718,0,6.28318155279758,6.28317423831697,6.28317699327736,0.000842363677672093,0.000420343808225583,0.000447741474273278
0.2478,6.28318530717959,6.28317615227985,0.000631249072971175,-0.0434417276209097,-0.0434417276209095,0,6.2831816289635,6.28317429867054,6.28317704311846,0.000825631724859723,0.000420902419384605,0.000446304059894029
0.2479,6.28318530717959,6.2831762149733,0.000626934522962236,-0.0431455000893938,-0.043145500089394,0,6.28318170518845,6.28317435879645,6.28317709289256,0.000808881964079017,0.000421416988084082,0.000444815891287095
0.248,6.28318530717959,6.28317627723824,0.000622649394283295,-0.042851286789408,-0.0428512867894075,0,6.28318178145074,6.28317441869815,6.28317714259857,0.00079211922228885,0.00042188738443579,0.000443277641870451
0.2481,6.28318530717959,6.28317633907759,0.00061839348687579,-0.0425590740750492,-0.042559074075049,0,6.28318185772893,6.28317447837897,6.28317719223538,0.000775348269609792,0.000422313495935045,0.000441689992872244
0.2482,6.28318530717959,6.28317640049425,0.000614166602037289,-0.0422688483850116,-0.0422688483850119,0,6.28318193400186,6.28317453784215,6.2831772418018,0.000758573818933465,0.000422695227265374,0.00044005363293169
0.2483,6.28318530717959,6.2831764614911,0.000609968542411643,-0.0419805962564564,-0.0419805962564559,0,6.28318201024863,6.28317459709083,6.28317729129659,0.000741800524945944,0.000423032500298525,0.000438369258479872
0.2484,6.28318530717959,6.28317652207101,0.000605799111979796,-0.0416943043184733,-0.0416943043184736,0,6.28318208644861,6.28317465612805,6.2831773407185,0.000725032984127753,0.000423325253313176,0.000436637572167977
0.2485,6.28318530717959,6.28317658223683,0.000601658116051735,-0.0414099592806053,-0.041409959280605,0,6.28318216258143,6.28317471495678,6.28317739006621,0.000708275733777264,0.000423573441971542,0.0004348592842265
0.2486,6.28318530717959,6.28317664199136,0.000597545361256048,-0.0411275479568712,-0.0411275479568708,0,6.28318223862701,6.28317477357987,6.28317743933836,0.000691533251620054,0.000423777037756811,0.000433035110501588
0.2487,6.28318530717959,6.28317670133743,0.000593460655532153,-0.0408470572389513,-0.0408470572389511,0,6.28318231456554,6.2831748320001,6.28317748853357,0.000674809955222946,0.000423936028168462,0.000431165773423877
0.2488,6.28318530717959,6.28317676027781,0.000589403808121137,-0.0405684741101614,-0.0405684741101613,0,6.28318239037746,6.28317489022013,6.28317753765041,0.000658110201994005,0.000424050416917588,0.000429252000827404
0.2489,6.28318530717959,6.28317681881527,0.000585374629557235,-0.0402917856390217,-0.0402917856390216,0,6.28318246604354,6.28317494824256,6.2831775866874,0.000641438288205939,0.000424120223536251,0.000427294526331729
0.249,6.28318530717959,6.28317687695256,0.000581372931658428,-0.04001697898807,-0.0400169789880703,0,6.28318254154479,6.28317500606989,6.28317763564305,0.000624798448800775,0.000424145482596205,0.000425294088941893
0.2491,6.28318530717959,6.28317693469242,0.000577398527518193,-0.0397440414023475,-0.0397440414023478,0,6.28318261686252,6.28317506370454,6.28317768451582,0.000608194856999218,0.000424126244490173,0.000423251432258881
0.2492,6.28318530717959,6.28317699203754,0.000573451231496873,-0.0394729602132011,-0.0394729602132013,0,6.28318269197831,6.28317512114884,6.28317773330413,0.000591631623714694,0.000424062574259928,0.000421167304666317
0.2493,6.28318530717959,6.28317704899063,0.000569530859213175,-0.0392037228369837,-0.0392037228369839,0,6.28318276687405,6.28317517840502,6.2831777820064,0.000575112797553342,0.000423954551596288,0.000419042458931319
0.2494,6.28318530717959,6.28317710555435,0.000565637227535797,-0.0389363167737722,-0.0389363167737723,0,6.2831828415319,6.28317523547526,6.28317783062099,0.000558642364423379,0.000423802271229762,0.000416877651805486
0.2495,6.28318530717959,6.28317716173136,0.000561770154574682,-0.038670729611154,-0.0386707296111538,0,6.2831829159343,6.28317529236163,6.28317787914623,0.000542224246753814,0.000423605841758623,0.000414673644211469
0.2496,6.28318530717959,6.28317721752431,0.000557929459672896,-0.0384069490178571,-0.0384069490178571,0,6.283182990064,6.28317534906612,6.28317792758045,0.000525862303885094,0.000423365386430194,0.000412431200453571
0.2497,6.28318530717959,6.28317727293581,0.000554114963397634,-0.0381449627526273,-0.0381449627526275,0,6.28318306390403,6.28317540559065,6.28317797592193,0.000509560331483133,0.000423081041968918,0.000410151088013429
0.2498,6.28318530717959,6.28317732796846,0.000550326487532861,-0.0378847586477219,-0.0378847586477215,0,6.28318313743771,6.28317546193708,6.28317802416893,0.000493322060953362,0.000422752958576365,0.000407834077152018
0.2499,6.28318530717959,6.28317738262484,0.000546563855071072,-0.0376263246178968,-0.0376263246178971,0,6.28318321064866,6.28317551810714,6.2831780723197,0.000477151159831359,0.000422381300126549,0.000405480941487365
0.25,6.28318530717959,6.28317743690753,0.00054282689020465,-0.0373696486642185,-0.0373696486642186,0,6.28318328352078,6.28317557410254,6.28317812037244,0.000461051231196896,0.000421966243970607,0.000403092456813993
0.2501,6.28318530717959,6.28317749081907,0.000539115418317374,-0.0371147188727556,-0.0371147188727552,0,6.28318335603829,6.28317562992489,6.28317816832537,0.000445025813673931,0.000421507979764876,0.000400669401094423
0.2502,6.28318530717959,6.283177544362,0.000535429265977559,-0.0368615233981517,-0.0368615233981514,0,6.28318342818568,6.28317568557571,6.28317821617665,0.000429078380844655,0.000421006710056855,0.000398212554256991
0.2503,6.28318530717959,6.28317759753883,0.00053176826092928,-0.0366100504827903,-0.0366100504827902,0,6.28318349994774,6.28317574105647,6.28317826392444,0.000413212342030766,0.000420462650089886,0.00039572269818708
0.2504,6.28318530717959,6.28317765035205,0.000528132232084238,-0.0363602884504203,-0.0363602884504204,0,6.28318357130956,6.28317579636857,6.28317831156688,0.00039743104092623,0.000419876027021868,0.000393200615937698
0.2505,6.28318530717959,6.28317770280415,0.000524521009514755,-0.0361122256948318,-0.0361122256948313,0,6.28318364225653,6.28317585151333,6.28317835910211,0.000381737756573883,0.000419247080511222,0.000390647092113113
0.2506,6.28318530717959,6.28317775489759,0.000520934424444856,-0.035865850698993,-0.0358658506989933,0,6.28318371277434,6.283175906492,6.28317840652822,0.000366135702584147,0.000418576061349643,0.000388062911883336
0.2507,6.28318530717959,6.28317780663482,0.000517372309243504,-0.0356211520135164,-0.0356211520135166,0,6.28318378284895,6.28317596130576,6.28317845384332,0.000350628027525672,0.000417863232048066,0.000385448861172676
0.2508,6.28318530717959,6.28317785801827,0.000513834497416426,-0.0353781182707786,-0.0353781182707781,0,6.28318385246666,6.28317601595574,6.28317850104548,0.000335217814339375,0.000417108866446023,0.000382805726846882
0.2509,6.28318530717959,6.28317790905036,0.000510320823598057,-0.0351367381836896,-0.0351367381836894,0,6.28318392161403,6.28317607044298,6.28317854813279,0.000319908081119722,0.000416313249711643,0.000380134295923811
0.251,6.28318530717959,6.28317795973347,0.000506831123544114,-0.0348970005394327,-0.0348970005394322,0,6.28318399027793,6.28317612476848,6.2831785951033,0.000304701780138124,0.000415476677169726,0.000377435354980033
0.2511,6.28318530717959,6.28317801006999,0.000503365234124785,-0.0346588941932901,-0.0346588941932898,0,6.28318405844554,6.28317617893316,6.28317864195506,0.000289601798819543,0.000414599455473671,0.000374709690925312
0.2512,6.28318530717959,6.28317806006229,0.000499922993316003,-0.0344224080878165,-0.0344224080878164,0,6.28318412610432,6.28317623293789,6.28317868868612,0.000274610958765883,0.000413681900847588,0.000371958089821946
0.2513,6.28318530717959,6.28317810971271,0.000496504240192871,-0.0341875312313247,-0.0341875312313249,0,6.28318419324203,6.28317628678346,6.28317873529453,0.000259732016537279,0.000412724340258221,0.00036918133746416
0.2514,6.28318530717959,6.2831781590236,0.000493108814921667,-0.0339542527120422,-0.0339542527120425,0,6.28318425984672,6.28317634047062,6.2831787817783,0.000244967663456773,0.000411727110047705,0.000366380218198186
0.2515,6.28318530717959,6.28317820799725,0.000489736558752986,-0.0337225616868074,-0.033722561686807,0,6.28318432590676,6.28317639400005,6.28317882813547,0.000230320525805635,0.000410690556519527,0.000363555515892009
0.2516,6.28318530717959,6.28317825663598,0.000486387314013973,-0.0334924473901311,-0.0334924473901312,0,6.28318439141079,6.28317644737239,6.28317887436406,0.000215793164823363,0.000409615034961925,0.000360708012560352
0.2517,6.28318530717959,6.28317830494208,0.000483060924101679,-0.0332638991229326,-0.0332638991229327,0,6.28318445634775,6.28317650058819,6.28317892046209,0.000201388076512364,0.000408500910038525,0.00035783848913932
0.2518,6.28318530717959,6.2831783529178,0.000479757233475011,-0.0330369062666801,-0.0330369062666802,0,6.28318452070689,6.28317655364799,6.28317896642758,0.000187107692419234,0.000407348555397703,0.000354947724306418
0.2519,6.28318530717959,6.28317840056541,0.000476476087648308,-0.0328114582670314,-0.0328114582670317,0,6.28318458447773,6.28317660655223,6.28317901225855,0.000172954379244118,0.000406158353477266,0.000352036495450742
0.252,6.28318530717959,6.28317844788714,0.000473217333183507,-0.032587544648013,-0.0325875446480131,0,6.2831846476501,6.28317665930134,6.28317905795302,0.00015893043903603,0.000404930694918484,0.000349105577297889
0.2521,6.28318530717959,6.28317849488522,0.000469980817683433,-0.0323651550007394,-0.0323651550007394,0,6.28318471021411,6.28317671189566,6.28317910350899,0.000145038109778817,0.000403665978761418,0.000346155742684537
0.2522,6.28318530717959,6.28317854156186,0.000466766389784688,-0.0321442789874511,-0.0321442789874509,0,6.28318477216017,6.28317676433551,6.2831791489245,0.000131279565391155,0.000402364611663629,0.000343187761184086
0.2523,6.28318530717959,6.28317858791925,0.000463573899151149,-0.0319249063353923,-0.0319249063353925,0,6.28318483347897,6.28317681662115,6.28317919419757,0.000117656915335913,0.000401027008681471,0.000340202400467402
0.2524,6.28318530717959,6.28317863395957,0.000460403196466051,-0.0317070268509803,-0.0317070268509804,0,6.28318489416151,6.28317686875278,6.28317923932623,0.000104172205792071,0.000399653591902837,0.000337200424732334
0.2525,6.28318530717959,6.28317867968498,0.000457254133425705,-0.0314906304034609,-0.031490630403461,0,6.28318495419905,6.28317692073058,6.28317928430851,9.0827419264085e-05,0.000398244790642485,0.000334182595088073
0.2526,6.28318530717959,6.28317872509764,0.000454126562732803,-0.0312757069290121,-0.0312757069290122,0,6.28318501358314,6.28317697255465,6.28317932914245,7.76244751678431e-05,0.000396801041442036,0.000331149669353139
0.2527,6.28318530717959,6.28317877019967,0.00045102033808983,-0.031062246429735,-0.0310622464297349,0,6.28318507230565,6.28317702422508,6.28317937382609,6.45652296353481e-05,0.000395322788069974,0.000328102402439429
0.2528,6.28318530717959,6.28317881499321,0.000447935314191049,-0.0308502389878053,-0.0308502389878054,0,6.28318513035869,6.28317707574188,6.28317941835749,5.165147649132e-05,0.000393810480154404,0.000325041544781644
0.2529,6.28318530717959,6.28317885948034,0.000444871346717147,-0.030639674739023,-0.0306396747390228,0,6.28318518773467,6.28317712710506,6.2831794627347,3.88849466672342e-05,0.000392264574354972,0.000321967843503853
0.253,6.28318530717959,6.28317890366317,0.000441828292327927,-0.0304305438921968,-0.030430543892197,0,6.28318524442628,6.28317717831456,6.2831795069558,2.62673095685655e-05,0.000390685532995624,0.000318882041630904
0.2531,6.28318530717959,6.28317894754377,0.000438806008656132,-0.0302228367179486,-0.0302228367179489,0,6.2831853004265,6.28317722937028,6.28317955101887,1.38001722935061e-05,0.000389073824845885,0.000315784877886928
0.2532,6.28318530717959,6.28317899112421,0.000435804354300345,-0.0300165435578769,-0.0300165435578771,0,6.28318535572858,6.28317728027209,6.283179594922,1.48508060956836e-06,0.00038742992394894,0.000312677086883561
0.2533,6.28318530717959,6.28317903440652,0.000432823188818501,-0.0298116548184382,-0.0298116548184384,0,6.28318541032603,6.28317733101982,6.28317963866328,-1.06764806557737e-05,0.00038575431040291,0.000309559398722812
0.2534,6.28318530717959,6.28317907739276,0.000429862372721504,-0.0296081609699693,-0.0296081609699695,0,6.28318546421266,6.28317738161326,6.28317968224084,-2.26830874197638e-05,0.000384047468993614,0.00030643253860004
0.2535,6.28318530717959,6.28317912008494,0.000426921767466932,-0.0294060525457242,-0.029406052545724,0,6.28318551738254,6.28317743205217,6.28317972565281,-3.45333763443635e-05,0.000382309889780528,0.000303297226992979
0.2536,6.28318530717959,6.28317916248506,0.000424001235452839,-0.0292053201409235,-0.0292053201409233,0,6.28318556983001,6.28317748233628,6.28317976889732,-4.62260438596487e-05,0.000380542067706142,0.000300154179655542
0.2537,6.28318530717959,6.28317920459513,0.000421100640011152,-0.0290059544168718,-0.0290059544168718,0,6.2831856215497,6.28317753246526,6.28317981197252,-5.77598459684897e-05,0.000378744502400645,0.000297004107220575
0.2538,6.28318530717959,6.28317924641711,0.000418219845401156,-0.0288079460999599,-0.0288079460999598,0,6.28318567253646,6.28317758243878,6.2831798548766,-6.91335978559089e-05,0.000376917697986596,0.000293847714802699
