t,q,qdot,q_ref,qdot_ref,qddot_ref,error,tau_cmd,tau_ext,current,heat_power
2.3866,1,-5.3747e-05,1,0,0,-3.0049e-06,8.4042e-06,0,0.00010505,1.3243e-08
2.3899,1,-5.0641e-05,1,0,0,-2.8289e-06,7.9281e-06,0,9.9101e-05,1.1785e-08
2.3933,1,-4.7712e-05,1,0,0,-2.6631e-06,7.4783e-06,0,9.3478e-05,1.0486e-08
2.3967,1,-4.4949e-05,1,0,0,-2.5068e-06,7.0534e-06,0,8.8168e-05,9.3283e-09
2.4001,1,-4.2344e-05,1,0,0,-2.3597e-06,6.6522e-06,0,8.3152e-05,8.2972e-09
2.4035,1,-3.9802e-05,1,0,0,-2.2162e-06,6.26e-06,0,7.825e-05,7.3476e-09
2.407,1,-3.7409e-05,1,0,0,-2.0813e-06,5.8904e-06,0,7.363e-05,6.5056e-09
2.4105,1,-3.5158e-05,1,0,0,-1.9545e-06,5.5422e-06,0,6.9277e-05,5.7592e-09
2.414,1,-3.3041e-05,1,0,0,-1.8354e-06,5.2141e-06,0,6.5177e-05,5.0976e-09
2.4177,1,-3.0975e-05,1,0,0,-1.7192e-06,4.8935e-06,0,6.1169e-05,4.49e-09
2.4213,1,-2.9036e-05,1,0,0,-1.6103e-06,4.5923e-06,0,5.7404e-05,3.9542e-09
2.4249,1,-2.7216e-05,1,0,0,-1.5083e-06,4.3092e-06,0,5.3865e-05,3.4818e-09
2.4286,1,-2.551e-05,1,0,0,-1.4126e-06,4.0433e-06,0,5.0541e-05,3.0653e-09
2.4323,1,-2.3844e-05,1,0,0,-1.3193e-06,3.7835e-06,0,4.7293e-05,2.684e-09
2.4361,1,-2.2286e-05,1,0,0,-1.2322e-06,3.5401e-06,0,4.4251e-05,2.3498e-09
2.4399,1,-2.0829e-05,1,0,0,-1.1507e-06,3.3121e-06,0,4.1401e-05,2.0568e-09
2.4437,1,-1.9466e-05,1,0,0,-1.0746e-06,3.0985e-06,0,3.8731e-05,1.8001e-09
2.4476,1,-1.8136e-05,1,0,0,-1.0004e-06,2.8899e-06,0,3.6124e-05,1.566e-09
2.4516,1,-1.6896e-05,1,0,0,-9.3136e-07,2.6952e-06,0,3.369e-05,1.362e-09
2.4555,1,-1.574e-05,1,0,0,-8.6699e-07,2.5134e-06,0,3.1418e-05,1.1845e-09
2.4595,1,-1.4663e-05,1,0,0,-8.0703e-07,2.3437e-06,0,2.9296e-05,1.0299e-09
2.4636,1,-1.3612e-05,1,0,0,-7.4866e-07,2.1781e-06,0,2.7226e-05,8.8949e-10
2.4677,1,-1.2636e-05,1,0,0,-6.9447e-07,2.024e-06,0,2.53e-05,7.6809e-10
2.4719,1,-1.173e-05,1,0,0,-6.4417e-07,1.8806e-06,0,2.3508e-05,6.6316e-10
2.476,1,-1.0887e-05,1,0,0,-5.9747e-07,1.7473e-06,0,2.1841e-05,5.7246e-10
2.4803,1,-1.0067e-05,1,0,0,-5.5206e-07,1.6174e-06,0,2.0217e-05,4.9047e-10
2.4847,1,-9.3085e-06,1,0,0,-5.1007e-07,1.4969e-06,0,1.8712e-05,4.2015e-10
2.489,1,-8.6062e-06,1,0,0,-4.7125e-07,1.3854e-06,0,1.7317e-05,3.5985e-10
2.4933,1,-7.9563e-06,1,0,0,-4.3535e-07,1.282e-06,0,1.6025e-05,3.0816e-10
2.4979,1,-7.3244e-06,1,0,0,-4.0048e-07,1.1814e-06,0,1.4767e-05,2.6167e-10
2.5025,1,-6.7422e-06,1,0,0,-3.6838e-07,1.0885e-06,0,1.3606e-05,2.2216e-10
2.507,1,-6.2058e-06,1,0,0,-3.3883e-07,1.0029e-06,0,1.2536e-05,1.8858e-10
2.5116,1,-5.7117e-06,1,0,0,-3.1163e-07,9.2391e-07,0,1.1549e-05,1.6005e-10
2.5164,1,-5.2319e-06,1,0,0,-2.8525e-07,8.4713e-07,0,1.0589e-05,1.3456e-10
2.5212,1,-4.792e-06,1,0,0,-2.6108e-07,7.7665e-07,0,9.7082e-06,1.131e-10
2.5261,1,-4.3888e-06,1,0,0,-2.3894e-07,7.1198e-07,0,8.8997e-06,9.5047e-11
2.5309,1,-4.0192e-06,1,0,0,-2.1867e-07,6.5263e-07,0,8.1579e-06,7.9861e-11
2.536,1,-3.6609e-06,1,0,0,-1.9903e-07,5.9502e-07,0,7.4378e-06,6.6385e-11
2.5411,1,-3.3343e-06,1,0,0,-1.8114e-07,5.4245e-07,0,6.7806e-06,5.5172e-11
2.5462,1,-3.0365e-06,1,0,0,-1.6485e-07,4.9448e-07,0,6.181e-06,4.5845e-11
2.5514,1,-2.7652e-06,1,0,0,-1.5002e-07,4.507e-07,0,5.6338e-06,3.8087e-11
2.5568,1,-2.5026e-06,1,0,0,-1.3567e-07,4.083e-07,0,5.1037e-06,3.1257e-11
2.5623,1,-2.2648e-06,1,0,0,-1.2269e-07,3.6984e-07,0,4.623e-06,2.5647e-11
2.5677,1,-2.0494e-06,1,0,0,-1.1095e-07,3.3498e-07,0,4.1873e-06,2.104e-11
2.5732,1,-1.8544e-06,1,0,0,-1.0032e-07,3.0337e-07,0,3.7922e-06,1.7257e-11
2.579,1,-1.6661e-06,1,0,0,-9.007e-08,2.7283e-07,0,3.4103e-06,1.3956e-11
2.5848,1,-1.4967e-06,1,0,0,-8.0859e-08,2.4533e-07,0,3.0666e-06,1.1285e-11
2.5907,1,-1.3445e-06,1,0,0,-7.2586e-08,2.2058e-07,0,2.7573e-06,9.123e-12
2.5965,1,-1.2077e-06,1,0,0,-6.5155e-08,1.9831e-07,0,2.4789e-06,7.3737e-12
2.6028,1,-1.076e-06,1,0,0,-5.8006e-08,1.7684e-07,0,2.2106e-06,5.8638e-12
2.609,1,-9.5851e-07,1,0,0,-5.1637e-08,1.5768e-07,0,1.9711e-06,4.6621e-12
2.6153,1,-8.5381e-07,1,0,0,-4.5965e-08,1.4059e-07,0,1.7573e-06,3.7059e-12
2.6216,1,-7.6048e-07,1,0,0,-4.0913e-08,1.2533e-07,0,1.5666e-06,2.9452e-12
2.6283,1,-6.7092e-07,1,0,0,-3.6068e-08,1.1067e-07,0,1.3834e-06,2.2967e-12
2.6351,1,-5.9185e-07,1,0,0,-3.1795e-08,9.7721e-08,0,1.2215e-06,1.7905e-12
2.6419,1,-5.2206e-07,1,0,0,-2.8027e-08,8.6275e-08,0,1.0784e-06,1.3956e-12
2.6487,1,-4.6045e-07,1,0,0,-2.4703e-08,7.6161e-08,0,9.5202e-07,1.0876e-12
2.656,1,-4.0157e-07,1,0,0,-2.1528e-08,6.6485e-08,0,8.3107e-07,8.2881e-13
2.6634,1,-3.5019e-07,1,0,0,-1.876e-08,5.8031e-08,0,7.2539e-07,6.3143e-13
2.6708,1,-3.0536e-07,1,0,0,-1.6347e-08,5.0648e-08,0,6.331e-07,4.8098e-13
2.6782,1,-2.6624e-07,1,0,0,-1.4243e-08,4.4198e-08,0,5.5248e-07,3.6628e-13
2.6862,1,-2.2904e-07,1,0,0,-1.2244e-08,3.8058e-08,0,4.7573e-07,2.7158e-13
2.6943,1,-1.9701e-07,1,0,0,-1.0524e-08,3.2767e-08,0,4.0958e-07,2.0131e-13
2.7024,1,-1.6946e-07,1,0,0,-9.0461e-09,2.8209e-08,0,3.5261e-07,1.492e-13
2.7105,1,-1.4574e-07,1,0,0,-7.7747e-09,2.4282e-08,0,3.0353e-07,1.1055e-13
2.7194,1,-1.2332e-07,1,0,0,-6.5737e-09,2.0566e-08,0,2.5708e-07,7.9306e-14
2.7284,1,-1.0433e-07,1,0,0,-5.5577e-09,1.7416e-08,0,2.177e-07,5.6874e-14
2.7373,1,-8.8274e-08,1,0,0,-4.6989e-09,1.4749e-08,0,1.8436e-07,4.0786e-14
2.7463,1,-7.4678e-08,1,0,0,-3.9724e-09,1.2488e-08,0,1.561e-07,2.9241e-14
2.7563,1,-6.192e-08,1,0,0,-3.2912e-09,1.0365e-08,0,1.2956e-07,2.0142e-14
2.7663,1,-5.1334e-08,1,0,0,-2.7266e-09,8.6008e-09,0,1.0751e-07,1.387e-14
2.7763,1,-4.2565e-08,1,0,0,-2.2592e-09,7.1381e-09,0,8.9226e-08,9.5535e-15
2.7862,1,-3.5291e-08,1,0,0,-1.8718e-09,5.9234e-09,0,7.4043e-08,6.5788e-15
2.7976,1,-2.8527e-08,1,0,0,-1.5118e-09,4.7928e-09,0,5.991e-08,4.3071e-15
2.8089,1,-2.3056e-08,1,0,0,-1.221e-09,3.8774e-09,0,4.8467e-08,2.8189e-15
2.8202,1,-1.8644e-08,1,0,0,-9.8659e-10,3.1382e-09,0,3.9228e-08,1.8466e-15
2.8315,1,-1.5076e-08,1,0,0,-7.9722e-10,2.5399e-09,0,3.1748e-08,1.2095e-15
2.8444,1,-1.1794e-08,1,0,0,-6.2315e-10,1.989e-09,0,2.4862e-08,7.4177e-16
2.8574,1,-9.2249e-09,1,0,0,-4.8703e-10,1.5573e-09,0,1.9467e-08,4.5473e-16
2.8704,1,-7.226e-09,1,0,0,-3.8122e-10,1.221e-09,0,1.5262e-08,2.7953e-16
2.8834,1,-5.6619e-09,1,0,0,-2.985e-10,9.5753e-10,0,1.1969e-08,1.7191e-16
2.8986,1,-4.2401e-09,1,0,0,-2.2334e-10,7.1787e-10,0,8.9734e-09,9.6626e-17
2.9137,1,-3.1746e-09,1,0,0,-1.6707e-10,5.3805e-10,0,6.7257e-09,5.4281e-17
2.9289,1,-2.3873e-09,1,0,0,-1.2555e-10,4.0497e-10,0,5.0622e-09,3.0751e-17
2.9441,1,-1.7978e-09,1,0,0,-9.4488e-11,3.0522e-10,0,3.8153e-09,1.7467e-17
2.9581,1,-1.3772e-09,1,0,0,-7.2332e-11,2.3402e-10,0,2.9253e-09,1.0269e-17
2.9721,1,-1.0549e-09,1,0,0,-5.5364e-11,1.794e-10,0,2.2425e-09,6.0348e-18
2.986,1,-8.1012e-10,1,0,0,-4.2492e-11,1.3788e-10,0,1.7235e-09,3.5645e-18
3,1,-6.2259e-10,1,0,0,-3.2637e-11,1.0604e-10,0,1.3255e-09,2.1082e-18
