t,q,qdot,q_ref,qdot_ref,qddot_ref,error,tau_cmd,tau_ext,current,heat_power
2.0895,0.93793,-0.0060932,1,0,0,0.062074,0.25061,-0.25,3.1327,11.776
2.0906,0.93792,-0.0060114,1,0,0,0.062081,0.25061,-0.25,3.1326,11.776
2.0917,0.93791,-0.0059302,1,0,0,0.062088,0.25061,-0.25,3.1326,11.776
2.0928,0.93791,-0.0058496,1,0,0,0.062095,0.2506,-0.25,3.1325,11.775
2.0939,0.9379,-0.0057697,1,0,0,0.062101,0.2506,-0.25,3.1325,11.775
2.0951,0.93789,-0.0056886,1,0,0,0.062108,0.25059,-0.25,3.1324,11.774
2.0962,0.93789,-0.0056082,1,0,0,0.062114,0.25059,-0.25,3.1323,11.774
2.0974,0.93788,-0.0055285,1,0,0,0.06212,0.25058,-0.25,3.1323,11.773
2.0985,0.93787,-0.0054496,1,0,0,0.062127,0.25058,-0.25,3.1322,11.773
2.0997,0.93787,-0.0053694,1,0,0,0.062133,0.25057,-0.25,3.1322,11.772
2.1009,0.93786,-0.00529,1,0,0,0.062139,0.25057,-0.25,3.1321,11.772
2.102,0.93785,-0.0052114,1,0,0,0.062145,0.25056,-0.25,3.132,11.772
2.1032,0.93785,-0.0051337,1,0,0,0.062152,0.25056,-0.25,3.132,11.771
2.1044,0.93784,-0.0050547,1,0,0,0.062158,0.25055,-0.25,3.1319,11.77
2.1056,0.93784,-0.0049765,1,0,0,0.062164,0.25055,-0.25,3.1318,11.77
2.1068,0.93783,-0.0048993,1,0,0,0.06217,0.25054,-0.25,3.1318,11.769
2.108,0.93782,-0.0048229,1,0,0,0.062175,0.25053,-0.25,3.1317,11.769
2.1093,0.93782,-0.0047453,1,0,0,0.062181,0.25053,-0.25,3.1316,11.768
2.1105,0.93781,-0.0046686,1,0,0,0.062187,0.25052,-0.25,3.1315,11.768
2.1117,0.93781,-0.0045929,1,0,0,0.062193,0.25052,-0.25,3.1315,11.767
2.113,0.9378,-0.004518,1,0,0,0.062199,0.25051,-0.25,3.1314,11.767
2.1143,0.9378,-0.004442,1,0,0,0.062204,0.25051,-0.25,3.1313,11.766
2.1155,0.93779,-0.004367,1,0,0,0.06221,0.2505,-0.25,3.1312,11.766
2.1168,0.93778,-0.004293,1,0,0,0.062215,0.25049,-0.25,3.1312,11.765
2.1181,0.93778,-0.0042199,1,0,0,0.062221,0.25049,-0.25,3.1311,11.764
2.1194,0.93777,-0.0041456,1,0,0,0.062226,0.25048,-0.25,3.131,11.764
2.1207,0.93777,-0.0040724,1,0,0,0.062232,0.25047,-0.25,3.1309,11.763
2.122,0.93776,-0.0040002,1,0,0,0.062237,0.25047,-0.25,3.1308,11.763
2.1233,0.93776,-0.0039291,1,0,0,0.062242,0.25046,-0.25,3.1308,11.762
2.1247,0.93775,-0.0038568,1,0,0,0.062247,0.25046,-0.25,3.1307,11.761
2.126,0.93775,-0.0037855,1,0,0,0.062253,0.25045,-0.25,3.1306,11.761
2.1274,0.93774,-0.0037153,1,0,0,0.062258,0.25044,-0.25,3.1305,11.76
2.1287,0.93774,-0.0036462,1,0,0,0.062263,0.25044,-0.25,3.1304,11.76
2.1301,0.93773,-0.003576,1,0,0,0.062268,0.25043,-0.25,3.1304,11.759
2.1315,0.93773,-0.0035068,1,0,0,0.062272,0.25042,-0.25,3.1303,11.758
2.1329,0.93772,-0.0034388,1,0,0,0.062277,0.25042,-0.25,3.1302,11.758
2.1343,0.93772,-0.0033719,1,0,0,0.062282,0.25041,-0.25,3.1301,11.757
2.1357,0.93771,-0.0033038,1,0,0,0.062287,0.2504,-0.25,3.13,11.757
2.1371,0.93771,-0.0032369,1,0,0,0.062292,0.2504,-0.25,3.13,11.756
2.1386,0.9377,-0.0031711,1,0,0,0.062296,0.25039,-0.25,3.1299,11.755
2.14,0.9377,-0.0031065,1,0,0,0.062301,0.25038,-0.25,3.1298,11.755
2.1415,0.93769,-0.0030407,1,0,0,0.062305,0.25038,-0.25,3.1297,11.754
2.143,0.93769,-0.0029761,1,0,0,0.06231,0.25037,-0.25,3.1296,11.753
2.1445,0.93769,-0.0029127,1,0,0,0.062314,0.25036,-0.25,3.1295,11.753
2.146,0.93768,-0.0028504,1,0,0,0.062318,0.25036,-0.25,3.1295,11.752
2.1475,0.93768,-0.002787,1,0,0,0.062323,0.25035,-0.25,3.1294,11.752
2.1491,0.93767,-0.0027248,1,0,0,0.062327,0.25034,-0.25,3.1293,11.751
2.1506,0.93767,-0.0026638,1,0,0,0.062331,0.25034,-0.25,3.1292,11.75
2.1522,0.93766,-0.002604,1,0,0,0.062335,0.25033,-0.25,3.1291,11.75
2.1538,0.93766,-0.002543,1,0,0,0.062339,0.25032,-0.25,3.1291,11.749
2.1554,0.93766,-0.0024833,1,0,0,0.062343,0.25032,-0.25,3.129,11.749
2.157,0.93765,-0.0024248,1,0,0,0.062347,0.25031,-0.25,3.1289,11.748
2.1586,0.93765,-0.0023675,1,0,0,0.062351,0.2503,-0.25,3.1288,11.747
2.1603,0.93764,-0.002309,1,0,0,0.062355,0.2503,-0.25,3.1287,11.747
2.162,0.93764,-0.0022518,1,0,0,0.062359,0.25029,-0.25,3.1286,11.746
2.1636,0.93764,-0.0021959,1,0,0,0.062363,0.25029,-0.25,3.1286,11.746
2.1653,0.93763,-0.0021411,1,0,0,0.062366,0.25028,-0.25,3.1285,11.745
2.1671,0.93763,-0.0020851,1,0,0,0.06237,0.25027,-0.25,3.1284,11.744
2.1688,0.93763,-0.0020305,1,0,0,0.062374,0.25027,-0.25,3.1283,11.744
2.1706,0.93762,-0.0019771,1,0,0,0.062377,0.25026,-0.25,3.1283,11.743
2.1724,0.93762,-0.0019249,1,0,0,0.062381,0.25025,-0.25,3.1282,11.743
2.1742,0.93762,-0.0018714,1,0,0,0.062384,0.25025,-0.25,3.1281,11.742
2.1761,0.93761,-0.0018193,1,0,0,0.062388,0.25024,-0.25,3.128,11.741
2.1779,0.93761,-0.0017685,1,0,0,0.062391,0.25024,-0.25,3.1279,11.741
2.1798,0.93761,-0.0017189,1,0,0,0.062394,0.25023,-0.25,3.1279,11.74
2.1817,0.9376,-0.0016679,1,0,0,0.062398,0.25022,-0.25,3.1278,11.74
2.1837,0.9376,-0.0016182,1,0,0,0.062401,0.25022,-0.25,3.1277,11.739
2.1856,0.9376,-0.0015699,1,0,0,0.062404,0.25021,-0.25,3.1276,11.739
2.1876,0.93759,-0.0015229,1,0,0,0.062407,0.25021,-0.25,3.1276,11.738
2.1897,0.93759,-0.0014742,1,0,0,0.06241,0.2502,-0.25,3.1275,11.738
2.1918,0.93759,-0.0014269,1,0,0,0.062413,0.25019,-0.25,3.1274,11.737
2.1939,0.93758,-0.001381,1,0,0,0.062416,0.25019,-0.25,3.1274,11.736
2.196,0.93758,-0.0013365,1,0,0,0.062419,0.25018,-0.25,3.1273,11.736
2.1982,0.93758,-0.0012899,1,0,0,0.062422,0.25018,-0.25,3.1272,11.735
2.2005,0.93758,-0.0012449,1,0,0,0.062425,0.25017,-0.25,3.1271,11.735
2.2027,0.93757,-0.0012012,1,0,0,0.062427,0.25017,-0.25,3.1271,11.734
2.205,0.93757,-0.0011591,1,0,0,0.06243,0.25016,-0.25,3.127,11.734
2.2075,0.93757,-0.0011142,1,0,0,0.062433,0.25015,-0.25,3.1269,11.733
2.21,0.93756,-0.0010709,1,0,0,0.062436,0.25015,-0.25,3.1269,11.733
2.2124,0.93756,-0.0010292,1,0,0,0.062438,0.25014,-0.25,3.1268,11.732
2.2149,0.93756,-0.000989,1,0,0,0.062441,0.25014,-0.25,3.1267,11.732
2.2178,0.93756,-0.00094456,1,0,0,0.062443,0.25013,-0.25,3.1267,11.731
2.2207,0.93755,-0.000902,1,0,0,0.062446,0.25013,-0.25,3.1266,11.731
2.2235,0.93755,-0.00086125,1,0,0,0.062449,0.25012,-0.25,3.1265,11.73
2.2264,0.93755,-0.00082225,1,0,0,0.062451,0.25012,-0.25,3.1265,11.73
2.2303,0.93755,-0.00077109,1,0,0,0.062454,0.25011,-0.25,3.1264,11.729
2.2343,0.93754,-0.00072295,1,0,0,0.062457,0.2501,-0.25,3.1263,11.728
2.2383,0.93754,-0.00067768,1,0,0,0.06246,0.2501,-0.25,3.1262,11.728
2.2422,0.93754,-0.00063511,1,0,0,0.062463,0.25009,-0.25,3.1261,11.727
2.2457,0.93754,-0.00059984,1,0,0,0.062465,0.25009,-0.25,3.1261,11.727
2.2492,0.93753,-0.00056645,1,0,0,0.062467,0.25008,-0.25,3.126,11.726
2.2527,0.93753,-0.00053483,1,0,0,0.062469,0.25008,-0.25,3.126,11.726
2.2561,0.93753,-0.00050491,1,0,0,0.06247,0.25007,-0.25,3.1259,11.726
2.259,0.93753,-0.00048112,1,0,0,0.062472,0.25007,-0.25,3.1259,11.725
2.2619,0.93753,-0.00045841,1,0,0,0.062473,0.25007,-0.25,3.1258,11.725
2.2649,0.93753,-0.00043673,1,0,0,0.062475,0.25006,-0.25,3.1258,11.725
2.2678,0.93752,-0.00041603,1,0,0,0.062476,0.25006,-0.25,3.1258,11.724
2.2706,0.93752,-0.00039701,1,0,0,0.062477,0.25006,-0.25,3.1257,11.724
2.2734,0.93752,-0.00037883,1,0,0,0.062478,0.25006,-0.25,3.1257,11.724
2.2762,0.93752,-0.00036145,1,0,0,0.062479,0.25005,-0.25,3.1257,11.724
2.2789,0.93752,-0.00034484,1,0,0,0.06248,0.25005,-0.25,3.1256,11.724
2.2817,0.93752,-0.00032907,1,0,0,0.062481,0.25005,-0.25,3.1256,11.723
2.2845,0.93752,-0.00031399,1,0,0,0.062482,0.25005,-0.25,3.1256,11.723
2.2873,0.93752,-0.00029959,1,0,0,0.062483,0.25004,-0.25,3.1256,11.723
2.2901,0.93752,-0.00028582,1,0,0,0.062484,0.25004,-0.25,3.1255,11.723
2.2929,0.93752,-0.00027262,1,0,0,0.062484,0.25004,-0.25,3.1255,11.723
2.2956,0.93751,-0.00026,1,0,0,0.062485,0.25004,-0.25,3.1255,11.722
2.2984,0.93751,-0.00024795,1,0,0,0.062486,0.25004,-0.25,3.1255,11.722
2.3012,0.93751,-0.00023644,1,0,0,0.062486,0.25004,-0.25,3.1254,11.722
2.3041,0.93751,-0.00022533,1,0,0,0.062487,0.25003,-0.25,3.1254,11.722
2.3069,0.93751,-0.00021473,1,0,0,0.062488,0.25003,-0.25,3.1254,11.722
2.3097,0.93751,-0.00020461,1,0,0,0.062488,0.25003,-0.25,3.1254,11.722
2.3125,0.93751,-0.00019496,1,0,0,0.062489,0.25003,-0.25,3.1254,11.722
2.3154,0.93751,-0.00018561,1,0,0,0.062489,0.25003,-0.25,3.1254,11.721
2.3183,0.93751,-0.00017669,1,0,0,0.06249,0.25003,-0.25,3.1253,11.721
2.3211,0.93751,-0.00016819,1,0,0,0.06249,0.25003,-0.25,3.1253,11.721
2.324,0.93751,-0.00016009,1,0,0,0.062491,0.25002,-0.25,3.1253,11.721
2.3269,0.93751,-0.00015222,1,0,0,0.062491,0.25002,-0.25,3.1253,11.721
2.3298,0.93751,-0.00014473,1,0,0,0.062492,0.25002,-0.25,3.1253,11.721
2.3328,0.93751,-0.0001376,1,0,0,0.062492,0.25002,-0.25,3.1253,11.721
2.3357,0.93751,-0.00013081,1,0,0,0.062493,0.25002,-0.25,3.1253,11.721
2.3387,0.93751,-0.0001242,1,0,0,0.062493,0.25002,-0.25,3.1252,11.721
2.3417,0.93751,-0.00011792,1,0,0,0.062493,0.25002,-0.25,3.1252,11.72
2.3447,0.93751,-0.00011195,1,0,0,0.062494,0.25002,-0.25,3.1252,11.72
2.3477,0.93751,-0.00010628,1,0,0,0.062494,0.25002,-0.25,3.1252,11.72
2.3507,0.93751,-0.00010075,1,0,0,0.062494,0.25002,-0.25,3.1252,11.72
2.3538,0.93751,-9.55e-05,1,0,0,0.062495,0.25001,-0.25,3.1252,11.72
2.3569,0.93751,-9.052e-05,1,0,0,0.062495,0.25001,-0.25,3.1252,11.72
2.3599,0.9375,-8.5795e-05,1,0,0,0.062495,0.25001,-0.25,3.1252,11.72
2.3631,0.9375,-8.1187e-05,1,0,0,0.062495,0.25001,-0.25,3.1252,11.72
2.3662,0.9375,-7.6822e-05,1,0,0,0.062496,0.25001,-0.25,3.1251,11.72
2.3694,0.9375,-7.2686e-05,1,0,0,0.062496,0.25001,-0.25,3.1251,11.72
2.3726,0.9375,-6.877e-05,1,0,0,0.062496,0.25001,-0.25,3.1251,11.72
2.3758,0.9375,-6.4948e-05,1,0,0,0.062496,0.25001,-0.25,3.1251,11.72
2.3791,0.9375,-6.1335e-05,1,0,0,0.062497,0.25001,-0.25,3.1251,11.72
2.3823,0.9375,-5.7919e-05,1,0,0,0.062497,0.25001,-0.25,3.1251,11.72
2.3856,0.9375,-5.469e-05,1,0,0,0.062497,0.25001,-0.25,3.1251,11.72
2.3889,0.9375,-5.1539e-05,1,0,0,0.062497,0.25001,-0.25,3.1251,11.72
2.3923,0.9375,-4.8566e-05,1,0,0,0.062497,0.25001,-0.25,3.1251,11.719
2.3957,0.9375,-4.5762e-05,1,0,0,0.062497,0.25001,-0.25,3.1251,11.719
2.399,0.9375,-4.3117e-05,1,0,0,0.062498,0.25001,-0.25,3.1251,11.719
2.4025,0.9375,-4.0536e-05,1,0,0,0.062498,0.25001,-0.25,3.1251,11.719
2.406,0.9375,-3.8106e-05,1,0,0,0.062498,0.25001,-0.25,3.1251,11.719
2.4095,0.9375,-3.582e-05,1,0,0,0.062498,0.25001,-0.25,3.1251,11.719
2.413,0.9375,-3.3669e-05,1,0,0,0.062498,0.25001,-0.25,3.1251,11.719
2.4166,0.9375,-3.157e-05,1,0,0,0.062498,0.25,-0.25,3.1251,11.719
2.4202,0.9375,-2.96e-05,1,0,0,0.062498,0.25,-0.25,3.1251,11.719
2.4238,0.9375,-2.7751e-05,1,0,0,0.062498,0.25,-0.25,3.1251,11.719
2.4275,0.9375,-2.6016e-05,1,0,0,0.062499,0.25,-0.25,3.1251,11.719
2.4312,0.9375,-2.4323e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.435,0.9375,-2.2739e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4388,0.9375,-2.1257e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4425,0.9375,-1.987e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4465,0.9375,-1.8518e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4504,0.9375,-1.7256e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4543,0.9375,-1.608e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4583,0.9375,-1.4982e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4624,0.9375,-1.3913e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4665,0.9375,-1.2919e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4706,0.9375,-1.1996e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4747,0.9375,-1.1137e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.479,0.9375,-1.0302e-05,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4834,0.9375,-9.5282e-06,1,0,0,0.062499,0.25,-0.25,3.125,11.719
2.4877,0.9375,-8.8121e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.492,0.9375,-8.1492e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.4966,0.9375,-7.5046e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5011,0.9375,-6.9105e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5057,0.9375,-6.3629e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5102,0.9375,-5.8584e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.515,0.9375,-5.3683e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5198,0.9375,-4.9189e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5246,0.9375,-4.5068e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5294,0.9375,-4.1289e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5345,0.9375,-3.7625e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5396,0.9375,-3.4283e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5447,0.9375,-3.1236e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5498,0.9375,-2.8457e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5552,0.9375,-2.5768e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5606,0.9375,-2.3331e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5661,0.9375,-2.1123e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5715,0.9375,-1.9122e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5773,0.9375,-1.719e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5831,0.9375,-1.5452e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5889,0.9375,-1.3889e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.5947,0.9375,-1.2483e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6009,0.9375,-1.1129e-06,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6072,0.9375,-9.9205e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6134,0.9375,-8.8428e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6196,0.9375,-7.8814e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6264,0.9375,-6.9587e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6331,0.9375,-6.1434e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6398,0.9375,-5.4232e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6466,0.9375,-4.787e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6539,0.9375,-4.1788e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6612,0.9375,-3.6474e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6685,0.9375,-3.1835e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6759,0.9375,-2.7782e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6839,0.9375,-2.3927e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.6919,0.9375,-2.0604e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.7,0.9375,-1.7742e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.708,0.9375,-1.5275e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.7169,0.9375,-1.2943e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.7257,0.9375,-1.0965e-07,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.7346,0.9375,-9.2897e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.7435,0.9375,-7.8695e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.7534,0.9375,-6.5359e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.7633,0.9375,-5.4276e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.7732,0.9375,-4.5079e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.7831,0.9375,-3.7437e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.7943,0.9375,-3.0326e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.8055,0.9375,-2.4562e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.8167,0.9375,-1.9902e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.8279,0.9375,-1.6127e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.8407,0.9375,-1.2651e-08,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.8536,0.9375,-9.9227e-09,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.8664,0.9375,-7.7932e-09,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.8792,0.9375,-6.1223e-09,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.8942,0.9375,-4.6021e-09,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.9092,0.9375,-3.4587e-09,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.9242,0.9375,-2.6098e-09,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.9392,0.9375,-1.9718e-09,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.9544,0.9375,-1.4748e-09,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.9696,0.9375,-1.1028e-09,1,0,0,0.0625,0.25,-0.25,3.125,11.719
2.9848,0.9375,-8.2846e-10,1,0,0,0.0625,0.25,-0.25,3.125,11.719
3,0.9375,-6.233e-10,1,0,0,0.0625,0.25,-0.25,3.125,11.719
