time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.0047,0.3,0.6655598,0.3235047,0.1941562,-3.439238,0.5527816,8.176939
0.00475,0.3,0.8169435,-2.932293,-0.6227872,-0.2069454,0.1053132,0.8142295
0.0048,0.3,0.2778811,-3.347969,-0.9006683,3.441024,0.5707914,-13.41887
0.00485,0.3,-0.4949285,-0.5782483,-0.4057398,4.319272,0.6961755,-20.88306
0.0049,0.3,-0.8992901,2.939006,0.4935503,1.680266,0.2810278,-13.94379
0.00495,0.3,-0.5221599,4.141679,1.01571,-2.161413,0.3832361,2.446299
0.005,-0.3,0.3611925,1.978605,0.6545177,-4.440018,0.7202004,15.10942
0.00505,-0.3,0.9072458,-1.663293,-0.2527281,-3.076725,0.4953924,14.1063
0.0051,-0.3,0.6401986,-4.093516,-0.8929268,0.7167912,0.1837467,0.095115
0.00515,-0.3,-0.132391,-3.18351,-0.7605357,3.600301,0.5904989,-15.73921
0.0052,-0.3,-0.7938518,0.2419194,0.03331614,3.058382,0.4908151,-20.69178
0.00525,-0.3,-0.822129,3.183857,0.8554451,-0.4254754,0.1533176,-11.64615
0.0053,-0.3,-0.1133772,3.084471,0.9688223,-3.809946,0.6308487,2.314875
0.00535,-0.3,0.7266152,0.02599967,0.2422071,-4.135946,0.6648424,7.829608
0.0054,-0.3,0.9183133,-3.310062,-0.6761062,-1.125884,0.210747,-1.080569
0.00545,-0.3,0.3405486,-3.991442,-1.016655,2.565559,0.4428481,-17.72168
0.0055,-0.3,-0.5167953,-1.443895,-0.4998594,3.709453,0.6006452,-28.66044
0.00555,0.3,-1.003085,2.085956,0.5032251,1.923498,0.3190569,-25.55057
0.0056,0.3,-0.6481656,3.532158,1.151391,-1.30866,0.2797146,-12.31244
0.00565,0.3,0.3246651,2.158412,0.8267257,-3.167073,0.5252581,-0.2434117
0.0057,0.3,1.043264,-0.8455629,-0.2165385,-2.02151,0.3262524,1.277328
0.00575,0.3,0.8565761,-2.844077,-1.073115,1.122567,0.2492097,-7.912075
0.0058,0.3,-0.05653018,-2.088763,-1.016584,3.51133,0.5866114,-18.57871
0.00585,0.3,-0.9489461,0.7370936,-0.0676384,3.074237,0.4934496,-20.25777
0.0059,0.3,-1.06407,3.165804,0.9964312,0.2084322,0.1633606,-10.38648
0.00595,0.3,-0.2301711,3.09116,1.226602,-2.582728,0.4588231,3.560576
0.006,-0.3,0.8337483,0.5686021,0.392854,-3.45133,0.5574198,10.5569
0.00605,-0.3,1.155439,-2.194209,-0.7625855,-1.557121,0.2782318,5.626361
0.0061,-0.3,0.4808416,-3.278943,-1.243427,1.421821,0.3031055,-7.118558
0.00615,-0.3,-0.5842854,-1.749985,-0.6591415,2.871806,0.4728287,-17.63216
0.0062,-0.3,-1.171005,1.034153,0.5118635,1.537653,0.2600635,-17.91069
0.00625,-0.3,-0.7699611,2.652672,1.281824,-1.415019,0.3063869,-8.907671
0.0063,-0.3,0.3261274,1.700121,0.9556969,-3.41514,0.5690901,0.3703091
0.00635,-0.3,1.155331,-0.9993163,-0.1996341,-2.715824,0.4369907,0.6664464
0.0064,-0.3,0.9849105,-3.075552,-1.184545,0.05972791,0.1903283,-9.421302
0.00645,-0.3,-0.01568484,-2.712796,-1.16886,2.472524,0.438874,-22.18443
0.0065,0.3,-1.022911,-0.2546871,-0.1459486,3.02721,0.4863481,-27.6433
0.00655,0.3,-1.203077,2.15277,1.057128,1.17444,0.2535683,-22.25665
0.0066,0.3,-0.3472906,2.950673,1.404419,-1.476233,0.3269725,-10.4779
0.00665,0.3,0.8552245,1.436624,0.5491944,-2.612857,0.4284535,-1.388146
0.0067,0.3,1.334597,-1.07867,-0.7854027,-1.234187,0.2347551,-1.772929
0.00675,0.3,0.661383,-2.385805,-1.446785,1.451618,0.3288856,-10.13321
0.0068,0.3,-0.5783038,-1.348924,-0.8684816,3.100543,0.5167019,-17.98489
0.00685,0.3,-1.34813,1.109295,0.4796482,2.291247,0.3756521,-17.3509
0.0069,0.3,-0.976897,2.855268,1.456545,-0.2640214,0.2375443,-7.666642
0.00695,0.3,0.2675092,2.371776,1.189036,-2.335797,0.4206017,3.786577
0.007,-0.3,1.2975,0.065846,-0.108464,-2.701643,0.4338884,8.154116
0.00705,-0.3,1.190535,-2.037174,-1.298999,-0.9644682,0.2596282,2.759322
0.0071,-0.3,0.06087112,-2.601557,-1.35987,1.337089,0.306038,-7.874471
0.00715,-0.3,-1.108162,-1.152907,-0.2517077,2.189996,0.3537476,-15.57467
0.0072,-0.3,-1.340389,1.032193,1.088681,0.8578031,0.2224181,-14.80733
0.00725,-0.3,-0.4251962,2.061837,1.513877,-1.504034,0.3424477,-7.409353
0.0073,-0.3,0.8785514,1.036308,0.635326,-2.840341,0.4670596,-0.9701288
0.00735,-0.3,1.43154,-1.156504,-0.7962137,-1.983837,0.3430346,-2.272035
0.0074,-0.3,0.7506523,-2.590003,-1.546866,0.3061661,0.2530448,-11.32264
0.00745,-0.3,-0.5666895,-2.019022,-0.9801764,2.025187,0.3610498,-21.34653
0.0075,-0.3,-1.416381,0.03862619,0.4362048,1.686561,0.2795522,-24.78658
