time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.00405,-0.3,0.002827413,0.2901325,0.006436691,-0.354184,0.05684615,-2.62117
0.0041,-0.3,0.002932273,0.09469917,0.003504418,-0.7488831,0.1201764,-1.395057
0.00415,-0.3,0.002444871,-0.108605,0.001059547,-0.9402781,0.1508888,-1.698129
0.0042,-0.3,0.00172998,-0.2470937,-0.000670433,-0.9931844,0.1593788,-3.223975
0.00425,-0.3,0.001454525,-0.3147769,-0.002124958,-0.9784076,0.1570078,-5.448404
0.0043,-0.3,0.001645789,-0.3329937,-0.003770746,-0.9454138,0.1517141,-7.939336
0.00435,-0.3,0.001955941,-0.3263462,-0.005726688,-0.9190677,0.1474879,-10.44378
0.0044,-0.3,0.002131648,-0.3124731,-0.007858336,-0.9065946,0.1454889,-12.86113
0.00445,-0.3,0.002144948,-0.3004844,-0.01000328,-0.9061102,0.1454146,-15.18225
0.0045,0.3,0.002088204,-0.2932124,-0.01209149,-0.3128979,0.05024896,-17.43577
0.00455,0.3,0.00205081,-0.2901586,-0.0141423,0.2772608,0.04455055,-19.65512
0.0046,0.3,-0.001731254,-0.09478837,-0.01241104,0.6720492,0.1078638,-20.88169
0.00465,0.3,-0.006552711,0.1084577,-0.005858332,0.8635915,0.1385858,-20.57946
0.0047,0.3,-0.008984976,0.2469542,0.003126644,0.9166372,0.1470959,-19.05456
0.00475,0.3,-0.007930815,0.3147261,0.01105746,0.901911,0.1447427,-16.83067
0.0048,0.3,-0.004644677,0.3330565,0.01570214,0.8688545,0.13945,-14.33954
0.00485,0.3,-0.001055345,0.326481,0.01675748,0.8423736,0.1352045,-11.83428
0.0049,0.3,0.00155136,0.3126111,0.01520612,0.8297625,0.1331764,-9.415929
0.00495,0.3,0.00283964,0.3005747,0.01236648,0.8291878,0.1330766,-7.094038
0.005,-0.3,0.003102437,0.2932385,0.009264044,0.2359493,0.03789253,-4.840181
0.00505,-0.3,0.002827406,0.2901326,0.006436639,-0.3541833,0.05684604,-2.620905
0.0051,-0.3,0.002932191,0.09469917,0.003504448,-0.7488825,0.1201763,-1.394791
0.00515,-0.3,0.002444811,-0.1086051,0.001059636,-0.9402774,0.1508887,-1.697864
0.0052,-0.3,0.001729928,-0.2470939,-0.0006702915,-0.9931835,0.1593786,-3.223711
0.00525,-0.3,0.001454473,-0.3147771,-0.002124764,-0.9784064,0.1570076,-5.448142
0.0053,-0.3,0.001645759,-0.3329936,-0.003770523,-0.9454128,0.1517139,-7.939074
0.00535,-0.3,0.001955956,-0.3263461,-0.005726479,-0.9190667,0.1474877,-10.44351
0.0054,-0.3,0.002131641,-0.3124729,-0.00785812,-0.9065939,0.1454888,-12.86086
0.00545,-0.3,0.002144933,-0.3004845,-0.01000305,-0.9061093,0.1454144,-15.18198
0.0055,-0.3,0.002088189,-0.2932124,-0.01209124,-0.912897,0.1465077,-17.4355
0.00555,0.3,0.002050772,-0.2901586,-0.01414201,-0.3227383,0.05184031,-19.65486
0.0056,0.3,0.002067342,-0.2897264,-0.01620936,0.266988,0.04292311,-21.86416
0.00565,0.3,-0.002100606,-0.09550542,-0.01410875,0.6624934,0.106336,-23.0932
0.0057,0.3,-0.007377747,0.1075314,-0.006731004,0.8549619,0.1372021,-22.79746
0.00575,0.3,-0.01001886,0.2462544,0.003287851,0.9087075,0.1458235,-21.27844
0.0058,0.3,-0.008866727,0.314354,0.01215458,0.8943535,0.1435324,-19.05821
0.00585,0.3,-0.005291909,0.3329471,0.01744649,0.8614064,0.1382603,-16.56858
0.0059,0.3,-0.001379594,0.3265206,0.01882608,0.8348859,0.1340102,-14.06342
0.00595,0.3,0.001475185,0.3127019,0.0173509,0.822184,0.1319672,-11.64451
0.006,-0.3,0.002899408,0.3006573,0.01445149,0.2215267,0.03562449,-9.32198
0.00605,-0.3,0.003201038,0.2932896,0.01125045,-0.3717629,0.05968502,-7.067661
0.0061,-0.3,0.004284412,0.09518396,0.00696604,-0.7669469,0.1230789,-5.830977
0.00615,-0.3,0.004608758,-0.1092999,0.002357282,-0.957647,0.1536764,-6.13632
0.0062,-0.3,0.004096553,-0.2480089,-0.001739271,-1.009638,0.1620193,-7.668591
0.00625,-0.3,0.003428683,-0.3154747,-0.005167954,-0.9941633,0.159538,-9.898914
0.0063,-0.3,0.00292103,-0.3333815,-0.008088984,-0.9607819,0.1541845,-12.39361
0.00635,-0.3,0.002538651,-0.3264945,-0.01062763,-0.9342874,0.1499371,-14.8998
0.0064,-0.3,0.002219707,-0.3124889,-0.01284734,-0.9217985,0.1479376,-17.31762
0.00645,-0.3,0.001983449,-0.3004516,-0.01483079,-0.921347,0.1478699,-19.63861
0.0065,0.3,0.001872346,-0.2931765,-0.01670314,-0.3281705,0.05273049,-21.89185
0.00655,0.3,0.001890451,-0.290136,-0.01859359,0.2619655,0.04214399,-24.11099
0.0066,0.3,-0.002664108,-0.09479798,-0.01592948,0.6567634,0.1054234,-25.33751
0.00665,0.3,-0.008350249,0.1084155,-0.00757923,0.848348,0.1361419,-25.03544
0.0067,0.3,-0.01112585,0.2469093,0.003546618,0.9014387,0.1446572,-23.51081
0.00675,0.3,-0.00980702,0.3147141,0.01335364,0.8867246,0.142311,-21.28705
0.0068,0.3,-0.005903393,0.3330914,0.01925703,0.8536332,0.1370195,-18.79576
0.00685,0.3,-0.001659006,0.326549,0.02091604,0.8270842,0.1327666,-16.29008
0.0069,0.3,0.001434401,0.3126854,0.01948164,0.8143989,0.130726,-13.87119
0.00695,0.3,0.002978876,0.300632,0.01650276,0.8137669,0.130614,-11.54884
0.007,-0.3,0.003306434,0.2932686,0.01319633,0.2204983,0.03544722,-9.294701
0.00705,-0.3,0.00298439,0.2901374,0.01021194,-0.369639,0.0593395,-7.075336
0.0071,-0.3,0.003866117,0.09469159,0.00634582,-0.7643306,0.1226582,-5.849267
0.00715,-0.3,0.004245065,-0.1086169,0.002100755,-0.9557136,0.1533661,-6.152436
0.0072,-0.3,0.003872871,-0.2471066,-0.001772117,-1.008607,0.1618539,-7.678393
0.00725,-0.3,0.003330976,-0.3147893,-0.005103093,-0.9938177,0.1594825,-9.902933
0.0073,-0.3,0.00290297,-0.3330065,-0.008006062,-0.9608113,0.1541891,-12.39397
0.00735,-0.3,0.002557501,-0.326362,-0.01056356,-0.9344493,0.1499629,-14.89853
0.0074,-0.3,0.002247527,-0.3124925,-0.01281109,-0.9219568,0.1479629,-17.31602
0.00745,-0.3,0.002006367,-0.3005058,-0.01481746,-0.921451,0.1478866,-19.63729
0.0075,-0.3,0.001886025,-0.2932319,-0.01670348,-0.9282191,0.1489777,-21.89095
0.00755,0.3,0.001896068,-0.2901736,-0.01859955,-0.3380455,0.05432903,-24.11043
0.0076,0.3,0.001997799,-0.289736,-0.02059735,0.2516905,0.04052441,-26.31981
0.00765,0.3,-0.002956443,-0.09553133,-0.01764091,0.6472219,0.1038998,-27.54897
0.0077,0.3,-0.009127855,0.1074816,-0.008513052,0.8397402,0.1347621,-27.25346
0.00775,0.3,-0.01214036,0.2462069,0.003627311,0.8935333,0.1433886,-25.73474
0.0078,0.3,-0.01074195,0.3143435,0.01436926,0.8791898,0.1411046,-23.51463
0.00785,0.3,-0.006558165,0.3329871,0.02092743,0.8462027,0.1358337,-21.02481
0.0079,0.3,-0.001992166,0.3265962,0.02291959,0.8196065,0.1315757,-18.51916
0.00795,0.3,0.001351669,0.3127842,0.02156792,0.8068224,0.129519,-16.09967
0.008,-0.3,0.003034994,0.3007212,0.01853293,0.2061012,0.033207,-13.77662
0.00805,-0.3,0.003404066,0.2933239,0.01512886,-0.3872227,0.06218598,-11.52199
0.0081,-0.3,0.005304582,0.09519868,0.00982428,-0.7824214,0.125567,-10.28517
0.00815,-0.3,0.006487258,-0.1092965,0.003337022,-0.9731249,0.1561607,-10.59049
0.0082,-0.3,0.006290294,-0.248015,-0.002953272,-1.02511,0.1645026,-12.12282
0.00825,-0.3,0.00532797,-0.3154904,-0.008281242,-1.009619,0.1620215,-14.35326
0.0083,-0.3,0.004181817,-0.3334069,-0.01246306,-0.9762126,0.156668,-16.84814
0.00835,-0.3,0.003134444,-0.3265281,-0.0155975,-0.9496845,0.1524187,-19.35457
0.0084,-0.3,0.002327636,-0.3125263,-0.01792514,-0.9371582,0.1504156,-21.77266
0.00845,-0.3,0.001838394,-0.3004867,-0.01976353,-0.9366716,0.1503434,-24.0939
0.0085,0.3,0.001666121,-0.2932041,-0.02142965,-0.3434675,0.05522424,-26.34737
0.00855,0.3,0.001733914,-0.2901539,-0.02316357,0.2466865,0.03976051,-28.56666
0.0086,0.3,-0.003596719,-0.09482904,-0.01956685,0.6415155,0.1029934,-29.79333
0.00865,0.3,-0.01014915,0.1083625,-0.009417694,0.833153,0.1337066,-29.49152
0.0087,0.3,-0.01326855,0.2468612,0.003850851,0.8862919,0.1422268,-27.96718
0.00875,0.3,-0.01168518,0.3147069,0.01553603,0.871585,0.1398876,-25.74352
0.0088,0.3,-0.007163823,0.3331381,0.02269985,0.8384469,0.1345969,-23.252
0.00885,0.3,-0.002263658,0.3266331,0.02496351,0.8118138,0.1303353,-20.74578
0.0089,0.3,0.001317017,0.3127759,0.02364649,0.799038,0.1282797,-18.32624
0.00895,0.3,0.003118195,0.3007025,0.0205283,0.7983356,0.1281532,-16.00332
0.009,-0.3,0.003511243,0.2933067,0.01701706,0.2050289,0.03301462,-13.74883
0.00905,-0.3,0.003142372,0.2901452,0.01387468,-0.3851163,0.06184065,-11.52935
0.0091,-0.3,0.004801191,0.0946874,0.009073492,-0.7798036,0.1251455,-10.30331
0.00915,-0.3,0.0060458,-0.1086226,0.003027692,-0.971181,0.1558485,-10.60655
0.0092,-0.3,0.006016076,-0.2471141,-0.002988383,-1.024067,0.1643352,-12.13259
0.00925,-0.3,0.005207263,-0.3148023,-0.008195646,-1.009265,0.1619645,-14.35724
0.0093,-0.3,0.00416024,-0.3330281,-0.01235589,-0.9762365,0.1566716,-16.84844
