time_s,joint_pos_rad,joint_vel_rad_s,pos_error_rad,iq_cmd_a,iq_ref_a,iq_actual_a,motor_output_torque_nm,friction_torque_nm,net_torque_nm
0.2575,0.199944550803912,0.00184786544441915,5.55415893601641e-05,0.000598782065486394,0.000598782065486394,0.000601549705215291,0.000570525346953231,0.000600135601093225,-2.96102541399932e-05
0.25755,0.199944643141473,0.00184675121780965,5.54491960879366e-05,0.000597118672960311,0.000597118672960311,0.000599884649284283,0.00056894616471027,0.000598538308917594,-2.95921442073241e-05
0.2576,0.199944735423357,0.00184563767265504,5.53568585270336e-05,0.000595456280152795,0.000595456280152795,0.000598220594079361,0.000567367931581891,0.000596941977395598,-2.95740458137069e-05
0.25765,0.199944827649597,0.00184452480852118,5.5264576643399e-05,0.000593794886458726,0.000593794886458726,0.000596557538994542,0.000565790646993364,0.000595346605944189,-2.95559589508249e-05
0.2577,0.199944919820228,0.0018434126249742,5.51723504029766e-05,0.000592134491272877,0.000592134491272877,0.000594895483424125,0.000564214310370228,0.000593752193980689,-2.95378836104618e-05
0.25775,0.199945011935284,0.00184230112158056,5.50801797717382e-05,0.000590475093990531,0.000590475093990531,0.00059323442676278,0.000562638921138371,0.000592158740922788,-2.9519819784417e-05
0.2578,0.199945103994799,0.00184119029790701,5.49880647156553e-05,0.000588816694006864,0.000588816694006864,0.000591574368405367,0.000561064478723864,0.000590566246188536,-2.95017674646718e-05
0.25785,0.199945195998807,0.00184008015352061,5.48960052007552e-05,0.000587159290718178,0.000587159290718178,0.000589915307747289,0.000559490982553289,0.00058897470919634,-2.94837266430516e-05
0.2579,0.199945287947341,0.00183897068798875,5.48040011930928e-05,0.000585502883521282,0.000585502883521282,0.000588257244184475,0.000557918432053732,0.000587384129364974,-2.94656973112418e-05
0.25795,0.199945379840436,0.00183786190087911,5.47120526586953e-05,0.000583847471812268,0.000583847471812268,0.000586600177112918,0.000556346826652335,0.000585794506113574,-2.94476794612386e-05
0.258,0.199945471678126,0.00183675379175965,5.46201595636453e-05,0.00058219305498835,0.00058219305498835,0.000584944105929067,0.000554776165776676,0.000584205838861639,-2.94296730849633e-05
0.25805,0.199945563460444,0.00183564636019868,5.45283218740533e-05,0.000580539632447253,0.000580539632447253,0.000583289030029852,0.000553206448854788,0.000582618127029022,-2.94116781742346e-05
0.2581,0.199945655187424,0.00183453960576479,5.44365395560298e-05,0.000578887203586597,0.000578887203586597,0.000581634948812463,0.000551637675314949,0.000581031370035942,-2.93936947209929e-05
0.25815,0.199945746859101,0.00183343352802688,5.43448125757406e-05,0.000577235767805127,0.000577235767805127,0.000579981861674673,0.000550069844585992,0.000579445567302973,-2.93757227169812e-05
0.2582,0.199945838475507,0.00183232812655417,5.42531408993518e-05,0.000575585324501482,0.000575585324501482,0.000578329768014581,0.000548502956097058,0.000577860718251061,-2.93577621540038e-05
0.25825,0.199945930036677,0.00183122340091616,5.41615244930294e-05,0.000573935873074193,0.000573935873074193,0.000576678667230448,0.000546937009277443,0.000576276822301517,-2.93398130240747e-05
0.2583,0.199946021542645,0.00183011935068269,5.40699633229946e-05,0.000572287412922922,0.000572287412922922,0.000575028558721061,0.000545372003556941,0.000574693878876005,-2.93218753190642e-05
0.25835,0.199946112993443,0.00182901597542387,5.39784573554691e-05,0.00057063994344722,0.00057063994344722,0.000573379441885496,0.000543807938365619,0.00057311188739655,-2.93039490309308e-05
0.2584,0.199946204389107,0.00182791327471012,5.38870065567021e-05,0.000568993464047155,0.000568993464047155,0.0005717313161232,0.000542244813133897,0.000571530847285538,-2.92860341516401e-05
0.25845,0.199946295729669,0.00182681124811218,5.37956108929705e-05,0.0005673479741233,0.0005673479741233,0.000570084180834044,0.000540682627292599,0.000569950757965708,-2.92681306731099e-05
0.2585,0.199946387015164,0.00182570989520108,5.37042703305513e-05,0.000565703473076129,0.000565703473076129,0.000568438035418124,0.000539121380272759,0.000568371618860165,-2.92502385874059e-05
0.25855,0.199946478245625,0.00182460921554816,5.36129848358047e-05,0.000564059960307853,0.000564059960307853,0.000566792879276334,0.000537561071506168,0.000566793429392359,-2.9232357886191e-05
0.2586,0.199946569421085,0.00182350920872505,5.35217543750355e-05,0.000562417435219349,0.000562417435219349,0.000565148711809558,0.000536001700424612,0.00056521618898612,-2.92144885615084e-05
0.25865,0.199946660541579,0.00182240987430371,5.34305789146039e-05,0.00056077589721262,0.00056077589721262,0.000563505532419102,0.000534443266460272,0.000563639897065627,-2.91966306053555e-05
0.2587,0.19994675160714,0.00182131121185638,5.33394584208979e-05,0.00055913534569018,0.00055913534569018,0.000561863340506727,0.000532885769045763,0.000562064553055421,-2.9178784009658e-05
0.25875,0.199946842617801,0.00182021322095561,5.32483928603056e-05,0.000557495780054439,0.000557495780054439,0.000560222135474436,0.000531329207613929,0.000560490156380398,-2.91609487664688e-05
0.2588,0.199946933573596,0.00181911590117424,5.31573821992704e-05,0.000555857199708933,0.000555857199708933,0.00055858191672481,0.000529773581598162,0.000558916706465809,-2.91431248676472e-05
0.25885,0.199947024474558,0.00181801925208544,5.3066426404208e-05,0.00055421960405648,0.00055421960405648,0.000556942683660516,0.000528218890431938,0.000557344202737271,-2.91253123053337e-05
0.2589,0.199947115320722,0.00181692327326265,5.29755254416175e-05,0.000552582992501638,0.000552582992501638,0.000555304435684936,0.000526665133549406,0.000555772644620749,-2.91075110713436e-05
0.25895,0.19994720611212,0.00181582796427962,5.28846792779425e-05,0.000550947364447633,0.000550947364447633,0.00055366717220139,0.00052511231038466,0.000554202031542575,-2.9089721157915e-05
0.259,0.199947296848787,0.00181473332471042,5.27938878797374e-05,0.000549312719300046,0.000549312719300046,0.000552030892614048,0.000523560420372601,0.000552632362929424,-2.90719425568224e-05
0.25905,0.199947387530754,0.0018136393541294,5.27031512135012e-05,0.000547679056463127,0.000547679056463127,0.000550395596327112,0.000522009462948157,0.000551063638208342,-2.90541752601848e-05
0.2591,0.199947478158057,0.00181254605211121,5.26124692457886e-05,0.000546046375342249,0.000546046375342249,0.000548761282745221,0.000520459437546674,0.000549495856806727,-2.90364192600526e-05
0.25915,0.199947568730728,0.00181145341823082,5.25218419431817e-05,0.000544414675343299,0.000544414675343299,0.000547127951273486,0.000518910343603942,0.000547929018152327,-2.90186745483852e-05
0.2592,0.1999476592488,0.00181036145206348,5.24312692722628e-05,0.000542783955872061,0.000542783955872061,0.000545495601317269,0.000517362180555992,0.000546363121673255,-2.9000941117263e-05
0.25925,0.199947749712308,0.00180927015318474,5.23407511996699e-05,0.000541154216335445,0.000541154216335445,0.000543864232282515,0.000515814947839405,0.000544798166797974,-2.89832189585688e-05
0.2593,0.199947840121284,0.00180817952117048,5.22502876920128e-05,0.000539525456139642,0.000539525456139642,0.000542233843575259,0.000514268644890852,0.000543234152955313,-2.89655080644608e-05
0.25935,0.199947930475762,0.00180708955559683,5.21598787159572e-05,0.000537897674691971,0.000537897674691971,0.000540604434602022,0.00051272327114746,0.000541671079574451,-2.89478084269909e-05
0.2594,0.199948020775775,0.00180600025604027,5.20695242381686e-05,0.000536270871399649,0.000536270871399649,0.000538976004769583,0.000511178826046604,0.000540108946084919,-2.89301200383149e-05
0.25945,0.199948111021356,0.00180491162207753,5.1979224225368e-05,0.00053464504567102,0.00053464504567102,0.000537348553485312,0.000509635309026218,0.000538547751916602,-2.89124428903843e-05
0.2595,0.199948201212538,0.00180382365328568,5.18889786442767e-05,0.000533020196914323,0.000533020196914323,0.000535722080156904,0.000508092719524543,0.000536987496499744,-2.88947769752008e-05
0.25955,0.199948291349356,0.00180273634924207,5.17987874616155e-05,0.000531396324537697,0.000531396324537697,0.000534096584192221,0.000506551056979983,0.000535428179264947,-2.88771222849642e-05
0.2596,0.199948381431841,0.00180164970952434,5.17086506441611e-05,0.000529773427950408,0.000529773427950408,0.000532472064999653,0.000505010320831437,0.000533869799643164,-2.88594788117261e-05
0.25965,0.199948471460028,0.00180056373371043,5.161856815869e-05,0.000528151506561618,0.000528151506561618,0.00053084852198788,0.000503470510518084,0.000532312357065699,-2.88418465476149e-05
0.2597,0.199948561433949,0.0017994784213786,5.15285399720067e-05,0.000526530559781006,0.000526530559781006,0.000529225954565956,0.000501931625479454,0.000530755850964211,-2.88242254847566e-05
0.25975,0.199948651353638,0.00179839377210738,5.14385660509431e-05,0.000524910587018758,0.000524910587018758,0.000527604362143364,0.000500393665155485,0.000529200280770713,-2.88066156152276e-05
0.2598,0.199948741219127,0.00179730978547561,5.13486463623314e-05,0.000523291587684964,0.000523291587684964,0.000525983744129811,0.000498856628986329,0.000527645645917571,-2.87890169312418e-05
0.25985,0.19994883103045,0.00179622646106241,5.12587808730591e-05,0.000521673561190839,0.000521673561190839,0.000524364099935572,0.000497320516412676,0.000526091945837499,-2.87714294248235e-05
0.2599,0.19994892078764,0.00179514379844722,5.11689695500139e-05,0.000520056506947495,0.000520056506947495,0.000522745428971238,0.000495785326875513,0.000524539179963569,-2.87538530880562e-05
0.25995,0.19994901049073,0.00179406179720977,5.10792123600834e-05,0.000518440424365945,0.000518440424365945,0.000521127730647557,0.00049425105981598,0.000522987347729209,-2.87362879132295e-05
0.26,0.199949100139753,0.00179298045693006,5.09895092702106e-05,0.000516825312858327,0.000516825312858327,0.0005195110043758,0.00049271771467571,0.000521436448568191,-2.87187338924817e-05
0.26005,0.199949189734742,0.00179189977718842,5.08998602473665e-05,0.000515211171837296,0.000515211171837296,0.000517895249567757,0.00049118529089683,0.00051988648191464,-2.87011910178094e-05
0.2601,0.199949279275729,0.00179081975756545,5.08102652584941e-05,0.000513598000714788,0.000513598000714788,0.000516280465635275,0.000489653787921521,0.00051833744720304,-2.86836592815191e-05
0.26015,0.199949368762749,0.00178974039764208,5.07207242706198e-05,0.000511985798904483,0.000511985798904483,0.000514666651990888,0.000488123205192613,0.00051678934386822,-2.86661386756062e-05
0.2602,0.199949458195834,0.00178866169699949,5.06312372507423e-05,0.000510374565819343,0.000510374565819343,0.000513053808047291,0.000486593542153093,0.000515242171345368,-2.86486291922741e-05
0.26025,0.199949547575017,0.00178758365521919,5.05418041658878e-05,0.000508764300872846,0.000508764300872846,0.000511441933217474,0.000485064798246225,0.000513695929070023,-2.86311308237978e-05
0.2603,0.19994963690033,0.00178650627188297,5.04524249831384e-05,0.000507155003479596,0.000507155003479596,0.000509831026915033,0.000483536972915847,0.000512150616478069,-2.86136435622228e-05
0.26035,0.199949726171808,0.00178542954657292,5.03630996695481e-05,0.000505546673053483,0.000505546673053483,0.000508221088553674,0.000482010065605903,0.00051060623300575,-2.85961673998469e-05
0.2604,0.199949815389482,0.00178435347887141,5.02738281922266e-05,0.000503939309009525,0.000503939309009525,0.000506612117547598,0.000480484075760807,0.000509062778089653,-2.85787023288466e-05
0.26045,0.199949904553385,0.00178327806836111,5.01846105182835e-05,0.000502332910762641,0.000502332910762641,0.000505004113311273,0.000478959002825224,0.000507520251166717,-2.85612483414928e-05
0.2605,0.199949993663551,0.00178220331462499,5.00954466148562e-05,0.000500727477728263,0.000500727477728263,0.000503397075259531,0.000477434846244166,0.000505978651674227,-2.85438054300606e-05
0.26055,0.199950082720012,0.0017811292172463,5.00063364491377e-05,0.000499123009322951,0.000499123009322951,0.000501791002807853,0.000475911605463261,0.000504437979049816,-2.85263735865555e-05
0.2606,0.199950171722801,0.00178005577580859,4.99172799882652e-05,0.000497519504961938,0.000497519504961938,0.000500185895371627,0.000474389279928046,0.000502898232731477,-2.85089528034312e-05
0.26065,0.19995026067195,0.00177898298989572,4.98282771994873e-05,0.000495916964062812,0.000495916964062812,0.000498581752367067,0.000472867869084845,0.000501359412157541,-2.8491543072696e-05
0.2607,0.199950349567493,0.0017779108590918,4.97393280499969e-05,0.000494315386041833,0.000494315386041833,0.000496978573210405,0.000471347372379995,0.000499821516766698,-2.84741443867029e-05
0.26075,0.199950438409462,0.00177683938298127,4.96504325070424e-05,0.000492714770316389,0.000492714770316389,0.000495376357318307,0.00046982778926025,0.000498284545997985,-2.8456756737735e-05
0.2608,0.19995052719789,0.00177576856114885,4.95615905378999e-05,0.000491115116304384,0.000491115116304384,0.000493775104107904,0.0004683091191728,0.000496748499290781,-2.84393801179815e-05
0.26085,0.19995061593281,0.00177469839317955,4.94728021098456e-05,0.000489516423423622,0.000489516423423622,0.000492174812996581,0.000466791361565077,0.00049521337608482,-2.84220145197431e-05
0.2609,0.199950704614254,0.00177362887865866,4.93840671901835e-05,0.000487918691092422,0.000487918691092422,0.000490575483402072,0.000465274515884847,0.000493679175820181,-2.84046599353346e-05
