time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.0046,0.3,-0.002367106,0.01780155,-0.001739844,0.3113329,0.04996113,-12.29428
0.00465,0.3,-0.006001532,0.2619075,0.001358865,0.2790749,0.04478436,-11.55416
0.0047,0.3,-0.00566256,0.336738,0.003550214,0.2498868,0.04010399,-10.18095
0.00475,0.3,-0.002330795,0.3145747,0.003831787,0.2483845,0.03986361,-8.73572
0.0048,0.3,0.0006361976,0.2822563,0.003001543,0.2617387,0.04200461,-7.417043
0.00485,0.3,0.00163278,0.2728518,0.002156991,0.2743884,0.04403314,-6.180822
0.0049,0.3,0.001282968,0.2794654,0.001713557,0.2812886,0.04513991,-4.943294
0.00495,0.3,0.0007596835,0.2875451,0.00151243,0.2846831,0.04568444,-3.672233
0.005,-0.3,0.0006116703,0.2907602,0.001297371,-0.0680438,0.01092114,-2.378219
0.00505,-0.3,0.0007527098,0.290255,0.0009699121,-0.303235,0.04866111,-1.0799
0.0051,-0.3,0.001280093,-0.01783199,0.0003571394,-0.3558364,0.05710196,-0.6161128
0.00515,-0.3,0.001219884,-0.261961,-0.0001174329,-0.3235526,0.05192129,-1.3564
0.0052,-0.3,0.000933975,-0.3367682,-0.0004341702,-0.2943571,0.04723625,-2.729773
0.00525,-0.3,0.0008416176,-0.3145441,-0.0007517088,-0.2928788,0.04699912,-4.174979
0.0053,-0.3,0.0008677542,-0.2821898,-0.001102695,-0.3062665,0.04914765,-5.493433
0.00535,-0.3,0.0009327978,-0.2727999,-0.001487172,-0.318934,0.05118068,-6.729403
0.0054,-0.3,0.001039386,-0.279452,-0.001922211,-0.3258321,0.05228797,-7.966808
0.00545,-0.3,0.001151219,-0.287559,-0.002402849,-0.3292157,0.05283146,-9.237885
0.0055,-0.3,0.001210578,-0.2907802,-0.00289695,-0.332265,0.0533214,-10.53198
0.00555,0.3,0.001208961,-0.2902696,-0.003378555,0.01954225,0.003182513,-11.83037
0.0056,0.3,0.001188755,-0.2889751,-0.003848494,0.2540699,0.04077589,-13.12436
0.00565,0.3,-0.00275758,0.01837882,-0.00198228,0.3065958,0.0492012,-13.58439
0.0057,0.3,-0.006711714,0.261799,0.00146166,0.2745143,0.04405261,-12.84354
0.00575,0.3,-0.00630144,0.3364636,0.003893823,0.2454679,0.03939578,-11.47125
0.0058,0.3,-0.002638504,0.3144415,0.004233694,0.2439912,0.03915976,-10.02687
0.00585,0.3,0.0006105602,0.2822717,0.003358847,0.2573104,0.04129474,-8.708387
0.0059,0.3,0.001697309,0.2729104,0.002471049,0.2699283,0.04331787,-7.471983
0.00595,0.3,0.001304395,0.2794977,0.00202745,0.2768207,0.04442329,-6.234264
0.006,-0.3,0.0007202774,0.2875447,0.001853855,-0.07556346,0.0121295,-4.963148
0.00605,-0.3,0.0005526841,0.2907482,0.001666114,-0.3116721,0.05001549,-3.669168
0.0061,-0.3,0.001842167,-0.01654758,0.0006811699,-0.3649393,0.0585628,-3.201037
0.00615,-0.3,0.00258635,-0.2613773,-0.000494443,-0.332752,0.05339758,-3.937483
0.0062,-0.3,0.002256297,-0.3368619,-0.001329709,-0.3033874,0.04868579,-5.310082
0.00625,-0.3,0.001502454,-0.3148141,-0.001782111,-0.3017672,0.04842617,-6.756184
0.0063,-0.3,0.0009284616,-0.2823376,-0.002040661,-0.3151198,0.0505691,-8.075513
0.00635,-0.3,0.0007919222,-0.2728091,-0.002329803,-0.3278106,0.05260589,-9.311768
0.0064,-0.3,0.0009846613,-0.2794124,-0.002759771,-0.3347339,0.0537174,-10.54908
0.00645,-0.3,0.001225837,-0.2875328,-0.003295291,-0.3381254,0.05426238,-11.82002
0.0065,0.3,0.001330025,-0.2907788,-0.00384572,0.01461491,0.002425126,-13.11406
0.00655,0.3,0.00130146,-0.2902796,-0.00435896,0.2498171,0.04009486,-14.41248
0.0066,0.3,-0.00309593,0.01778255,-0.002270208,0.302443,0.04853514,-14.87641
0.00665,0.3,-0.007445753,0.2618818,0.001543239,0.2701966,0.04335982,-14.13638
0.0067,0.3,-0.006981954,0.3367263,0.004236269,0.2410105,0.03868151,-12.76324
0.00675,0.3,-0.002965793,0.3145916,0.004637954,0.2394958,0.03843969,-11.31798
0.0068,0.3,0.0005892441,0.2822911,0.003712138,0.2528327,0.04057705,-9.999187
0.00685,0.3,0.001772933,0.2728809,0.002775354,0.2654719,0.04260325,-8.762831
0.0069,0.3,0.001331694,0.2794757,0.002330265,0.2723716,0.04370974,-7.525225
0.00695,0.3,0.0006816089,0.2875411,0.002184905,0.2757706,0.04425497,-6.254158
0.007,-0.3,0.0004922971,0.2907527,0.002025457,-0.0769527,0.01235306,-4.960173
0.00705,-0.3,0.0006618872,0.2902504,0.001728653,-0.3121426,0.05009105,-3.661881
0.0071,-0.3,0.002009655,-0.01783126,0.0006656162,-0.3647453,0.05853168,-3.198102
0.00715,-0.3,0.00266403,-0.261958,-0.0005235071,-0.3324632,0.05335125,-3.938384
0.0072,-0.3,0.002253041,-0.3367675,-0.001341745,-0.3032675,0.04866655,-5.311752
0.00725,-0.3,0.001476005,-0.3145478,-0.001779096,-0.3017868,0.04842931,-6.756967
0.0073,-0.3,0.0009139106,-0.2821974,-0.002034158,-0.3151707,0.05057726,-8.075446
0.00735,-0.3,0.0007926077,-0.272808,-0.002326535,-0.3278349,0.0526098,-9.311451
0.0074,-0.3,0.0009906441,-0.2794572,-0.002759917,-0.3347315,0.05371701,-10.54888
0.00745,-0.3,0.001229748,-0.2875604,-0.003296594,-0.3381154,0.05426078,-11.81997
0.0075,-0.3,0.001330487,-0.2907803,-0.003846536,-0.3411648,0.05475102,-13.11407
0.00755,0.3,0.001300156,-0.2902713,-0.004358914,0.01064348,0.001845669,-14.41247
0.0076,0.3,0.001240686,-0.2889783,-0.004841921,0.2451727,0.03935113,-15.70647
0.00765,0.3,-0.003504474,0.01836416,-0.002522725,0.2977066,0.04777542,-16.16653
0.0077,0.3,-0.008153446,0.2617731,0.001630966,0.2656377,0.04262834,-15.42575
0.00775,0.3,-0.00761275,0.3364503,0.0045605,0.2365941,0.03797388,-14.05354
0.0078,0.3,-0.003269285,0.3144594,0.005019552,0.2351043,0.03773635,-12.60914
0.00785,0.3,0.0005631596,0.2823097,0.00405022,0.2484044,0.03986736,-11.29053
0.0079,0.3,0.001835287,0.2729424,0.003071391,0.2610108,0.04188793,-10.05397
0.00795,0.3,0.0013524,0.2795093,0.002626144,0.2679026,0.04299304,-8.816169
0.008,-0.3,0.0006425232,0.2875403,0.002507985,-0.0844768,0.01356217,-7.545046
0.00805,-0.3,0.0004338175,0.2907399,0.002375618,-0.3205813,0.05144588,-6.251097
0.0081,-0.3,0.00253272,-0.01654828,0.0009580903,-0.3738497,0.05999277,-5.782988
0.00815,-0.3,0.00401336,-0.261371,-0.0009294938,-0.3416663,0.05482823,-6.519424
0.0082,-0.3,0.003577992,-0.3368582,-0.00227115,-0.3123027,0.0501173,-7.892006
0.00825,-0.3,0.002144441,-0.3148199,-0.002847361,-0.3106784,0.04985741,-9.338118
0.0083,-0.3,0.0009788126,-0.282352,-0.003010996,-0.3240235,0.05199908,-10.65749
0.00835,-0.3,0.0006516278,-0.2728237,-0.003207161,-0.3367084,0.05403487,-11.89381
0.0084,-0.3,0.0009342879,-0.2794203,-0.003634526,-0.3436299,0.05514621,-13.13117
0.00845,-0.3,0.001303181,-0.2875338,-0.004225699,-0.3470224,0.05569165,-14.40212
0.0085,0.3,0.001449719,-0.2907773,-0.004832071,0.00571686,0.001201202,-15.69616
0.00855,0.3,0.00139299,-0.2902808,-0.005376324,0.2409201,0.03867065,-16.99458
0.0086,0.3,-0.003825371,0.01776672,-0.002837242,0.2935552,0.04710971,-17.45855
0.00865,0.3,-0.008889779,0.2618526,0.001690709,0.261323,0.04193603,-16.7186
0.0087,0.3,-0.008301243,0.3367112,0.004885395,0.2321401,0.03726034,-15.34554
0.00875,0.3,-0.003600821,0.3146112,0.005407229,0.230611,0.03701688,-13.90026
0.0088,0.3,0.0005420595,0.2823331,0.004385974,0.2439267,0.03914984,-12.58132
0.00885,0.3,0.001912475,0.2729161,0.003357274,0.2565532,0.04117324,-11.3448
0.0089,0.3,0.001381204,0.2794884,0.002909948,0.2634523,0.0422794,-10.1071
0.00895,0.3,0.0006040484,0.2875361,0.002820202,0.2668566,0.04282552,-8.836029
0.009,-0.3,0.0003728122,0.2907435,0.002716531,-0.08586216,0.0137854,-7.542078
0.00905,-0.3,0.0005702674,0.2902455,0.002450834,-0.321051,0.05152134,-6.243817
0.0091,-0.3,0.002739131,-0.01782719,0.000937429,-0.3736571,0.05996185,-5.780042
0.00915,-0.3,0.004108384,-0.26195,-0.0009663859,-0.341379,0.05478214,-6.5203
0.0092,-0.3,0.003572211,-0.3367646,-0.002286146,-0.3121834,0.05009817,-7.893651
0.00925,-0.3,0.002110317,-0.3145557,-0.002843246,-0.3106975,0.04986047,-9.338881
