time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.0058,0.3,-0.008831963,0.3261705,0.01401517,0.8982431,0.1441608,-18.90431
0.00585,0.3,-0.004828706,0.3390605,0.01894767,0.8577325,0.137676,-16.35338
0.0059,0.3,-0.0007083863,0.3278713,0.01962364,0.8291014,0.1330852,-13.82564
0.00595,0.3,0.002085909,0.3113186,0.01743189,0.8176361,0.1312379,-11.41022
0.006,-0.3,0.003281087,0.2984458,0.01402748,0.1917194,0.03084792,-9.102411
0.00605,-0.3,0.003324062,0.2914504,0.01059423,-0.4189618,0.06725331,-6.863069
0.0061,-0.3,0.004238818,0.08517149,0.006204578,-0.8139368,0.1306182,-5.681602
0.00615,-0.3,0.004468456,-0.1253269,0.001587023,-0.9914787,0.1591052,-6.093573
0.0062,-0.3,0.003927618,-0.2641611,-0.002461634,-1.026616,0.1647441,-7.748624
0.00625,-0.3,0.003280371,-0.3272198,-0.005840461,-0.9976569,0.1600992,-10.07984
0.0063,-0.3,0.0027937,-0.3393081,-0.008718879,-0.9569014,0.1535627,-12.63472
0.00635,-0.3,0.002405971,-0.3276697,-0.01119823,-0.9284846,0.149007,-15.16213
0.0064,-0.3,0.00207068,-0.3109977,-0.01333205,-0.9173523,0.1472253,-17.57546
0.00645,-0.3,0.001834333,-0.2982026,-0.01522313,-0.919381,0.1475555,-19.88126
0.0065,0.3,0.001749426,-0.2913459,-0.01702858,-0.300715,0.04833378,-22.11947
0.00655,0.3,0.001809105,-0.2891496,-0.0188976,0.3076549,0.04946317,-24.32891
0.0066,0.3,-0.002965722,-0.08558635,-0.01577058,0.703095,0.1128557,-25.50644
0.00665,0.3,-0.008860834,0.1239218,-0.006540738,0.8821012,0.1415568,-25.10242
0.0067,0.3,-0.01150398,0.2628414,0.005374766,0.9186006,0.1474126,-23.45746
0.00675,0.3,-0.009744257,0.3264558,0.01541368,0.8904226,0.1429097,-21.1334
0.0068,0.3,-0.005385563,0.3391184,0.02091643,0.8498552,0.1364196,-18.58143
0.00685,0.3,-0.0009223372,0.3278366,0.02180872,0.8212612,0.1318363,-16.05372
0.0069,0.3,0.002102628,0.3112686,0.0195966,0.8098478,0.1299963,-13.63866
0.00695,0.3,0.003398284,0.2984092,0.01606981,0.811664,0.1302752,-11.33117
0.007,-0.3,0.003445089,0.2914302,0.01251152,0.1929127,0.03102221,-9.092036
0.00705,-0.3,0.002913922,0.2891295,0.009509554,-0.4154351,0.06668334,-6.882495
0.0071,-0.3,0.003718786,0.08545687,0.005658407,-0.81074,0.1301046,-5.705575
0.00715,-0.3,0.004082467,-0.1241413,0.001437644,-0.9895183,0.1587906,-6.110832
0.0072,-0.3,0.003726274,-0.2630424,-0.002405579,-1.02581,0.1646148,-7.757184
0.00725,-0.3,0.003218383,-0.3265155,-0.00572227,-0.9975727,0.1600855,-10.08196
0.0073,-0.3,0.002806768,-0.339007,-0.008615197,-0.9571227,0.153598,-12.63351
0.00735,-0.3,0.002444476,-0.3276276,-0.01113466,-0.9287459,0.1490488,-15.15993
0.0074,-0.3,0.002107024,-0.3110693,-0.01330598,-0.9175382,0.1472551,-17.57351
0.00745,-0.3,0.001857921,-0.2982928,-0.01522125,-0.9194735,0.1475704,-19.87995
0.0075,-0.3,0.001760006,-0.2914123,-0.01703744,-0.9284345,0.1490132,-22.11873
0.00755,0.3,0.00181073,-0.2891839,-0.01890801,-0.3119389,0.05014947,-24.32852
0.0076,0.3,0.001951173,-0.2895125,-0.02092483,0.29684,0.04775283,-26.53421
0.00765,0.3,-0.003257971,-0.08680207,-0.01749017,0.693547,0.1113306,-27.71878
0.0077,0.3,-0.009673696,0.1227872,-0.007413877,0.8737239,0.1402137,-27.32358
0.00775,0.3,-0.01255765,0.2621291,0.00559297,0.9109532,0.1461856,-25.68509
0.0078,0.3,-0.01069014,0.3261643,0.01660722,0.8830705,0.1417335,-23.36431
0.00785,0.3,-0.006012499,0.3391079,0.02275309,0.8425103,0.135249,-20.81315
0.0079,0.3,-0.001201719,0.3279537,0.0239292,0.8137937,0.1306479,-18.28488
0.00795,0.3,0.002077952,0.3114035,0.02173913,0.8022407,0.1287848,-15.86884
0.008,-0.3,0.003499016,0.2985071,0.01810663,0.1762611,0.02843389,-13.56053
0.00805,-0.3,0.003566414,0.2914782,0.01442277,-0.4344484,0.0697554,-11.32091
0.0081,-0.3,0.005302627,0.08517875,0.008923477,-0.8294306,0.1331085,-10.13936
0.00815,-0.3,0.00640269,-0.1253294,0.00229675,-1.00697,0.1615913,-10.55136
0.0082,-0.3,0.006149948,-0.2641707,-0.004050733,-1.042097,0.1672292,-12.2065
0.00825,-0.3,0.005145818,-0.3272374,-0.009351145,-1.01312,0.1625847,-14.53785
0.0083,-0.3,0.003958493,-0.3393348,-0.01342297,-0.9723364,0.1560481,-17.09292
0.00835,-0.3,0.002874866,-0.3277043,-0.01637715,-0.9438837,0.1514901,-19.62058
0.0084,-0.3,0.002060667,-0.3110357,-0.01849417,-0.9327123,0.149704,-22.03418
0.00845,-0.3,0.001608096,-0.298237,-0.02014871,-0.9347055,0.1500293,-24.34023
0.0085,0.3,0.001506574,-0.291371,-0.02170314,-0.3160137,0.05083094,-26.57865
0.00855,0.3,0.00165157,-0.2891637,-0.02341063,0.2923707,0.04706761,-28.78822
0.0086,0.3,-0.003920024,-0.08561493,-0.01928739,0.6878405,0.1104228,-29.96588
0.00865,0.3,-0.01070927,0.1238694,-0.008136654,0.8669012,0.1391199,-29.56211
0.0087,0.3,-0.01367982,0.2627946,0.006030203,0.9034489,0.1449819,-27.91743
0.00875,0.3,-0.01159748,0.3264532,0.01797855,0.8752729,0.1404868,-25.59344
0.0088,0.3,-0.006558239,0.3391728,0.02468312,0.8346487,0.1339967,-23.0412
0.00885,0.3,-0.001405597,0.3279278,0.02606516,0.80596,0.129402,-20.5129
0.0089,0.3,0.002100982,0.3113617,0.02384824,0.7944505,0.1275448,-18.09716
0.00895,0.3,0.003619097,0.2984765,0.02009042,0.7961975,0.1278084,-15.78912
0.009,-0.3,0.003688134,0.291461,0.01628085,0.1774148,0.02858981,-13.54967
0.00905,-0.3,0.003074296,0.2891289,0.01311438,-0.430932,0.06918472,-11.34007
0.0091,-0.3,0.004676141,0.08544613,0.008263853,-0.8262256,0.1325931,-10.16323
0.00915,-0.3,0.005932964,-0.1241506,0.002120087,-1.004994,0.1612743,-10.5686
0.0092,-0.3,0.005902261,-0.2630509,-0.00397461,-1.041278,0.1670976,-12.21505
0.00925,-0.3,0.005069405,-0.3265285,-0.009198423,-1.013027,0.1625695,-14.53993
0.0093,-0.3,0.00397595,-0.339029,-0.01328954,-0.9725538,0.1560827,-17.09164
0.00935,-0.3,0.002924778,-0.3276588,-0.01629571,-0.9441447,0.1515318,-19.61827
0.0094,-0.3,0.002107531,-0.3111056,-0.01846108,-0.9328995,0.149734,-22.03211
0.00945,-0.3,0.001638524,-0.2983271,-0.02014682,-0.9347994,0.1500444,-24.3388
0.0095,-0.3,0.001520105,-0.2914379,-0.02171499,-0.9437342,0.1514834,-26.57779
0.00955,0.3,0.001653507,-0.2891987,-0.02342433,-0.3272233,0.05264469,-28.78771
0.0096,0.3,0.001899302,-0.2895184,-0.025389,0.2815614,0.04536617,-30.99346
0.00965,0.3,-0.004131315,-0.08682825,-0.02104137,0.6782957,0.1089001,-32.17812
0.0097,0.3,-0.01147846,0.1227307,-0.009088791,0.8585313,0.1377783,-31.78318
0.00975,0.3,-0.01472081,0.2620758,0.006156729,0.8958156,0.1437571,-30.14501
0.0098,0.3,-0.01254871,0.326158,0.01908617,0.8679388,0.1393139,-27.82434
0.00985,0.3,-0.00719713,0.3391641,0.02644629,0.8273197,0.1328298,-25.27289
0.0099,0.3,-0.001695842,0.328051,0.02812336,0.798502,0.128217,-22.744
0.00995,0.3,0.00206941,0.3115045,0.02593556,0.7868447,0.1263355,-20.32723
0.01,-0.3,0.003717259,0.2985811,0.02207462,0.160789,0.02604423,-18.01831
