time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.0053,-0.3,0.00166259,-0.2565745,9.421722e-05,-0.3402426,0.05459955,-2.795379
0.00535,-0.3,0.001517639,-0.3012969,-0.0003036005,-0.3449746,0.05535894,-4.063271
0.0054,-0.3,0.001548342,-0.3203698,-0.0006892689,-0.3420122,0.05488364,-5.461666
0.00545,-0.3,0.001665302,-0.322764,-0.001094577,-0.3365617,0.05400917,-6.900187
0.0055,-0.3,0.001777895,-0.3162419,-0.001528677,-0.3317421,0.05323602,-8.325284
0.00555,0.3,0.001837924,-0.3064588,-0.001983808,-0.2460743,0.03948943,-9.712404
0.0056,0.3,0.001841404,-0.2969109,-0.00244621,-0.09497439,0.01524583,-11.05643
0.00565,0.3,0.001030415,-0.2178105,-0.002796902,0.04411161,0.007092912,-12.16957
0.0057,0.3,-0.0008679312,-0.07396436,-0.002793465,0.1543677,0.02477582,-12.75394
0.00575,0.3,-0.00302151,0.06634121,-0.002277641,0.2289608,0.03674371,-12.70489
0.0058,0.3,-0.004634086,0.1794502,-0.001295346,0.2720506,0.04365711,-12.10227
0.00585,0.3,-0.005192004,0.2566456,-5.355239e-05,0.2916773,0.04680617,-11.09124
0.0059,0.3,-0.004672699,0.300815,0.001179557,0.2964679,0.04757531,-9.824513
0.00595,0.3,-0.003398463,0.3197135,0.002177797,0.2936507,0.04712414,-8.428742
0.006,-0.3,-0.001817137,0.3221575,0.002813337,0.2054203,0.03296738,-6.993023
0.00605,-0.3,-0.000316605,0.3157845,0.003062614,0.04993597,0.008028405,-5.57024
0.0061,-0.3,0.001255885,0.2346504,0.00292482,-0.09361238,0.01502954,-4.378239
0.00615,-0.3,0.002541238,0.08651251,0.002431508,-0.2075076,0.03330153,-3.730206
0.0062,-0.3,0.003146997,-0.05840339,0.001709091,-0.284617,0.04567401,-3.735625
0.00625,-0.3,0.003210854,-0.1753886,0.0009093373,-0.329166,0.05282228,-4.313236
0.0063,-0.3,0.003016092,-0.2553299,0.0001292838,-0.349434,0.05607453,-5.31353
0.00635,-0.3,0.002777316,-0.3011346,-0.0005957368,-0.3543293,0.05686016,-6.57879
0.0064,-0.3,0.00257317,-0.3207884,-0.001265533,-0.3513274,0.05637873,-7.978034
0.00645,-0.3,0.00239756,-0.3233984,-0.001887967,-0.3457419,0.05548287,-9.419012
0.0065,0.3,0.00222744,-0.3168654,-0.002467023,-0.2578262,0.0413759,-10.84692
0.00655,0.3,0.002055645,-0.3069589,-0.003003093,-0.1041604,0.01672182,-12.23649
0.0066,0.3,0.001032233,-0.2257406,-0.003378266,0.03715819,0.005987458,-13.38881
0.00665,0.3,-0.001134327,-0.07929473,-0.003338211,0.149048,0.0239241,-14.00159
0.0067,0.3,-0.00352937,0.06335424,-0.002722057,0.2246568,0.03605387,-13.97002
0.00675,0.3,-0.005297899,0.1782257,-0.001590566,0.2682537,0.04304808,-13.37598
0.0068,0.3,-0.005899139,0.2565514,-0.000175949,0.2880319,0.0462212,-12.36735
0.00685,0.3,-0.005320087,0.3013141,0.001226624,0.2927642,0.046981,-11.09944
0.0069,0.3,-0.003918126,0.3204207,0.002369914,0.2897928,0.04650532,-9.700876
0.00695,0.3,-0.0021815,0.3228365,0.003114593,0.2843266,0.04562932,-8.262073
0.007,-0.3,-0.0005322546,0.3163203,0.003434888,0.1965499,0.03154566,-6.836643
0.00705,-0.3,0.0007678345,0.3065284,0.003388947,0.04300523,0.006922548,-5.449204
0.0071,-0.3,0.002010122,0.2254445,0.003024248,-0.09822375,0.01576968,-4.298441
0.00715,-0.3,0.00295946,0.07910656,0.002387822,-0.2100541,0.03371007,-3.686689
0.0072,-0.3,0.003302973,-0.06346932,0.001596545,-0.2856256,0.04583576,-3.71888
0.00725,-0.3,0.003200449,-0.1782911,0.0007805891,-0.3292004,0.05282775,-4.313281
0.0073,-0.3,0.0029217,-0.2565766,1.476001e-05,-0.3489679,0.05599972,-5.322069
0.00735,-0.3,0.002656057,-0.3013012,-0.0006828235,-0.3536991,0.05675906,-6.589978
0.0074,-0.3,0.002458513,-0.3203755,-0.001323057,-0.3507354,0.05628376,-7.988399
0.00745,-0.3,0.002305806,-0.3227713,-0.00191984,-0.3452833,0.05540931,-9.426951
0.0075,-0.3,0.00216271,-0.3162504,-0.002479572,-0.3404617,0.05463616,-10.85209
0.00755,0.3,0.002016217,-0.3064687,-0.00300287,-0.2547916,0.04088986,-12.23925
0.0076,0.3,0.001877367,-0.2969212,-0.003490408,-0.1036891,0.01664867,-13.58332
0.00765,0.3,0.0008085221,-0.2178228,-0.003814495,0.03539977,0.005713572,-14.69651
0.0077,0.3,-0.001481548,-0.07398124,-0.003701142,0.1456596,0.02338189,-15.28093
0.00775,0.3,-0.003989855,0.06632059,-0.002982065,0.2202574,0.03534848,-15.23196
0.0078,0.3,-0.005819984,0.1794299,-0.001726327,0.2633523,0.0422617,-14.62942
0.00785,0.3,-0.00641717,0.256631,-0.000181056,0.2829834,0.04541105,-13.61845
0.0079,0.3,-0.005778983,0.3008107,0.001343538,0.2877763,0.04618067,-12.35176
0.00795,0.3,-0.004283145,0.3197212,0.002589185,0.2849585,0.04572988,-10.95597
0.008,-0.3,-0.002440587,0.3221754,0.00341096,0.1967248,0.03157365,-9.520193
0.00805,-0.3,-0.0006919056,0.3158086,0.003782626,0.04123512,0.006644883,-8.097315
0.0081,-0.3,0.001259424,0.2346765,0.003686788,-0.1023196,0.01643012,-6.905203
0.00815,-0.3,0.003046688,0.08653803,0.003123207,-0.2162212,0.03470116,-6.257061
0.0082,-0.3,0.004091449,-0.05838234,0.002213074,-0.2933365,0.04707376,-6.262384
0.00825,-0.3,0.004427359,-0.1753734,0.001138348,-0.3378899,0.05422233,-6.839922
0.0083,-0.3,0.004298441,-0.2553217,4.345132e-05,-0.3581607,0.05747493,-7.840173
0.00835,-0.3,0.003946841,-0.301133,-0.0009882629,-0.3630571,0.05826088,-9.105418
0.0084,-0.3,0.003513321,-0.3207926,-0.001920287,-0.3600549,0.0577797,-10.50467
0.00845,-0.3,0.003062606,-0.3234075,-0.002740978,-0.3544677,0.05688399,-11.94569
0.0085,0.3,0.002629399,-0.3168782,-0.003450813,-0.2665492,0.04277738,-13.37364
0.00855,0.3,0.002243847,-0.3069743,-0.004058358,-0.1128798,0.0181258,-14.76328
0.0086,0.3,0.0008941442,-0.2257591,-0.004435729,0.02844308,0.004619501,-15.91568
0.00865,0.3,-0.001719229,-0.07931812,-0.004299205,0.1403382,0.02253098,-16.52854
0.0087,0.3,-0.004506411,0.06332722,-0.003481844,0.2159534,0.03465907,-16.49707
0.00875,0.3,-0.006513365,0.1781998,-0.002071838,0.2595569,0.04165306,-15.90314
0.0088,0.3,-0.00716085,0.2565332,-0.0003453486,0.2793406,0.0448265,-14.8946
0.00885,0.3,-0.006461024,0.3013084,0.001357632,0.2840757,0.04558684,-13.62673
0.0089,0.3,-0.004829973,0.3204287,0.002756004,0.2811038,0.04511159,-12.22815
0.00895,0.3,-0.002823368,0.3228565,0.003692536,0.275634,0.04423563,-10.78927
0.009,-0.3,-0.0009179562,0.3163475,0.00413874,0.1878512,0.03015226,-9.363736
0.00905,-0.3,0.0005892217,0.3065573,0.004161111,0.0342995,0.00554448,-7.976174
0.0091,-0.3,0.002152354,0.2254712,0.003796951,-0.1069364,0.01717116,-6.825293
0.00915,-0.3,0.003545396,0.07912901,0.003063445,-0.2187729,0.03511046,-6.213438
0.0092,-0.3,0.004278943,-0.06345303,0.002070992,-0.2943493,0.04723611,-6.245551
0.00925,-0.3,0.004413553,-0.1782815,0.0009769693,-0.3379273,0.05422824,-6.839903
0.0093,-0.3,0.004180662,-0.2565728,-0.000100085,-0.3576962,0.05740038,-7.848669
0.00935,-0.3,0.003794551,-0.3013035,-0.001097428,-0.3624275,0.0581599,-9.116582
0.0094,-0.3,0.003368527,-0.3203824,-0.001992213,-0.3594626,0.05768473,-10.51503
0.00945,-0.3,0.002946064,-0.3227818,-0.002780419,-0.3540083,0.05681034,-11.95362
0.0095,-0.3,0.002547458,-0.3162636,-0.003465747,-0.3491837,0.05603712,-13.37881
0.00955,0.3,0.002194613,-0.3064835,-0.004057219,-0.26351,0.04229111,-14.76604
0.0096,0.3,0.001913503,-0.2969366,-0.004569927,-0.1124038,0.01805261,-16.11017
0.00965,0.3,0.0005867258,-0.2178401,-0.004867443,0.02668925,0.004353531,-17.22343
0.0097,0.3,-0.002095323,-0.07400243,-0.004644163,0.136954,0.02198997,-17.80794
0.00975,0.3,-0.004958186,0.06629615,-0.003721817,0.2115576,0.03395441,-17.75906
0.0098,0.3,-0.007006153,0.1794062,-0.002192598,0.2546586,0.04086719,-17.15661
0.00985,0.3,-0.007642373,0.2566145,-0.000343815,0.2742946,0.04401675,-16.14572
0.0099,0.3,-0.006885529,0.300806,0.001472304,0.27909,0.04478687,-14.87906
0.00995,0.3,-0.005168229,0.3197308,0.002965444,0.2762714,0.0443365,-13.48325
0.01,-0.3,-0.003063917,0.322197,0.003973483,0.1880336,0.03018094,-12.04739
