time_s,joint_speed_ref_rad_s,joint_speed_est_rad_s,joint_speed_ideal_rad_s,speed_est_error_rad_s,motor_speed_rad_s,iq_ref_a,iq_a,voltage_mag_norm
0.189,4,4.000007,3.999998,8.821487e-06,733.3997,0.04644246,0.04644266,0.4273613
0.1891,4,4.000008,3.999999,9.298325e-06,733.3998,0.04644212,0.04644259,0.4273612
0.1892,4,4.00001,3.999999,1.072884e-05,733.3998,0.04644178,0.04644227,0.427361
0.1893,4,4.00001,3.999998,1.263618e-05,733.3996,0.04644128,0.04644199,0.4273607
0.1894,4,4.00001,3.999998,1.215935e-05,733.3997,0.04644093,0.04644164,0.4273605
0.1895,4,4.000009,3.999998,1.049042e-05,733.3997,0.04644091,0.04644116,0.4273604
0.1896,4,4.000007,3.999998,9.298325e-06,733.3996,0.04644154,0.04644097,0.4273605
0.1897,4,4.000006,3.999998,8.583069e-06,733.3995,0.04644201,0.04644139,0.4273608
0.1898,4,4.000005,3.999997,8.106232e-06,733.3994,0.04644231,0.04644184,0.427361
0.1899,4,4.000003,3.999997,6.198883e-06,733.3995,0.04644278,0.04644241,0.427361
0.19,4,4.000002,3.999997,4.768372e-06,733.3995,0.04644326,0.04644267,0.4273613
0.1901,4,3.999999,3.999997,1.66893e-06,733.3994,0.04644374,0.04644287,0.4273615
0.1902,4,3.999996,3.999997,-9.536743e-07,733.3994,0.04644487,0.04644366,0.4273618
0.1903,4,3.999996,3.999996,0,733.3993,0.04644577,0.04644425,0.4273624
0.1904,4,3.999997,3.999997,0,733.3994,0.04644578,0.04644549,0.4273626
0.1905,4,3.999999,3.999997,1.66893e-06,733.3994,0.04644554,0.04644604,0.4273624
0.1906,4,3.999999,3.999997,1.66893e-06,733.3994,0.0464449,0.04644559,0.4273623
0.1907,4,3.999998,3.999997,1.192093e-06,733.3995,0.0464449,0.04644504,0.4273621
0.1908,4,3.999996,3.999996,-2.384186e-07,733.3993,0.04644507,0.046445,0.4273621
0.1909,4,3.999996,3.999997,-1.192093e-06,733.3995,0.0464458,0.0464449,0.4273624
0.191,4,3.999997,3.999997,-4.768372e-07,733.3995,0.04644581,0.0464453,0.4273626
0.1911,4,3.999998,3.999997,9.536743e-07,733.3995,0.04644557,0.04644574,0.4273626
0.1912,4,3.999998,3.999997,9.536743e-07,733.3995,0.04644509,0.04644581,0.4273623
0.1913,4,3.999997,3.999996,2.384186e-07,733.3994,0.0464451,0.04644527,0.4273622
0.1914,4,3.999995,3.999997,-2.622604e-06,733.3995,0.04644559,0.04644502,0.4273624
0.1915,4,3.999994,3.999997,-3.33786e-06,733.3995,0.04644625,0.04644544,0.4273627
0.1916,4,3.999995,3.999997,-2.622604e-06,733.3995,0.0464465,0.04644586,0.4273629
0.1917,4,3.999997,3.999998,-9.536743e-07,733.3995,0.04644627,0.04644644,0.4273629
0.1918,4,3.999999,3.999997,2.384186e-06,733.3994,0.04644563,0.04644627,0.4273627
0.1919,4,4,3.999998,2.622604e-06,733.3996,0.04644475,0.04644603,0.4273623
0.192,4,4,3.999998,2.622604e-06,733.3996,0.04644434,0.04644518,0.427362
0.1921,4,3.999999,3.999998,1.430511e-06,733.3996,0.04644434,0.04644439,0.427362
0.1922,4,3.999997,3.999998,-1.192093e-06,733.3996,0.04644475,0.04644431,0.4273621
0.1923,4,3.999994,3.999997,-3.099442e-06,733.3995,0.04644564,0.04644454,0.4273624
0.1924,4,3.999993,3.999998,-4.529953e-06,733.3996,0.04644654,0.04644516,0.4273629
0.1925,4,3.999994,3.999998,-3.814697e-06,733.3996,0.0464468,0.04644636,0.4273631
0.1926,4,3.999996,3.999998,-2.145767e-06,733.3997,0.04644657,0.04644679,0.4273631
0.1927,4,3.999999,3.999998,2.384186e-07,733.3997,0.04644594,0.04644666,0.4273629
0.1928,4,4,3.999998,2.384186e-06,733.3995,0.04644505,0.04644636,0.4273624
0.1929,4,4,3.999998,1.66893e-06,733.3997,0.04644457,0.04644539,0.4273621
0.193,4,3.999999,3.999999,0,733.3997,0.04644457,0.04644473,0.4273621
0.1931,4,3.999996,3.999999,-2.861023e-06,733.3997,0.04644506,0.04644442,0.4273622
0.1932,4,3.999994,3.999998,-4.768372e-06,733.3997,0.04644603,0.04644474,0.4273626
0.1933,4,3.999993,3.999998,-5.00679e-06,733.3996,0.04644677,0.04644546,0.4273631
0.1934,4,3.999992,3.999999,-6.198883e-06,733.3997,0.04644711,0.04644665,0.4273634
0.1935,4,3.999992,3.999999,-6.437302e-06,733.3998,0.04644721,0.04644724,0.4273634
0.1936,4,3.999992,3.999999,-6.437302e-06,733.3998,0.04644723,0.04644713,0.4273634
0.1937,4,3.999993,3.999999,-6.437302e-06,733.3998,0.04644725,0.04644705,0.4273635
0.1938,4,3.999993,3.999999,-5.245209e-06,733.3997,0.04644718,0.04644722,0.4273635
0.1939,4,3.999994,4,-5.960464e-06,733.3999,0.04644696,0.04644736,0.4273634
0.194,4,3.999994,4,-6.198883e-06,733.4,0.04644689,0.04644721,0.4273633
0.1941,4,3.999994,4,-5.722046e-06,733.4,0.0464469,0.04644685,0.4273633
0.1942,4,3.999994,4,-5.722046e-06,733.4,0.04644676,0.04644676,0.4273633
0.1943,4,3.999994,3.999999,-5.00679e-06,733.3999,0.04644669,0.0464468,0.4273633
0.1944,4,3.999995,4,-5.722046e-06,733.4,0.0464467,0.04644674,0.4273633
0.1945,4,3.999995,4,-5.483627e-06,733.4001,0.04644655,0.04644655,0.4273633
0.1946,4,3.999996,4,-4.768372e-06,733.4001,0.04644648,0.04644665,0.4273632
0.1947,4,3.999996,4,-4.053116e-06,733.4001,0.04644625,0.04644641,0.4273632
0.1948,4,3.999997,4,-3.099442e-06,733.4,0.04644602,0.04644647,0.427363
0.1949,4,3.999998,4.000001,-3.33786e-06,733.4001,0.04644586,0.04644617,0.4273629
0.195,4,3.999998,4.000001,-2.622604e-06,733.4002,0.04644563,0.04644571,0.4273629
0.1951,4,3.999999,4,-1.430511e-06,733.4001,0.04644538,0.04644565,0.4273628
0.1952,4,4,4.000001,-9.536743e-07,733.4002,0.04644515,0.0464456,0.4273627
0.1953,4,4,4,0,733.4001,0.04644483,0.04644505,0.4273627
0.1954,4,4.000001,4.000001,0,733.4002,0.04644466,0.04644488,0.4273625
0.1955,4,4.000002,4.000001,9.536743e-07,733.4002,0.04644434,0.04644475,0.4273624
0.1956,4,4.000003,4,2.861023e-06,733.4001,0.04644401,0.04644433,0.4273623
0.1957,4,4.000004,4.000001,2.384186e-06,733.4002,0.04644368,0.04644421,0.4273621
0.1958,4,4.000005,4,4.291534e-06,733.4001,0.04644351,0.04644377,0.427362
0.1959,4,4.000005,4.000001,3.814697e-06,733.4002,0.04644318,0.0464436,0.4273619
0.196,4,4.000005,4.000001,3.814697e-06,733.4002,0.04644317,0.04644344,0.4273618
0.1961,4,4.000005,4,5.245209e-06,733.4,0.04644316,0.04644331,0.4273617
0.1962,4,4.000006,4.000001,5.245209e-06,733.4001,0.04644299,0.04644314,0.4273616
0.1963,4,4.000007,4,6.198883e-06,733.4001,0.04644265,0.04644311,0.4273615
0.1964,4,4.000007,4,6.67572e-06,733.4001,0.04644247,0.04644286,0.4273615
0.1965,4,4.000008,4,7.629395e-06,733.4001,0.0464423,0.0464426,0.4273613
0.1966,4,4.00001,4,1.001358e-05,733.3999,0.04644195,0.04644223,0.4273612
0.1967,4,4.00001,4,1.001358e-05,733.4,0.04644145,0.04644208,0.427361
0.1968,4,4.000009,4,9.059906e-06,733.4,0.04644126,0.04644187,0.4273608
0.1969,4,4.000008,4,7.867813e-06,733.4,0.04644157,0.04644153,0.4273608
0.197,4,4.000006,4,6.67572e-06,733.3999,0.04644204,0.04644148,0.427361
0.1971,4,4.000005,3.999999,6.198883e-06,733.3997,0.0464425,0.04644195,0.4273612
0.1972,4,4.000004,3.999999,4.768372e-06,733.3998,0.04644297,0.04644227,0.4273613
0.1973,4,4.000003,3.999999,4.529953e-06,733.3998,0.04644329,0.04644285,0.4273615
0.1974,4,4.000003,3.999999,4.053116e-06,733.3998,0.04644344,0.04644312,0.4273616
0.1975,4,4.000002,3.999999,3.099442e-06,733.3998,0.0464436,0.04644333,0.4273617
0.1976,4,4.000001,3.999998,3.576279e-06,733.3996,0.04644392,0.04644376,0.4273617
0.1977,4,4,3.999999,1.907349e-06,733.3997,0.04644407,0.04644367,0.4273619
0.1978,4,4,3.999999,1.430511e-06,733.3997,0.04644439,0.04644395,0.427362
0.1979,4,3.999999,3.999999,7.152557e-07,733.3997,0.04644456,0.04644424,0.4273621
0.198,4,3.999999,3.999998,2.384186e-07,733.3997,0.0464448,0.04644438,0.4273623
0.1981,4,3.999998,3.999998,4.768372e-07,733.3996,0.04644505,0.04644476,0.4273624
0.1982,4,3.999997,3.999999,-1.192093e-06,733.3997,0.04644521,0.04644507,0.4273624
0.1983,4,3.999997,3.999999,-1.907349e-06,733.3997,0.04644546,0.0464451,0.4273625
0.1984,4,3.999996,3.999999,-2.622604e-06,733.3997,0.04644571,0.04644528,0.4273627
0.1985,4,3.999995,3.999999,-3.33786e-06,733.3997,0.04644596,0.04644567,0.4273628
0.1986,4,3.999996,3.999998,-1.907349e-06,733.3996,0.04644621,0.04644592,0.4273628
0.1987,4,3.999997,3.999999,-2.145767e-06,733.3998,0.04644598,0.04644596,0.4273629
0.1988,4,3.999998,3.999999,-7.152557e-07,733.3998,0.04644574,0.04644593,0.4273628
0.1989,4,3.999997,3.999999,-1.66893e-06,733.3998,0.04644526,0.04644594,0.4273627
0.199,4,3.999997,3.999999,-2.384186e-06,733.3998,0.04644551,0.04644559,0.4273626
0.1991,4,3.999997,3.999998,-9.536743e-07,733.3997,0.04644576,0.0464453,0.4273627
0.1992,4,3.999997,3.999999,-1.66893e-06,733.3998,0.04644553,0.04644553,0.4273628
0.1993,4,3.999996,3.999999,-3.33786e-06,733.3998,0.04644553,0.04644583,0.4273627
0.1994,4,3.999996,3.999999,-3.33786e-06,733.3999,0.04644603,0.04644556,0.4273628
0.1995,4,3.999997,3.999999,-2.622604e-06,733.3999,0.04644603,0.04644568,0.4273629
0.1996,4,3.999999,3.999999,0,733.3998,0.0464458,0.04644594,0.4273629
0.1997,4,3.999999,4,-9.536743e-07,733.3999,0.04644516,0.04644606,0.4273626
0.1998,4,3.999998,4,-1.430511e-06,733.4,0.04644516,0.04644527,0.4273625
0.1999,4,3.999996,4,-3.814697e-06,733.4,0.04644533,0.04644518,0.4273625
0.2,4,3.999995,4,-5.00679e-06,733.4,0.04644606,0.04644512,0.4273628
0.2001,4,3.999995,3.999999,-4.291534e-06,733.3998,0.04644647,0.04644584,0.4273631
0.2002,4,3.999996,4,-3.814697e-06,733.4,0.04644648,0.04644633,0.4273631
0.2003,4,3.999999,4,-1.430511e-06,733.4,0.04644609,0.04644651,0.4273631
0.2004,4,4,4,0,733.4,0.04644521,0.04644626,0.4273628
0.2005,4,4,4,0,733.4,0.04644472,0.04644562,0.4273624
0.2006,4,3.999999,4,-9.536743e-07,733.3999,0.04644472,0.04644494,0.4273624
0.2007,4,3.999996,4,-4.529953e-06,733.4,0.04644521,0.04644458,0.4273625
0.2008,4,3.999994,4,-6.437302e-06,733.4,0.0464461,0.04644479,0.4273629
0.2009,4,3.999994,4,-6.437302e-06,733.4,0.04644676,0.04644588,0.4273632
0.201,4,3.999995,4,-5.245209e-06,733.4001,0.04644678,0.04644656,0.4273633
0.2011,4,3.999998,4,-1.66893e-06,733.4,0.04644639,0.04644653,0.4273633
0.2012,4,4,4,-4.768372e-07,733.4001,0.04644542,0.04644657,0.427363
0.2013,4,4,4.000001,-4.768372e-07,733.4001,0.04644478,0.0464459,0.4273626
0.2014,4,4,4.000001,-4.768372e-07,733.4001,0.04644461,0.04644495,0.4273624
0.2015,4,3.999999,4.000001,-1.66893e-06,733.4001,0.04644461,0.04644465,0.4273623
0.2016,4,3.999997,4,-3.33786e-06,733.4,0.04644502,0.0464443,0.4273626
0.2017,4,3.999995,4.000001,-6.198883e-06,733.4001,0.04644591,0.0464449,0.4273629
0.2018,4,3.999994,4.000001,-7.390976e-06,733.4001,0.04644657,0.04644569,0.4273632
0.2019,4,3.999993,4,-6.67572e-06,733.4,0.04644699,0.04644628,0.4273634
0.202,4,3.999993,4.000001,-7.629395e-06,733.4002,0.04644708,0.04644655,0.4273636
0.2021,4,3.999994,4,-6.437302e-06,733.4001,0.0464471,0.04644715,0.4273637
0.2022,4,3.999995,4.000001,-6.67572e-06,733.4003,0.04644687,0.0464473,0.4273636
0.2023,4,3.999995,4.000001,-6.198883e-06,733.4003,0.04644664,0.04644696,0.4273635
0.2024,4,3.999996,4.000001,-5.00679e-06,733.4002,0.04644649,0.04644664,0.4273634
0.2025,4,3.999996,4.000002,-5.483627e-06,733.4003,0.04644626,0.04644658,0.4273633
0.2026,4,3.999997,4.000001,-4.768372e-06,733.4002,0.0464461,0.04644627,0.4273632
0.2027,4,3.999997,4.000002,-5.00679e-06,733.4004,0.04644603,0.04644619,0.4273632
0.2028,4,3.999998,4.000002,-4.768372e-06,733.4004,0.04644579,0.04644597,0.4273631
0.2029,4,3.999998,4.000001,-3.33786e-06,733.4003,0.04644572,0.04644567,0.4273631
0.203,4,3.999999,4.000002,-3.814697e-06,733.4005,0.04644556,0.04644579,0.4273631
0.2031,4,3.999999,4.000002,-3.33786e-06,733.4005,0.0464454,0.0464457,0.4273629
0.2032,4,4,4.000002,-2.622604e-06,733.4005,0.04644524,0.04644545,0.4273629
0.2033,4,4,4.000002,-1.907349e-06,733.4005,0.046445,0.04644521,0.4273628
0.2034,4,4.000001,4.000002,-9.536743e-07,733.4003,0.04644476,0.04644503,0.4273627
0.2035,4,4.000001,4.000003,-1.430511e-06,733.4005,0.0464446,0.04644474,0.4273627
0.2036,4,4.000003,4.000003,0,733.4005,0.04644443,0.04644478,0.4273625
0.2037,4,4.000004,4.000003,9.536743e-07,733.4005,0.04644394,0.04644436,0.4273624
0.2038,4,4.000004,4.000003,1.430511e-06,733.4005,0.04644361,0.04644428,0.4273621
0.2039,4,4.000004,4.000002,1.907349e-06,733.4003,0.04644344,0.04644383,0.427362
0.204,4,4.000003,4.000002,9.536743e-07,733.4005,0.04644359,0.04644351,0.427362
0.2041,4,4.000003,4.000002,4.768372e-07,733.4005,0.04644375,0.04644342,0.4273621
0.2042,4,4.000002,4.000002,-4.768372e-07,733.4005,0.0464439,0.04644363,0.4273623
0.2043,4,4.000002,4.000002,-4.768372e-07,733.4004,0.04644422,0.04644393,0.4273623
0.2044,4,4.000002,4.000001,4.768372e-07,733.4003,0.04644421,0.04644422,0.4273623
0.2045,4,4.000003,4.000002,4.768372e-07,733.4004,0.04644421,0.04644418,0.4273623
0.2046,4,4.000003,4.000002,1.430511e-06,733.4004,0.04644388,0.04644415,0.4273623
0.2047,4,4.000004,4.000002,1.907349e-06,733.4004,0.04644371,0.0464441,0.4273622
0.2048,4,4.000005,4.000002,2.861023e-06,733.4004,0.04644354,0.04644399,0.427362
0.2049,4,4.000006,4.000001,4.768372e-06,733.4002,0.04644321,0.04644364,0.4273619
0.205,4,4.000008,4.000002,5.722046e-06,733.4003,0.04644271,0.04644326,0.4273617
0.2051,4,4.00001,4.000002,7.629395e-06,733.4003,0.04644221,0.04644285,0.4273615
0.2052,4,4.00001,4.000001,9.059906e-06,733.4003,0.04644154,0.0464427,0.4273612
0.2053,4,4.00001,4.000001,8.583069e-06,733.4003,0.0464412,0.04644174,0.427361
0.2054,4,4.000009,4,8.106232e-06,733.4001,0.04644134,0.04644128,0.4273609
0.2055,4,4.000008,4.000001,7.152557e-06,733.4002,0.0464418,0.0464414,0.427361
0.2056,4,4.000007,4.000001,6.198883e-06,733.4001,0.04644194,0.0464417,0.4273611
0.2057,4,4.000007,4,6.198883e-06,733.4001,0.04644225,0.04644182,0.4273612
0.2058,4,4.000006,4,5.722046e-06,733.4001,0.0464424,0.04644206,0.4273613
0.2059,4,4.000005,4,5.722046e-06,733.3999,0.04644255,0.0464425,0.4273614
0.206,4,4.000005,4,5.245209e-06,733.4,0.04644286,0.04644249,0.4273614
0.2061,4,4.000005,4,5.245209e-06,733.4,0.04644284,0.04644281,0.4273615
0.2062,4,4.000005,4,5.483627e-06,733.4,0.04644283,0.04644272,0.4273615
0.2063,4,4.000005,4,5.483627e-06,733.4,0.04644282,0.04644297,0.4273615
0.2064,4,4.000005,3.999999,6.437302e-06,733.3998,0.04644281,0.04644274,0.4273615
0.2065,4,4.000005,3.999999,5.960464e-06,733.3999,0.0464428,0.04644287,0.4273614
0.2066,4,4.000005,3.999999,5.960464e-06,733.3998,0.04644279,0.04644295,0.4273614
0.2067,4,4.000006,3.999999,6.67572e-06,733.3998,0.04644278,0.04644277,0.4273614
0.2068,4,4.000006,3.999999,7.152557e-06,733.3998,0.0464426,0.04644284,0.4273613
0.2069,4,4.000007,3.999998,9.059906e-06,733.3997,0.04644243,0.04644283,0.4273612
0.207,4,4.000008,3.999999,8.821487e-06,733.3998,0.04644209,0.04644249,0.4273611
0.2071,4,4.000008,3.999999,9.536743e-06,733.3997,0.04644191,0.04644223,0.427361
0.2072,4,4.000009,3.999998,1.072884e-05,733.3997,0.04644173,0.04644215,0.4273608
0.2073,4,4.000008,3.999998,9.536743e-06,733.3997,0.04644139,0.04644189,0.4273607
0.2074,4,4.000006,3.999997,8.583069e-06,733.3995,0.04644186,0.04644167,0.4273607
0.2075,4,4.000002,3.999998,4.529953e-06,733.3996,0.04644249,0.04644171,0.4273609
0.2076,4,3.999999,3.999998,1.430511e-06,733.3995,0.04644361,0.04644216,0.4273613
0.2077,4,3.999996,3.999997,-1.66893e-06,733.3995,0.04644474,0.04644304,0.4273619
0.2078,4,3.999994,3.999997,-3.099442e-06,733.3995,0.04644588,0.04644439,0.4273624
0.2079,4,3.999994,3.999997,-3.099442e-06,733.3994,0.04644638,0.04644554,0.4273627
0.208,4,3.999994,3.999997,-3.099442e-06,733.3995,0.04644664,0.04644585,0.427363
0.2081,4,3.999996,3.999998,-1.192093e-06,733.3995,0.04644641,0.04644659,0.427363
0.2082,4,3.999999,3.999997,2.145767e-06,733.3994,0.04644569,0.04644649,0.4273628
0.2083,4,4,3.999998,2.622604e-06,733.3996,0.0464448,0.04644607,0.4273624
0.2084,4,4,3.999997,3.33786e-06,733.3995,0.04644432,0.04644536,0.427362
0.2085,4,3.999999,3.999998,1.192093e-06,733.3996,0.04644432,0.0464443,0.427362
0.2086,4,3.999996,3.999998,-1.430511e-06,733.3996,0.04644481,0.04644436,0.4273621
0.2087,4,3.999994,3.999997,-2.861023e-06,733.3995,0.0464457,0.04644474,0.4273624
0.2088,4,3.999994,3.999998,-4.291534e-06,733.3996,0.04644644,0.04644536,0.4273628
0.2089,4,3.999994,3.999997,-2.861023e-06,733.3995,0.0464467,0.04644599,0.427363
0.209,4,3.999996,3.999998,-1.66893e-06,733.3997,0.04644647,0.04644654,0.4273631
0.2091,4,3.999999,3.999998,7.152557e-07,733.3997,0.04644575,0.04644674,0.4273628
0.2092,4,4,3.999998,2.861023e-06,733.3995,0.04644486,0.04644614,0.4273624
0.2093,4,4,3.999999,1.907349e-06,733.3997,0.04644438,0.04644506,0.4273621
0.2094,4,3.999999,3.999998,1.430511e-06,733.3996,0.04644438,0.0464446,0.4273621
0.2095,4,3.999996,3.999999,-2.145767e-06,733.3997,0.04644487,0.04644427,0.4273622
0.2096,4,3.999994,3.999999,-4.291534e-06,733.3997,0.04644576,0.04644467,0.4273625
0.2097,4,3.999994,3.999998,-4.053116e-06,733.3996,0.0464465,0.04644523,0.4273629
0.2098,4,3.999994,3.999999,-4.291534e-06,733.3997,0.04644676,0.04644614,0.4273632
0.2099,4,3.999996,3.999998,-1.430511e-06,733.3996,0.04644653,0.04644676,0.4273631
0.21,4,3.999999,3.999999,2.384186e-07,733.3998,0.04644581,0.04644657,0.4273629
0.2101,4,4,3.999999,7.152557e-07,733.3998,0.04644492,0.04644597,0.4273625
0.2102,4,3.999999,3.999998,7.152557e-07,733.3997,0.04644468,0.04644529,0.4273623
0.2103,4,3.999997,3.999999,-1.66893e-06,733.3998,0.04644493,0.04644478,0.4273623
0.2104,4,3.999996,3.999999,-2.622604e-06,733.3998,0.0464455,0.04644465,0.4273626
0.2105,4,3.999996,3.999999,-3.33786e-06,733.3998,0.04644583,0.04644547,0.4273627
0.2106,4,3.999996,3.999999,-3.576279e-06,733.3998,0.04644608,0.04644574,0.4273628
0.2107,4,3.999996,3.999999,-2.861023e-06,733.3997,0.04644609,0.04644582,0.427363
0.2108,4,3.999996,3.999999,-3.576279e-06,733.3999,0.0464461,0.04644606,0.427363
0.2109,4,3.999996,4,-3.814697e-06,733.3999,0.04644611,0.04644604,0.427363
0.211,4,3.999996,4,-3.814697e-06,733.3999,0.04644613,0.04644614,0.4273629
0.2111,4,3.999996,4,-4.053116e-06,733.4,0.04644614,0.0464462,0.4273629
0.2112,4,3.999996,3.999999,-3.099442e-06,733.3998,0.04644615,0.04644619,0.427363
0.2113,4,3.999996,4,-3.814697e-06,733.4,0.04644608,0.04644602,0.427363
0.2114,4,3.999996,4,-3.576279e-06,733.4,0.04644608,0.04644605,0.427363
0.2115,4,3.999997,4,-3.33786e-06,733.4,0.04644593,0.04644617,0.4273629
0.2116,4,3.999997,4,-3.099442e-06,733.4,0.04644586,0.0464461,0.4273628
0.2117,4,3.999998,4,-1.907349e-06,733.3999,0.04644578,0.04644586,0.4273629
0.2118,4,3.999998,4,-2.145767e-06,733.4001,0.04644555,0.04644569,0.4273628
0.2119,4,3.999999,4,-1.430511e-06,733.4001,0.04644531,0.04644573,0.4273627
0.212,4,4,4,-7.152557e-07,733.4001,0.04644507,0.04644549,0.4273626
0.2121,4,4,4,0,733.4001,0.04644483,0.04644513,0.4273625
0.2122,4,4.000001,4,1.192093e-06,733.4,0.04644458,0.04644485,0.4273624
0.2123,4,4.000001,4,9.536743e-07,733.4001,0.04644442,0.04644458,0.4273624
0.2124,4,4.000003,4,2.384186e-06,733.4001,0.04644426,0.04644447,0.4273623
0.2125,4,4.000003,4,2.861023e-06,733.4001,0.04644377,0.0464443,0.4273621
0.2126,4,4.000004,4,3.33786e-06,733.4001,0.0464436,0.04644396,0.427362
0.2127,4,4.000005,4,5.00679e-06,733.4,0.04644343,0.04644379,0.4273618
0.2128,4,4.000004,4,3.814697e-06,733.4001,0.04644309,0.0464435,0.4273616
0.2129,4,4.000004,4,3.33786e-06,733.4,0.04644325,0.04644312,0.4273617
0.213,4,4.000003,4,2.861023e-06,733.4,0.0464434,0.0464432,0.4273618
0.2131,4,4.000002,4,1.907349e-06,733.4,0.04644372,0.04644341,0.4273619
0.2132,4,4.000001,3.999999,2.145767e-06,733.3998,0.04644403,0.04644367,0.427362
0.2133,4,4,4,4.768372e-07,733.4,0.04644419,0.04644381,0.4273621
0.2134,4,4,4,2.384186e-07,733.4,0.04644451,0.04644406,0.4273623
0.2135,4,3.999999,4,-4.768372e-07,733.4,0.04644467,0.04644449,0.4273623
0.2136,4,3.999999,4,-1.192093e-06,733.4,0.04644492,0.04644463,0.4273624
0.2137,4,3.999998,3.999999,-7.152557e-07,733.3998,0.04644516,0.0464451,0.4273624
0.2138,4,3.999998,4,-1.430511e-06,733.4,0.04644524,0.04644482,0.4273627
0.2139,4,3.999998,4,-1.66893e-06,733.4,0.04644525,0.04644538,0.4273626
0.214,4,3.999998,4,-1.66893e-06,733.4,0.04644525,0.0464452,0.4273626
0.2141,4,3.999998,4,-1.66893e-06,733.4,0.04644525,0.04644508,0.4273627
0.2142,4,3.999998,3.999999,-9.536743e-07,733.3998,0.04644526,0.04644529,0.4273626
0.2143,4,3.999998,4,-1.66893e-06,733.4,0.04644526,0.04644512,0.4273627
0.2144,4,3.999999,4,-9.536743e-07,733.4,0.04644527,0.04644541,0.4273627
0.2145,4,4,4,-2.384186e-07,733.4,0.04644503,0.04644543,0.4273625
0.2146,4,4,4,4.768372e-07,733.4,0.04644479,0.04644482,0.4273624
0.2147,4,4.000001,4,1.430511e-06,733.3999,0.04644454,0.04644498,0.4273623
0.2148,4,4.000001,4,1.430511e-06,733.4,0.04644438,0.04644465,0.4273622
0.2149,4,4.000002,4,2.384186e-06,733.4,0.04644421,0.04644436,0.4273622
0.215,4,4.000004,4,4.291534e-06,733.3999,0.04644389,0.04644443,0.427362
0.2151,4,4.000005,4,4.768372e-06,733.4,0.0464434,0.04644405,0.4273618
0.2152,4,4.000006,3.999999,6.914139e-06,733.3999,0.04644306,0.04644351,0.4273616
0.2153,4,4.000008,4,7.629395e-06,733.4,0.04644257,0.04644323,0.4273615
0.2154,4,4.000009,4,9.059906e-06,733.4,0.04644207,0.04644291,0.4273612
0.2155,4,4.00001,3.999999,1.144409e-05,733.3998,0.04644156,0.04644234,0.4273609
0.2156,4,4.000011,4,1.192093e-05,733.3999,0.04644106,0.04644164,0.4273607
0.2157,4,4.00001,3.999999,1.192093e-05,733.3997,0.04644071,0.04644129,0.4273604
0.2158,4,4.00001,3.999999,1.049042e-05,733.3998,0.04644101,0.04644087,0.4273605
0.2159,4,4.000006,3.999999,7.390976e-06,733.3998,0.04644131,0.04644099,0.4273606
0.216,4,4.000003,3.999998,5.483627e-06,733.3996,0.04644242,0.04644115,0.427361
0.2161,4,3.999999,3.999998,9.536743e-07,733.3997,0.04644338,0.04644207,0.4273614
0.2162,4,3.999997,3.999997,-7.152557e-07,733.3995,0.04644475,0.04644287,0.427362
0.2163,4,3.999994,3.999998,-4.053116e-06,733.3997,0.04644565,0.04644433,0.4273624
0.2164,4,3.999993,3.999998,-4.768372e-06,733.3997,0.04644655,0.04644533,0.4273629
0.2165,4,3.999993,3.999997,-4.053116e-06,733.3995,0.0464468,0.04644632,0.4273631
0.2166,4,3.999995,3.999998,-3.099442e-06,733.3997,0.04644682,0.04644649,0.4273632
0.2167,4,3.999998,3.999998,4.768372e-07,733.3996,0.04644619,0.04644679,0.4273631
0.2168,4,4,3.999999,1.907349e-06,733.3997,0.04644522,0.04644651,0.4273627
0.2169,4,4.000001,3.999999,2.622604e-06,733.3998,0.04644441,0.04644563,0.4273623
0.217,4,4.000001,3.999998,3.33786e-06,733.3997,0.04644409,0.04644482,0.427362
0.2171,4,4,3.999999,1.192093e-06,733.3998,0.04644408,0.04644426,0.4273619
0.2172,4,3.999997,3.999999,-1.430511e-06,733.3998,0.04644457,0.04644416,0.427362
0.2173,4,3.999995,3.999999,-4.053116e-06,733.3998,0.04644546,0.04644425,0.4273624
0.2174,4,3.999994,3.999999,-4.529953e-06,733.3998,0.04644636,0.0464448,0.4273629
0.2175,4,3.999995,3.999998,-3.099442e-06,733.3996,0.04644662,0.04644595,0.4273632
0.2176,4,3.999997,3.999999,-2.145767e-06,733.3998,0.04644639,0.04644684,0.4273631
0.2177,4,3.999999,3.999999,2.384186e-07,733.3998,0.04644575,0.04644652,0.4273628
0.2178,4,4,3.999999,1.430511e-06,733.3998,0.04644486,0.04644602,0.4273625
0.2179,4,4,3.999999,1.192093e-06,733.3998,0.04644446,0.04644511,0.4273622
0.218,4,4,3.999998,1.66893e-06,733.3997,0.04644446,0.04644477,0.4273621
0.2181,4,3.999997,3.999999,-1.907349e-06,733.3998,0.04644462,0.04644438,0.4273622
0.2182,4,3.999995,3.999999,-4.529953e-06,733.3998,0.04644552,0.04644452,0.4273624
0.2183,4,3.999993,3.999999,-5.960464e-06,733.3998,0.04644641,0.04644497,0.4273629
0.2184,4,3.999993,3.999999,-5.960464e-06,733.3998,0.04644691,0.04644588,0.4273633
0.2185,4,3.999995,3.999999,-3.814697e-06,733.3997,0.04644693,0.04644676,0.4273634
0.2186,4,3.999997,4,-2.145767e-06,733.3999,0.04644645,0.04644698,0.4273632
0.2187,4,3.999999,4,-4.768372e-07,733.4,0.04644557,0.04644676,0.4273628
