bandwidth_hz,kp_scale,ki_scale,kp,ki,gain_1khz,phase_lag_deg,lag_us,rmse_a,max_abs_error_a,iq_peak_pos_a,iq_peak_neg_a,iq_pp_a,vq_abs_max_v,voltage_norm_max,score
1500,1.1,1.15,0.570199066626547,31431.6344991659,1.03480750427264,25.8656308404651,71.8489745568476,0.212723158400084,0.600562087051198,0.387635622649368,-0.387049511108891,0.774685133758258,1.13446781769363,0.182050808410943,0.255002355088045
1500,1.1,1.3,0.570199066626547,35531.4129121006,1.05703790721288,21.9103136211129,60.8619822808693,0.215809844076051,0.607555093316024,0.442493152929432,-0.4420661293953,0.884559282324732,1.2914450093292,0.207241319938572,0.254379105229009
1500,1.25,0.7,0.647953484802895,19132.2992603618,0.835914681057815,42.4822636987981,118.006288052217,0.231671070090859,0.597685907970929,0.295984601037987,-0.297685907970929,0.593670509008915,0.86436938010951,0.13870745556671,0.311802997533274
1500,1.25,0.85,0.647953484802895,23232.0776732965,0.926591597729498,36.0329919644642,100.091644345734,0.21946155018245,0.601254722879622,0.303111661555005,-0.303115071057737,0.606226732612742,0.879290871924875,0.141101943630027,0.280851878356196
1500,1.25,1,0.647953484802895,27331.8560862312,0.98675368160244,30.4400427101533,84.5556741948702,0.211044173108454,0.599147104175315,0.331091084257904,-0.331055791500457,0.662146875758362,0.961891591878206,0.154357081949773,0.25802886901344
1500,1.25,1.15,0.647953484802895,31431.6344991659,1.02516606748948,25.7530764812641,71.5363235590671,0.207604991524359,0.60024539302662,0.374871723919471,-0.37450812602958,0.749379849949052,1.09624305937246,0.17591678852501,0.248751212995203
1500,1.25,1.3,0.647953484802895,35531.4129121006,1.04902054814945,21.8633820382721,60.7316167729782,0.209438560855362,0.605458628022951,0.426098778670032,-0.425864795790349,0.85196357446038,1.24254781138061,0.199394667722674,0.247135688727715
1800,0.75,0.7,0.466526509058084,22958.7591124342,0.95347610732501,37.402723930127,103.896455361464,0.230401213289329,0.602282871066606,0.313580403724956,-0.313615431424376,0.627195835149332,0.910595589762735,0.146125487798115,0.291157688452019
1800,0.75,0.85,0.466526509058084,27878.4932079558,1.01965703980219,30.2133733177273,83.9260369936869,0.221125965170378,0.598091912301057,0.35930190642306,-0.359071328871526,0.718373235294586,1.04318511097139,0.1674024505699,0.268411729127188
1800,0.75,1,0.466526509058084,32798.2273034774,1.05591994200735,24.557107867844,68.214188521789,0.221037061983896,0.603754952337819,0.426240449197624,-0.424964947808948,0.851205397006572,1.24781236187535,0.200239482937824,0.263464717986397
1800,0.75,1.15,0.466526509058084,37717.9613989991,1.07472062969986,20.1030388093183,55.8417744703287,0.230782021825161,0.619184598414932,0.497427116948025,-0.497427186940388,0.994854303888412,1.45222721751804,0.233042431721875,0.268408643009124
1800,0.75,1.3,0.466526509058084,42637.6954945207,1.08351512129932,16.5443466928889,45.956518591358,0.250475093526053,0.651058701123451,0.570022145938828,-0.569948596114771,1.1399707420536,1.65903277633949,0.266229022456431,0.283643125695318
1800,0.9,0.7,0.559831810869701,22958.7591124342,0.936647595075641,36.9227612605998,102.563225723888,0.225041068586905,0.601832777152593,0.306043596098688,-0.306051445940817,0.612095042039505,0.888510444110867,0.142581430789984,0.286760450970241
1800,0.9,0.85,0.559831810869701,27878.4932079558,1.00567973922593,29.9948198575662,83.3189440487949,0.215395241737892,0.598666468810479,0.346354982408117,-0.346239944922467,0.692594927330583,1.00560626113389,0.161372081188441,0.260955445446835
1800,0.9,1,0.559831810869701,32798.2273034774,1.04474100621118,24.4724767345083,67.979102040301,0.213859696150905,0.602437907707218,0.408284052366184,-0.407530702828504,0.815814755194688,1.19394112671039,0.191594634878746,0.255042511873785
